SOLADA unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLAVAX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLBNB unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLBTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLDAI unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLDOT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLETH unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLLINK unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLLTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLMATIC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLSOL unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLTRX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLUSDT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLXLM unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,SOLXRP unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume
1683878400000,,,,,,1683892799999,,,,,1683878400000,,,,,,1683892799999,,,,,1683878400000,0.0661000000,0.0666000000,0.0661000000,0.0665000000,1076.3200000000,1683892799999,71.4539750000,312,659.8800000000,43.8402870000,1683878400000,0.0007635000,0.0007717000,0.0007635000,0.0007698000,36882.2300000000,1683892799999,28.3069818600,3671,20458.7500000000,15.6997065800,1683878400000,,,,,,1683892799999,,,,,1683878400000,,,,,,1683892799999,,,,,1683878400000,0.0114400000,0.0115100000,0.0114100000,0.0115100000,16670.2900000000,1683892799999,190.6638641800,509,1806.0470000000,20.6979441000,1683878400000,,,,,,1683892799999,,,,,1683878400000,,,,,,1683892799999,,,,,1683878400000,,,,,,1683892799999,,,,,1683878400000,1,1,1,1,,1683892799999,,,,,1683878400000,,,,,,1683892799999,,,,,1683878400000,20.0900000000,20.3600000000,20.0500000000,20.2800000000,312068.8800000000,1683892799999,6309799.4527000003,11588,160325.7500000000,3242590.4876000001,1683878400000,,,,,,1683892799999,,,,,1683878400000,,,,,,1683892799999,,,,
1683892800000,,,,,,1683907199999,,,,,1683892800000,,,,,,1683907199999,,,,,1683892800000,0.0665000000,0.0675000000,0.0664000000,0.0666000000,2978.4300000000,1683907199999,199.2590540000,716,1826.7100000000,122.3686890000,1683892800000,0.0007697000,0.0007817000,0.0007687000,0.0007711000,65073.5600000000,1683907199999,50.3332493600,5864,37991.2200000000,29.3829570000,1683892800000,,,,,,1683907199999,,,,,1683892800000,,,,,,1683907199999,,,,,1683892800000,0.0114900000,0.0116500000,0.0114700000,0.0115000000,3573.2150000000,1683907199999,41.1831065100,505,1756.1110000000,20.2465107500,1683892800000,,,,,,1683907199999,,,,,1683892800000,,,,,,1683907199999,,,,,1683892800000,,,,,,1683907199999,,,,,1683892800000,1,1,1,1,,1683907199999,,,,,1683892800000,,,,,,1683907199999,,,,,1683892800000,20.2700000000,20.7500000000,20.2700000000,20.3000000000,670945.0000000000,1683907199999,13716950.1024999991,31927,353801.7500000000,7234346.9767000005,1683892800000,,,,,,1683907199999,,,,,1683892800000,,,,,,1683907199999,,,,
1683907200000,,,,,,1683921599999,,,,,1683907200000,,,,,,1683921599999,,,,,1683907200000,0.0664000000,0.0670000000,0.0661000000,0.0670000000,2279.6900000000,1683921599999,151.7692620000,633,1141.6100000000,76.0935350000,1683907200000,0.0007709000,0.0007775000,0.0007689000,0.0007742000,42817.3500000000,1683921599999,33.1144385000,5003,21335.7800000000,16.5041728200,1683907200000,,,,,,1683921599999,,,,,1683907200000,,,,,,1683921599999,,,,,1683907200000,0.0114900000,0.0115600000,0.0114000000,0.0114400000,3968.9100000000,1683921599999,45.5401087100,387,1907.6470000000,21.9133559600,1683907200000,,,,,,1683921599999,,,,,1683907200000,,,,,,1683921599999,,,,,1683907200000,,,,,,1683921599999,,,,,1683907200000,1,1,1,1,,1683921599999,,,,,1683907200000,,,,,,1683921599999,,,,,1683907200000,20.2900000000,20.5400000000,19.9100000000,20.4900000000,818478.1899999999,1683921599999,16597679.2442000005,31310,403760.9000000000,8190969.9873000002,1683907200000,,,,,,1683921599999,,,,,1683907200000,,,,,,1683921599999,,,,
1683921600000,,,,,,1683935999999,,,,,1683921600000,,,,,,1683935999999,,,,,1683921600000,0.0668000000,0.0680000000,0.0668000000,0.0679000000,3071.7200000000,1683935999999,207.1144290000,654,1937.1000000000,130.6416520000,1683921600000,0.0007741000,0.0007821000,0.0007738000,0.0007803000,46584.3500000000,1683935999999,36.2085147400,4904,22444.4100000000,17.4523250200,1683921600000,,,,,,1683935999999,,,,,1683921600000,,,,,,1683935999999,,,,,1683921600000,0.0114600000,0.0115800000,0.0114600000,0.0115700000,3402.5660000000,1683935999999,39.1769831700,358,1853.0700000000,21.3511237700,1683921600000,,,,,,1683935999999,,,,,1683921600000,,,,,,1683935999999,,,,,1683921600000,,,,,,1683935999999,,,,,1683921600000,1,1,1,1,,1683935999999,,,,,1683921600000,,,,,,1683935999999,,,,,1683921600000,20.4800000000,20.9500000000,20.4100000000,20.9000000000,610539.4399999999,1683935999999,12640438.0133999996,24395,329010.8100000000,6813322.4119999995,1683921600000,,,,,,1683935999999,,,,,1683921600000,,,,,,1683935999999,,,,
1683936000000,,,,,,1683950399999,,,,,1683936000000,,,,,,1683950399999,,,,,1683936000000,0.0677000000,0.0683000000,0.0674000000,0.0682000000,1749.8400000000,1683950399999,118.6907260000,458,952.6200000000,64.6806790000,1683936000000,0.0007802000,0.0007902000,0.0007768000,0.0007892000,37049.9400000000,1683950399999,28.9738396500,4273,20775.5700000000,16.2453730100,1683936000000,,,,,,1683950399999,,,,,1683936000000,,,,,,1683950399999,,,,,1683936000000,0.0115600000,0.0117200000,0.0115200000,0.0117200000,4246.8920000000,1683950399999,49.2427108000,354,1246.0810000000,14.4542480600,1683936000000,,,,,,1683950399999,,,,,1683936000000,,,,,,1683950399999,,,,,1683936000000,,,,,,1683950399999,,,,,1683936000000,1,1,1,1,,1683950399999,,,,,1683936000000,,,,,,1683950399999,,,,,1683936000000,20.9100000000,21.1900000000,20.8000000000,21.1500000000,417362.6200000000,1683950399999,8749624.2449999992,15290,225428.4800000000,4727348.3865000000,1683936000000,,,,,,1683950399999,,,,,1683936000000,,,,,,1683950399999,,,,
1683950400000,,,,,,1683964799999,,,,,1683950400000,,,,,,1683964799999,,,,,1683950400000,0.0682000000,0.0686000000,0.0677000000,0.0685000000,1977.2100000000,1683964799999,134.6042120000,454,1109.0600000000,75.5436980000,1683950400000,0.0007895000,0.0007935000,0.0007840000,0.0007926000,33777.7400000000,1683964799999,26.6231222900,3834,17681.4700000000,13.9383136200,1683950400000,,,,,,1683964799999,,,,,1683950400000,,,,,,1683964799999,,,,,1683950400000,0.0117200000,0.0117900000,0.0116600000,0.0117900000,3154.0210000000,1683964799999,36.9368006700,241,2172.9020000000,25.4551346700,1683950400000,,,,,,1683964799999,,,,,1683950400000,,,,,,1683964799999,,,,,1683950400000,,,,,,1683964799999,,,,,1683950400000,1,1,1,1,,1683964799999,,,,,1683950400000,,,,,,1683964799999,,,,,1683950400000,21.1500000000,21.2500000000,20.9800000000,21.2200000000,333428.2400000000,1683964799999,7040225.3187999995,14403,170227.5200000000,3596203.4717999999,1683950400000,,,,,,1683964799999,,,,,1683950400000,,,,,,1683964799999,,,,
1683964800000,,,,,,1683979199999,,,,,1683964800000,,,,,,1683979199999,,,,,1683964800000,0.0685000000,0.0685000000,0.0677000000,0.0678000000,1477.1800000000,1683979199999,100.7918040000,338,597.6100000000,40.8366600000,1683964800000,0.0007927000,0.0007940000,0.0007845000,0.0007857000,22268.0000000000,1683979199999,17.5792242100,2963,10599.1400000000,8.3696405800,1683964800000,,,,,,1683979199999,,,,,1683964800000,,,,,,1683979199999,,,,,1683964800000,0.0117800000,0.0117800000,0.0116600000,0.0116700000,2664.1560000000,1683979199999,31.2315009800,271,1402.3260000000,16.4446538300,1683964800000,,,,,,1683979199999,,,,,1683964800000,,,,,,1683979199999,,,,,1683964800000,,,,,,1683979199999,,,,,1683964800000,1,1,1,1,,1683979199999,,,,,1683964800000,,,,,,1683979199999,,,,,1683964800000,21.2200000000,21.2900000000,21.0300000000,21.0800000000,247818.0300000000,1683979199999,5242644.6118999999,12656,105634.2000000000,2235671.9835999999,1683964800000,,,,,,1683979199999,,,,,1683964800000,,,,,,1683979199999,,,,
1683979200000,,,,,,1683993599999,,,,,1683979200000,,,,,,1683993599999,,,,,1683979200000,0.0678000000,0.0680000000,0.0671000000,0.0672000000,1460.2900000000,1683993599999,98.6029750000,350,652.0000000000,44.0321970000,1683979200000,0.0007856000,0.0007875000,0.0007756000,0.0007780000,26529.0400000000,1683993599999,20.7014838400,3056,12084.7900000000,9.4307484600,1683979200000,,,,,,1683993599999,,,,,1683979200000,,,,,,1683993599999,,,,,1683979200000,0.0116900000,0.0117100000,0.0115700000,0.0116100000,2620.7740000000,1683993599999,30.4795076400,309,1286.0270000000,14.9421551700,1683979200000,,,,,,1683993599999,,,,,1683979200000,,,,,,1683993599999,,,,,1683979200000,,,,,,1683993599999,,,,,1683979200000,1,1,1,1,,1683993599999,,,,,1683979200000,,,,,,1683993599999,,,,,1683979200000,21.0800000000,21.1300000000,20.7700000000,20.8700000000,364787.2700000000,1683993599999,7630063.7622999996,15755,167625.7700000000,3506781.1740999999,1683979200000,,,,,,1683993599999,,,,,1683979200000,,,,,,1683993599999,,,,
1683993600000,,,,,,1684007999999,,,,,1683993600000,,,,,,1684007999999,,,,,1683993600000,0.0673000000,0.0679000000,0.0672000000,0.0675000000,1584.3000000000,1684007999999,107.1078810000,361,1039.3600000000,70.2747570000,1683993600000,0.0007779000,0.0007826000,0.0007761000,0.0007801000,17247.6200000000,1684007999999,13.4415997100,2203,9580.1800000000,7.4661004500,1683993600000,,,,,,1684007999999,,,,,1683993600000,,,,,,1684007999999,,,,,1683993600000,0.0116200000,0.0117100000,0.0115900000,0.0116900000,2175.1010000000,1684007999999,25.3196261600,208,1671.6980000000,19.4543816700,1683993600000,,,,,,1684007999999,,,,,1683993600000,,,,,,1684007999999,,,,,1683993600000,,,,,,1684007999999,,,,,1683993600000,1,1,1,1,,1684007999999,,,,,1683993600000,,,,,,1684007999999,,,,,1683993600000,20.8700000000,21.1300000000,20.7900000000,20.9400000000,247220.2700000000,1684007999999,5174202.6354000000,13672,127206.3200000000,2662299.0208000001,1683993600000,,,,,,1684007999999,,,,,1683993600000,,,,,,1684007999999,,,,
1684008000000,,,,,,1684022399999,,,,,1684008000000,,,,,,1684022399999,,,,,1684008000000,0.0675000000,0.0677000000,0.0670000000,0.0670000000,1036.5800000000,1684022399999,69.8324270000,278,434.8200000000,29.3339130000,1684008000000,0.0007800000,0.0007823000,0.0007768000,0.0007783000,14202.2400000000,1684022399999,11.0637060100,1859,7313.8400000000,5.6987580400,1684008000000,,,,,,1684022399999,,,,,1684008000000,,,,,,1684022399999,,,,,1684008000000,0.0116700000,0.0116900000,0.0115300000,0.0116000000,2882.2120000000,1684022399999,33.4733988900,276,838.4700000000,9.7460414000,1684008000000,,,,,,1684022399999,,,,,1684008000000,,,,,,1684022399999,,,,,1684008000000,,,,,,1684022399999,,,,,1684008000000,1,1,1,1,,1684022399999,,,,,1684008000000,,,,,,1684022399999,,,,,1684008000000,20.9400000000,21.0300000000,20.8300000000,20.8400000000,224805.1800000000,1684022399999,4705014.0756000001,15362,115834.1400000000,2425092.7140000002,1684008000000,,,,,,1684022399999,,,,,1684008000000,,,,,,1684022399999,,,,
1684022400000,,,,,,1684036799999,,,,,1684022400000,,,,,,1684036799999,,,,,1684022400000,0.0670000000,0.0674000000,0.0665000000,0.0674000000,1287.5100000000,1684036799999,86.0912000000,358,708.4200000000,47.4082610000,1684022400000,0.0007783000,0.0007821000,0.0007729000,0.0007798000,44323.5500000000,1684036799999,34.4147777700,3981,25047.3600000000,19.4478165800,1684022400000,,,,,,1684036799999,,,,,1684022400000,,,,,,1684036799999,,,,,1684022400000,0.0115900000,0.0116300000,0.0114800000,0.0116200000,1597.4820000000,1684036799999,18.4478468400,283,837.4540000000,9.6825445600,1684022400000,,,,,,1684036799999,,,,,1684022400000,,,,,,1684036799999,,,,,1684022400000,,,,,,1684036799999,,,,,1684022400000,1,1,1,1,,1684036799999,,,,,1684022400000,,,,,,1684036799999,,,,,1684022400000,20.8300000000,21.0000000000,20.6200000000,20.9400000000,573692.2400000000,1684036799999,11910434.1128000002,14010,296421.3900000000,6155482.8967000004,1684022400000,,,,,,1684036799999,,,,,1684022400000,,,,,,1684036799999,,,,
1684036800000,,,,,,1684051199999,,,,,1684036800000,,,,,,1684051199999,,,,,1684036800000,0.0672000000,0.0678000000,0.0671000000,0.0673000000,1359.7200000000,1684051199999,91.7886710000,292,916.8700000000,61.8973380000,1684036800000,0.0007801000,0.0007882000,0.0007793000,0.0007854000,28481.7500000000,1684051199999,22.3870682800,2747,14245.1600000000,11.1953437900,1684036800000,,,,,,1684051199999,,,,,1684036800000,,,,,,1684051199999,,,,,1684036800000,0.0116100000,0.0117100000,0.0116000000,0.0116800000,28173.2400000000,1684051199999,329.6090960600,664,27535.4460000000,322.1574038000,1684036800000,,,,,,1684051199999,,,,,1684036800000,,,,,,1684051199999,,,,,1684036800000,,,,,,1684051199999,,,,,1684036800000,1,1,1,1,,1684051199999,,,,,1684036800000,,,,,,1684051199999,,,,,1684036800000,20.9500000000,21.2000000000,20.9100000000,21.0900000000,230512.0300000000,1684051199999,4862193.3480000002,8838,127128.6800000000,2681474.0036999998,1684036800000,,,,,,1684051199999,,,,,1684036800000,,,,,,1684051199999,,,,
1684051200000,,,,,,1684065599999,,,,,1684051200000,,,,,,1684065599999,,,,,1684051200000,0.0673000000,0.0676000000,0.0672000000,0.0672000000,763.1000000000,1684065599999,51.4666040000,214,376.9700000000,25.4512320000,1684051200000,0.0007854000,0.0007858000,0.0007817000,0.0007821000,12625.8900000000,1684065599999,9.8998982500,1670,5730.8500000000,4.4942281100,1684051200000,,,,,,1684065599999,,,,,1684051200000,,,,,,1684065599999,,,,,1684051200000,0.0116900000,0.0117000000,0.0116300000,0.0116400000,1006.1840000000,1684065599999,11.7396879300,148,459.5430000000,5.3633507900,1684051200000,,,,,,1684065599999,,,,,1684051200000,,,,,,1684065599999,,,,,1684051200000,,,,,,1684065599999,,,,,1684051200000,1,1,1,1,,1684065599999,,,,,1684051200000,,,,,,1684065599999,,,,,1684051200000,21.1000000000,21.1200000000,20.9400000000,20.9700000000,88237.2800000000,1684065599999,1856104.4669999999,5341,41663.1400000000,876656.0784999999,1684051200000,,,,,,1684065599999,,,,,1684051200000,,,,,,1684065599999,,,,
1684065600000,,,,,,1684079999999,,,,,1684065600000,,,,,,1684079999999,,,,,1684065600000,0.0671000000,0.0679000000,0.0669000000,0.0673000000,1821.3800000000,1684079999999,122.7672920000,441,1005.6500000000,67.8669170000,1684065600000,0.0007823000,0.0007859000,0.0007792000,0.0007820000,25143.3200000000,1684079999999,19.6874430800,2838,12556.2500000000,9.8323801600,1684065600000,,,,,,1684079999999,,,,,1684065600000,,,,,,1684079999999,,,,,1684065600000,0.0116400000,0.0117000000,0.0115900000,0.0116400000,2318.6300000000,1684079999999,27.0249400800,277,1382.9050000000,16.1256889200,1684065600000,,,,,,1684079999999,,,,,1684065600000,,,,,,1684079999999,,,,,1684065600000,,,,,,1684079999999,,,,,1684065600000,1,1,1,1,,1684079999999,,,,,1684065600000,,,,,,1684079999999,,,,,1684065600000,20.9600000000,21.2800000000,20.8500000000,21.1800000000,313603.2500000000,1684079999999,6615045.2267000005,12025,161117.4300000000,3400952.5218000002,1684065600000,,,,,,1684079999999,,,,,1684065600000,,,,,,1684079999999,,,,
1684080000000,,,,,,1684094399999,,,,,1684080000000,,,,,,1684094399999,,,,,1684080000000,0.0674000000,0.0675000000,0.0669000000,0.0672000000,767.2300000000,1684094399999,51.5456540000,236,344.5100000000,23.1653830000,1684080000000,0.0007820000,0.0007822000,0.0007766000,0.0007784000,14869.6100000000,1684094399999,11.5804828800,1942,6776.0000000000,5.2770775600,1684080000000,,,,,,1684094399999,,,,,1684080000000,,,,,,1684094399999,,,,,1684080000000,0.0116300000,0.0116600000,0.0116000000,0.0116500000,2937.2350000000,1684094399999,34.1678635200,220,1381.9210000000,16.0786512400,1684080000000,,,,,,1684094399999,,,,,1684080000000,,,,,,1684094399999,,,,,1684080000000,,,,,,1684094399999,,,,,1684080000000,1,1,1,1,,1684094399999,,,,,1684080000000,,,,,,1684094399999,,,,,1684080000000,21.1700000000,21.2000000000,20.8600000000,20.9300000000,190203.7900000000,1684094399999,3992673.5967000001,8788,98161.4700000000,2060703.4125999999,1684080000000,,,,,,1684094399999,,,,,1684080000000,,,,,,1684094399999,,,,
1684094400000,,,,,,1684108799999,,,,,1684094400000,,,,,,1684108799999,,,,,1684094400000,0.0673000000,0.0674000000,0.0669000000,0.0671000000,616.3200000000,1684108799999,41.3750710000,164,240.1500000000,16.1462880000,1684094400000,0.0007785000,0.0007796000,0.0007761000,0.0007779000,16116.0600000000,1684108799999,12.5352077900,2162,8475.2800000000,6.5924928900,1684094400000,,,,,,1684108799999,,,,,1684094400000,,,,,,1684108799999,,,,,1684094400000,0.0116500000,0.0116600000,0.0115000000,0.0116400000,6524.5350000000,1684108799999,75.6895439700,348,2745.3890000000,31.9648845900,1684094400000,,,,,,1684108799999,,,,,1684094400000,,,,,,1684108799999,,,,,1684094400000,,,,,,1684108799999,,,,,1684094400000,1,1,1,1,,1684108799999,,,,,1684094400000,,,,,,1684108799999,,,,,1684094400000,20.9200000000,20.9900000000,20.8200000000,20.9300000000,157126.4900000000,1684108799999,3287592.0495000002,6099,76656.0900000000,1603957.8618999999,1684094400000,,,,,,1684108799999,,,,,1684094400000,,,,,,1684108799999,,,,
1684108800000,,,,,,1684123199999,,,,,1684108800000,,,,,,1684123199999,,,,,1684108800000,0.0671000000,0.0677000000,0.0662000000,0.0676000000,2170.2700000000,1684123199999,145.3012570000,510,1133.6100000000,76.0594780000,1684108800000,0.0007777000,0.0007818000,0.0007694000,0.0007796000,50297.3700000000,1684123199999,39.0022383000,4812,23982.0100000000,18.6058856700,1684108800000,,,,,,1684123199999,,,,,1684108800000,,,,,,1684123199999,,,,,1684108800000,0.0116500000,0.0116500000,0.0115200000,0.0116300000,2801.8860000000,1684123199999,32.4677482500,277,1125.6710000000,13.0533145500,1684108800000,,,,,,1684123199999,,,,,1684108800000,,,,,,1684123199999,,,,,1684108800000,,,,,,1684123199999,,,,,1684108800000,1,1,1,1,,1684123199999,,,,,1684108800000,,,,,,1684123199999,,,,,1684108800000,20.9300000000,21.2900000000,20.6000000000,21.2200000000,789868.9200000000,1684123199999,16543254.8935000002,23205,428242.0200000000,8975484.5548000000,1684108800000,,,,,,1684123199999,,,,,1684108800000,,,,,,1684123199999,,,,
1684123200000,,,,,,1684137599999,,,,,1684123200000,,,,,,1684137599999,,,,,1684123200000,0.0676000000,0.0682000000,0.0673000000,0.0679000000,1976.6400000000,1684137599999,133.8417760000,434,1054.2000000000,71.4196010000,1684123200000,0.0007797000,0.0007831000,0.0007737000,0.0007802000,34959.7000000000,1684137599999,27.2163307300,3546,17353.9100000000,13.5094110200,1684123200000,,,,,,1684137599999,,,,,1684123200000,,,,,,1684137599999,,,,,1684123200000,0.0116200000,0.0117400000,0.0115600000,0.0116800000,4361.6120000000,1684137599999,50.8459846000,383,2404.8520000000,28.0247952200,1684123200000,,,,,,1684137599999,,,,,1684123200000,,,,,,1684137599999,,,,,1684123200000,,,,,,1684137599999,,,,,1684123200000,1,1,1,1,,1684137599999,,,,,1684123200000,,,,,,1684137599999,,,,,1684123200000,21.2300000000,21.5000000000,21.1000000000,21.3900000000,481011.1000000000,1684137599999,10247854.6791999992,17227,268792.3100000000,5727033.8006999996,1684123200000,,,,,,1684137599999,,,,,1684123200000,,,,,,1684137599999,,,,
1684137600000,,,,,,1684151999999,,,,,1684137600000,,,,,,1684151999999,,,,,1684137600000,0.0678000000,0.0681000000,0.0675000000,0.0675000000,1812.3200000000,1684151999999,123.0458100000,329,1003.9100000000,68.2545260000,1684137600000,0.0007801000,0.0007846000,0.0007780000,0.0007788000,32979.7100000000,1684151999999,25.7702786500,2985,18699.8900000000,14.6128669000,1684137600000,,,,,,1684151999999,,,,,1684137600000,,,,,,1684151999999,,,,,1684137600000,0.0117000000,0.0117500000,0.0116500000,0.0116600000,1923.5360000000,1684151999999,22.5027580400,273,1173.3780000000,13.7294988400,1684137600000,,,,,,1684151999999,,,,,1684137600000,,,,,,1684151999999,,,,,1684137600000,,,,,,1684151999999,,,,,1684137600000,1,1,1,1,,1684151999999,,,,,1684137600000,,,,,,1684151999999,,,,,1684137600000,21.3900000000,21.5200000000,21.2600000000,21.2800000000,387280.0200000000,1684151999999,8290312.6257999996,13841,193519.2400000000,4143193.0832000002,1684137600000,,,,,,1684151999999,,,,,1684137600000,,,,,,1684151999999,,,,
1684152000000,,,,,,1684166399999,,,,,1684152000000,,,,,,1684166399999,,,,,1684152000000,0.0677000000,0.0680000000,0.0674000000,0.0679000000,1857.9900000000,1684166399999,125.8142870000,481,775.1700000000,52.5394710000,1684152000000,0.0007788000,0.0007828000,0.0007767000,0.0007800000,31983.7200000000,1684166399999,24.9461244500,2938,13174.7600000000,10.2772941100,1684152000000,,,,,,1684166399999,,,,,1684152000000,,,,,,1684166399999,,,,,1684152000000,0.0116800000,0.0117400000,0.0116600000,0.0116900000,3147.6310000000,1684166399999,36.8398932300,290,1378.4790000000,16.1456243500,1684152000000,,,,,,1684166399999,,,,,1684152000000,,,,,,1684166399999,,,,,1684152000000,,,,,,1684166399999,,,,,1684152000000,1,1,1,1,,1684166399999,,,,,1684152000000,,,,,,1684166399999,,,,,1684152000000,21.2900000000,21.4600000000,21.1800000000,21.3700000000,381999.9400000000,1684166399999,8157390.2456999999,15024,208470.7100000000,4453184.5360000003,1684152000000,,,,,,1684166399999,,,,,1684152000000,,,,,,1684166399999,,,,
1684166400000,,,,,,1684180799999,,,,,1684166400000,,,,,,1684180799999,,,,,1684166400000,0.0677000000,0.0681000000,0.0673000000,0.0673000000,1176.8500000000,1684180799999,79.6058420000,329,440.8500000000,29.8374510000,1684166400000,0.0007802000,0.0007813000,0.0007712000,0.0007719000,23825.7800000000,1684180799999,18.4896729900,2933,10192.0400000000,7.9106746400,1684166400000,,,,,,1684180799999,,,,,1684166400000,,,,,,1684180799999,,,,,1684166400000,0.0116800000,0.0117000000,0.0115500000,0.0115700000,1368.7230000000,1684180799999,15.9243665400,243,655.1590000000,7.6271175300,1684166400000,,,,,,1684180799999,,,,,1684166400000,,,,,,1684180799999,,,,,1684166400000,,,,,,1684180799999,,,,,1684166400000,1,1,1,1,,1684180799999,,,,,1684166400000,,,,,,1684180799999,,,,,1684166400000,21.3800000000,21.4900000000,21.1100000000,21.1600000000,425868.2900000000,1684180799999,9080399.9395000003,16858,226321.4200000000,4827018.0921999998,1684166400000,,,,,,1684180799999,,,,,1684166400000,,,,,,1684180799999,,,,
1684180800000,,,,,,1684195199999,,,,,1684180800000,,,,,,1684195199999,,,,,1684180800000,0.0673000000,0.0675000000,0.0669000000,0.0670000000,1683.0400000000,1684195199999,113.0611490000,295,582.6300000000,39.1644280000,1684180800000,0.0007717000,0.0007739000,0.0007698000,0.0007725000,27123.2100000000,1684195199999,20.9410110900,2248,12656.8600000000,9.7747838000,1684180800000,,,,,,1684195199999,,,,,1684180800000,,,,,,1684195199999,,,,,1684180800000,0.0115600000,0.0116000000,0.0115400000,0.0115400000,1339.3380000000,1684195199999,15.4948757500,140,456.2280000000,5.2800773500,1684180800000,,,,,,1684195199999,,,,,1684180800000,,,,,,1684195199999,,,,,1684180800000,,,,,,1684195199999,,,,,1684180800000,1,1,1,1,,1684195199999,,,,,1684180800000,,,,,,1684195199999,,,,,1684180800000,21.1600000000,21.1700000000,20.9300000000,20.9900000000,392289.5600000000,1684195199999,8270308.6895000003,13706,209442.0500000000,4415443.2054000003,1684180800000,,,,,,1684195199999,,,,,1684180800000,,,,,,1684195199999,,,,
1684195200000,,,,,,1684209599999,,,,,1684195200000,,,,,,1684209599999,,,,,1684195200000,0.0671000000,0.0673000000,0.0665000000,0.0668000000,1567.4300000000,1684209599999,104.7505950000,381,761.4800000000,50.9223550000,1684195200000,0.0007723000,0.0007750000,0.0007685000,0.0007689000,27871.4000000000,1684209599999,21.4826337800,3303,14263.8200000000,10.9929017200,1684195200000,,,,,,1684209599999,,,,,1684195200000,,,,,,1684209599999,,,,,1684195200000,0.0115500000,0.0116000000,0.0115000000,0.0115100000,3337.3330000000,1684209599999,38.4195005100,402,402.8980000000,4.6596983300,1684195200000,,,,,,1684209599999,,,,,1684195200000,,,,,,1684209599999,,,,,1684195200000,,,,,,1684209599999,,,,,1684195200000,1,1,1,1,,1684209599999,,,,,1684195200000,,,,,,1684209599999,,,,,1684195200000,20.9800000000,21.1300000000,20.6700000000,20.8600000000,468864.9100000000,1684209599999,9779741.9590000007,15380,233446.2400000000,4869664.1151999999,1684195200000,,,,,,1684209599999,,,,,1684195200000,,,,,,1684209599999,,,,
1684209600000,,,,,,1684223999999,,,,,1684209600000,,,,,,1684223999999,,,,,1684209600000,0.0668000000,0.0673000000,0.0666000000,0.0672000000,764.6300000000,1684223999999,51.1261180000,191,540.3200000000,36.1547000000,1684209600000,0.0007689000,0.0007735000,0.0007682000,0.0007723000,36905.9400000000,1684223999999,28.4277129900,2729,25007.8200000000,19.2640847900,1684209600000,,,,,,1684223999999,,,,,1684209600000,,,,,,1684223999999,,,,,1684209600000,0.0115000000,0.0115600000,0.0114900000,0.0115500000,26569.8710000000,1684223999999,305.5915244800,1123,657.8150000000,7.5854548800,1684209600000,,,,,,1684223999999,,,,,1684209600000,,,,,,1684223999999,,,,,1684209600000,,,,,,1684223999999,,,,,1684209600000,1,1,1,1,,1684223999999,,,,,1684209600000,,,,,,1684223999999,,,,,1684209600000,20.8600000000,21.0700000000,20.7500000000,21.0400000000,349093.0000000000,1684223999999,7300552.4616999999,9987,209979.7800000000,4392781.8036000002,1684209600000,,,,,,1684223999999,,,,,1684209600000,,,,,,1684223999999,,,,
1684224000000,,,,,,1684238399999,,,,,1684224000000,,,,,,1684238399999,,,,,1684224000000,0.0672000000,0.0675000000,0.0670000000,0.0672000000,1059.7800000000,1684238399999,71.2325970000,262,470.6100000000,31.6584770000,1684224000000,0.0007722000,0.0007748000,0.0007700000,0.0007717000,23150.1000000000,1684238399999,17.8807528600,2327,11521.4500000000,8.8997669000,1684224000000,,,,,,1684238399999,,,,,1684224000000,,,,,,1684238399999,,,,,1684224000000,0.0115400000,0.0115800000,0.0114800000,0.0114900000,2101.1640000000,1684238399999,24.2542139300,257,732.6950000000,8.4583810000,1684224000000,,,,,,1684238399999,,,,,1684224000000,,,,,,1684238399999,,,,,1684224000000,,,,,,1684238399999,,,,,1684224000000,1,1,1,1,,1684238399999,,,,,1684224000000,,,,,,1684238399999,,,,,1684224000000,21.0500000000,21.1100000000,20.8000000000,20.8800000000,244925.9600000000,1684238399999,5131231.4479999999,8922,119517.3700000000,2504381.9545999998,1684224000000,,,,,,1684238399999,,,,,1684224000000,,,,,,1684238399999,,,,
