LTCADA unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCAVAX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCBNB unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCBTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCDAI unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCDOT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCETH unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCLINK unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCLTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCMATIC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCSOL unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCTRX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCUSDT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCXLM unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,LTCXRP unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume
1684900800000,,,,,,1684915199999,,,,,1684900800000,,,,,,1684915199999,,,,,1684900800000,0.2889000000,0.2892000000,0.2777000000,0.2783000000,2489.8530000000,1684915199999,701.6752538000,2255,1059.3730000000,297.8424434000,1684900800000,0.0033330000,0.0033340000,0.0032050000,0.0032090000,62094.1250000000,1684915199999,201.7326347400,10740,38580.0720000000,125.2240943300,1684900800000,,,,,,1684915199999,,,,,1684900800000,,,,,,1684915199999,,,,,1684900800000,0.0490000000,0.0490000000,0.0470000000,0.0471600000,6988.1620000000,1684915199999,333.1487419800,2211,2382.8990000000,113.6807325200,1684900800000,,,,,,1684915199999,,,,,1684900800000,1,1,1,1,,1684915199999,,,,,1684900800000,,,,,,1684915199999,,,,,1684900800000,,,,,,1684915199999,,,,,1684900800000,,,,,,1684915199999,,,,,1684900800000,89.2300000000,89.2300000000,85.5000000000,85.6200000000,449368.8320000000,1684915199999,39162307.9689500034,75435,225116.8620000000,19628611.1362099983,1684900800000,,,,,,1684915199999,,,,,1684900800000,,,,,,1684915199999,,,,
1684915200000,,,,,,1684929599999,,,,,1684915200000,,,,,,1684929599999,,,,,1684915200000,0.2784000000,0.2818000000,0.2784000000,0.2798000000,942.1240000000,1684929599999,263.7709280000,799,455.1290000000,127.5061545000,1684915200000,0.0032100000,0.0032490000,0.0032070000,0.0032300000,19817.3070000000,1684929599999,63.9670258600,4165,11062.7630000000,35.7042609500,1684915200000,,,,,,1684929599999,,,,,1684915200000,,,,,,1684929599999,,,,,1684915200000,0.0472100000,0.0477500000,0.0471900000,0.0475900000,2559.2010000000,1684929599999,121.6396442500,676,994.2750000000,47.2636728800,1684915200000,,,,,,1684929599999,,,,,1684915200000,1,1,1,1,,1684929599999,,,,,1684915200000,,,,,,1684929599999,,,,,1684915200000,,,,,,1684929599999,,,,,1684915200000,,,,,,1684929599999,,,,,1684915200000,85.6200000000,86.9300000000,85.5800000000,86.3700000000,154856.4040000000,1684929599999,13373580.5965100005,25696,75853.1200000000,6549426.3892999999,1684915200000,,,,,,1684929599999,,,,,1684915200000,,,,,,1684929599999,,,,
1684929600000,,,,,,1684943999999,,,,,1684929600000,,,,,,1684943999999,,,,,1684929600000,0.2798000000,0.2818000000,0.2768000000,0.2810000000,871.9800000000,1684943999999,243.9813410000,1367,472.4230000000,132.2895745000,1684929600000,0.0032300000,0.0032720000,0.0032190000,0.0032680000,19519.7000000000,1684943999999,63.3999031900,5347,9340.6180000000,30.3490652200,1684929600000,,,,,,1684943999999,,,,,1684929600000,,,,,,1684943999999,,,,,1684929600000,0.0475400000,0.0480300000,0.0472200000,0.0479400000,2676.2870000000,1684943999999,127.6214638700,1102,1584.1420000000,75.5363584900,1684929600000,,,,,,1684943999999,,,,,1684929600000,1,1,1,1,,1684943999999,,,,,1684929600000,,,,,,1684943999999,,,,,1684929600000,,,,,,1684943999999,,,,,1684929600000,,,,,,1684943999999,,,,,1684929600000,86.3700000000,86.7400000000,84.3300000000,86.0000000000,274217.0790000000,1684943999999,23488228.4154900014,48894,134368.3260000000,11510143.3219000008,1684929600000,,,,,,1684943999999,,,,,1684929600000,,,,,,1684943999999,,,,
1684944000000,,,,,,1684958399999,,,,,1684944000000,,,,,,1684958399999,,,,,1684944000000,0.2810000000,0.2814000000,0.2784000000,0.2787000000,924.5650000000,1684958399999,258.2480380000,703,274.8360000000,76.8499947000,1684944000000,0.0032680000,0.0032720000,0.0032370000,0.0032450000,10106.7920000000,1684958399999,32.8358985500,2642,3757.0690000000,12.2073454300,1684944000000,,,,,,1684958399999,,,,,1684944000000,,,,,,1684958399999,,,,,1684944000000,0.0479800000,0.0480200000,0.0474600000,0.0475000000,1098.4170000000,1684958399999,52.3822456500,628,451.5180000000,21.5326947000,1684944000000,,,,,,1684958399999,,,,,1684944000000,1,1,1,1,,1684958399999,,,,,1684944000000,,,,,,1684958399999,,,,,1684944000000,,,,,,1684958399999,,,,,1684944000000,,,,,,1684958399999,,,,,1684944000000,86.0000000000,86.1400000000,84.8900000000,85.1600000000,122267.0750000000,1684958399999,10445016.8629500009,23705,56012.6900000000,4784445.5575099997,1684944000000,,,,,,1684958399999,,,,,1684944000000,,,,,,1684958399999,,,,
1684958400000,,,,,,1684972799999,,,,,1684958400000,,,,,,1684972799999,,,,,1684958400000,0.2789000000,0.2818000000,0.2789000000,0.2806000000,393.3660000000,1684972799999,110.4070986000,467,285.2830000000,80.0713232000,1684958400000,0.0032440000,0.0032720000,0.0032420000,0.0032600000,7782.1860000000,1684972799999,25.3321219000,2250,4403.9050000000,14.3378312300,1684958400000,,,,,,1684972799999,,,,,1684958400000,,,,,,1684972799999,,,,,1684958400000,0.0475400000,0.0478500000,0.0474500000,0.0476700000,851.0210000000,1684972799999,40.5255034300,400,408.0290000000,19.4267002300,1684958400000,,,,,,1684972799999,,,,,1684958400000,1,1,1,1,,1684972799999,,,,,1684958400000,,,,,,1684972799999,,,,,1684958400000,,,,,,1684972799999,,,,,1684958400000,,,,,,1684972799999,,,,,1684958400000,85.1600000000,86.2500000000,85.1200000000,85.8200000000,83083.1840000000,1684972799999,7133344.2115399996,15762,45659.4430000000,3920856.1066500000,1684958400000,,,,,,1684972799999,,,,,1684958400000,,,,,,1684972799999,,,,
1684972800000,,,,,,1684987199999,,,,,1684972800000,,,,,,1684987199999,,,,,1684972800000,0.2805000000,0.2805000000,0.2732000000,0.2768000000,1633.9040000000,1684987199999,452.6434989000,1223,482.9470000000,133.6260375000,1684972800000,0.0032610000,0.0032640000,0.0031920000,0.0032190000,20051.6510000000,1684987199999,64.4864132500,5741,8610.5910000000,27.6959663900,1684972800000,,,,,,1684987199999,,,,,1684972800000,,,,,,1684987199999,,,,,1684972800000,0.0477000000,0.0477400000,0.0467200000,0.0472800000,2254.1260000000,1684987199999,106.2860070000,1046,736.1850000000,34.7361936300,1684972800000,,,,,,1684987199999,,,,,1684972800000,1,1,1,1,,1684987199999,,,,,1684972800000,,,,,,1684987199999,,,,,1684972800000,,,,,,1684987199999,,,,,1684972800000,,,,,,1684987199999,,,,,1684972800000,85.8300000000,86.0400000000,82.5400000000,84.2800000000,296156.5090000000,1684987199999,24846564.9215900004,44359,147755.9280000000,12395934.4629500005,1684972800000,,,,,,1684987199999,,,,,1684972800000,,,,,,1684987199999,,,,
1684987200000,,,,,,1685001599999,,,,,1684987200000,,,,,,1685001599999,,,,,1684987200000,0.2770000000,0.2775000000,0.2753000000,0.2756000000,484.0510000000,1685001599999,133.7533238000,368,284.3260000000,78.5175378000,1684987200000,0.0032190000,0.0032250000,0.0032100000,0.0032130000,11246.7640000000,1685001599999,36.1869669300,2337,6166.4900000000,19.8437733400,1684987200000,,,,,,1685001599999,,,,,1684987200000,,,,,,1685001599999,,,,,1684987200000,0.0473300000,0.0475000000,0.0471400000,0.0472000000,758.4390000000,1685001599999,35.8984991400,290,440.3300000000,20.8556692500,1684987200000,,,,,,1685001599999,,,,,1684987200000,1,1,1,1,,1685001599999,,,,,1684987200000,,,,,,1685001599999,,,,,1684987200000,,,,,,1685001599999,,,,,1684987200000,,,,,,1685001599999,,,,,1684987200000,84.2800000000,84.6800000000,83.8900000000,83.9800000000,82730.7260000000,1685001599999,6976622.6923900004,15232,46147.8470000000,3893527.7264000000,1684987200000,,,,,,1685001599999,,,,,1684987200000,,,,,,1685001599999,,,,
1685001600000,,,,,,1685015999999,,,,,1685001600000,,,,,,1685015999999,,,,,1685001600000,0.2760000000,0.2777000000,0.2759000000,0.2777000000,476.0890000000,1685015999999,131.8554053000,360,342.7740000000,94.9625449000,1685001600000,0.0032140000,0.0032300000,0.0032120000,0.0032270000,7808.6540000000,1685015999999,25.1390625500,2218,4197.4050000000,13.5146602800,1685001600000,,,,,,1685015999999,,,,,1685001600000,,,,,,1685015999999,,,,,1685001600000,0.0472300000,0.0474400000,0.0472100000,0.0474200000,1051.3880000000,1685015999999,49.7405302000,354,522.3080000000,24.7210217300,1685001600000,,,,,,1685015999999,,,,,1685001600000,1,1,1,1,,1685015999999,,,,,1685001600000,,,,,,1685015999999,,,,,1685001600000,,,,,,1685015999999,,,,,1685001600000,,,,,,1685015999999,,,,,1685001600000,83.9900000000,84.9100000000,83.9800000000,84.8800000000,77302.1160000000,1685015999999,6534201.5767099997,14499,45561.9780000000,3852068.0710499999,1685001600000,,,,,,1685015999999,,,,,1685001600000,,,,,,1685015999999,,,,
1685016000000,,,,,,1685030399999,,,,,1685016000000,,,,,,1685030399999,,,,,1685016000000,0.2778000000,0.2801000000,0.2771000000,0.2784000000,414.4450000000,1685030399999,115.3578715000,527,205.8670000000,57.3431950000,1685016000000,0.0032270000,0.0032410000,0.0032090000,0.0032260000,11410.4050000000,1685030399999,36.7968926900,2939,5460.1250000000,17.6114920800,1685016000000,,,,,,1685030399999,,,,,1685016000000,,,,,,1685030399999,,,,,1685016000000,0.0473800000,0.0475100000,0.0470400000,0.0472000000,1561.9830000000,1685030399999,73.8131593900,643,759.6660000000,35.9077392200,1685016000000,,,,,,1685030399999,,,,,1685016000000,1,1,1,1,,1685030399999,,,,,1685016000000,,,,,,1685030399999,,,,,1685016000000,,,,,,1685030399999,,,,,1685016000000,,,,,,1685030399999,,,,,1685016000000,84.8800000000,85.5400000000,84.3600000000,84.5800000000,129201.3660000000,1685030399999,10975174.8325599991,22845,56050.5930000000,4762504.4076899998,1685016000000,,,,,,1685030399999,,,,,1685016000000,,,,,,1685030399999,,,,
1685030400000,,,,,,1685044799999,,,,,1685030400000,,,,,,1685044799999,,,,,1685030400000,0.2785000000,0.2802000000,0.2758000000,0.2784000000,405.0720000000,1685044799999,112.6411542000,485,151.7680000000,42.2351650000,1685030400000,0.0032250000,0.0032280000,0.0031870000,0.0032100000,10014.9400000000,1685044799999,32.1394164400,2762,4254.0510000000,13.6545666100,1685030400000,,,,,,1685044799999,,,,,1685030400000,,,,,,1685044799999,,,,,1685030400000,0.0471900000,0.0472300000,0.0466000000,0.0469400000,927.6920000000,1685044799999,43.5432768700,576,323.8780000000,15.2002203200,1685030400000,,,,,,1685044799999,,,,,1685030400000,1,1,1,1,,1685044799999,,,,,1685030400000,,,,,,1685044799999,,,,,1685030400000,,,,,,1685044799999,,,,,1685030400000,,,,,,1685044799999,,,,,1685030400000,84.5800000000,85.7300000000,83.4400000000,84.9800000000,137673.3080000000,1685044799999,11639761.3874200005,23769,54994.2240000000,4653808.1818800000,1685030400000,,,,,,1685044799999,,,,,1685030400000,,,,,,1685044799999,,,,
1685044800000,,,,,,1685059199999,,,,,1685044800000,,,,,,1685059199999,,,,,1685044800000,0.2787000000,0.2848000000,0.2783000000,0.2845000000,833.1780000000,1685059199999,234.6081768000,642,579.6090000000,163.1647875000,1685044800000,0.0032100000,0.0032770000,0.0032080000,0.0032700000,11045.4970000000,1685059199999,35.8618624800,3130,6512.4090000000,21.1480567900,1685044800000,,,,,,1685059199999,,,,,1685044800000,,,,,,1685059199999,,,,,1685044800000,0.0469500000,0.0480400000,0.0469300000,0.0479400000,1667.1350000000,1685059199999,79.3542197600,687,889.1160000000,42.2613465700,1685044800000,,,,,,1685059199999,,,,,1685044800000,1,1,1,1,,1685059199999,,,,,1685044800000,,,,,,1685059199999,,,,,1685044800000,,,,,,1685059199999,,,,,1685044800000,,,,,,1685059199999,,,,,1685044800000,84.9900000000,86.7900000000,84.9500000000,86.5700000000,113155.1160000000,1685059199999,9712520.5468799993,17513,69086.9810000000,5930115.7249100003,1685044800000,,,,,,1685059199999,,,,,1685044800000,,,,,,1685059199999,,,,
1685059200000,,,,,,1685073599999,,,,,1685059200000,,,,,,1685073599999,,,,,1685059200000,0.2843000000,0.2887000000,0.2838000000,0.2863000000,999.4150000000,1685073599999,286.0009640000,1072,715.9160000000,204.6747835000,1685059200000,0.0032700000,0.0033130000,0.0032610000,0.0032860000,25703.3390000000,1685073599999,84.6113484200,5690,10948.0970000000,36.0369146700,1685059200000,,,,,,1685073599999,,,,,1685059200000,,,,,,1685073599999,,,,,1685059200000,0.0479400000,0.0486000000,0.0478000000,0.0480800000,3939.5190000000,1685073599999,190.4323947400,1133,1582.5540000000,76.4321331300,1685059200000,,,,,,1685073599999,,,,,1685059200000,1,1,1,1,,1685073599999,,,,,1685059200000,,,,,,1685073599999,,,,,1685059200000,,,,,,1685073599999,,,,,1685059200000,,,,,,1685073599999,,,,,1685059200000,86.5700000000,87.8700000000,86.2200000000,86.8700000000,179966.0400000000,1685073599999,15658038.4358699992,26113,87922.5440000000,7651592.6670899997,1685059200000,,,,,,1685073599999,,,,,1685059200000,,,,,,1685073599999,,,,
1685073600000,,,,,,1685087999999,,,,,1685073600000,,,,,,1685087999999,,,,,1685073600000,0.2863000000,0.2870000000,0.2821000000,0.2851000000,1359.1430000000,1685087999999,387.9698965000,1062,491.3500000000,140.1042061000,1685073600000,0.0032860000,0.0033020000,0.0032640000,0.0032880000,30751.1870000000,1685087999999,101.1249500200,4295,7926.7460000000,26.0430575000,1685073600000,,,,,,1685087999999,,,,,1685073600000,,,,,,1685087999999,,,,,1685073600000,0.0480100000,0.0481900000,0.0477000000,0.0480000000,1808.2420000000,1685087999999,86.7013667300,650,1019.2610000000,48.8948093300,1685073600000,,,,,,1685087999999,,,,,1685073600000,1,1,1,1,,1685087999999,,,,,1685073600000,,,,,,1685087999999,,,,,1685073600000,,,,,,1685087999999,,,,,1685073600000,,,,,,1685087999999,,,,,1685073600000,86.8700000000,87.4400000000,86.0500000000,87.1500000000,126708.8680000000,1685087999999,10989529.1215700004,20977,69162.3620000000,6000282.4000399997,1685073600000,,,,,,1685087999999,,,,,1685073600000,,,,,,1685087999999,,,,
1685088000000,,,,,,1685102399999,,,,,1685088000000,,,,,,1685102399999,,,,,1685088000000,0.2851000000,0.2854000000,0.2830000000,0.2838000000,467.5110000000,1685102399999,132.8823088000,515,183.6170000000,52.2272868000,1685088000000,0.0032890000,0.0032960000,0.0032790000,0.0032870000,9308.6660000000,1685102399999,30.5976921800,2782,5542.5790000000,18.2183908700,1685088000000,,,,,,1685102399999,,,,,1685088000000,,,,,,1685102399999,,,,,1685088000000,0.0479600000,0.0480900000,0.0478400000,0.0479800000,1520.9810000000,1685102399999,72.9746898800,541,1168.7930000000,56.0810167100,1685088000000,,,,,,1685102399999,,,,,1685088000000,1,1,1,1,,1685102399999,,,,,1685088000000,,,,,,1685102399999,,,,,1685088000000,,,,,,1685102399999,,,,,1685088000000,,,,,,1685102399999,,,,,1685088000000,87.1400000000,87.3200000000,86.7400000000,86.9700000000,90318.7070000000,1685102399999,7857776.1313600000,16387,44618.1170000000,3881963.2252699998,1685088000000,,,,,,1685102399999,,,,,1685088000000,,,,,,1685102399999,,,,
1685102400000,,,,,,1685116799999,,,,,1685102400000,,,,,,1685116799999,,,,,1685102400000,0.2837000000,0.2861000000,0.2828000000,0.2854000000,791.1260000000,1685116799999,224.7853520000,641,319.9720000000,91.0804550000,1685102400000,0.0032870000,0.0032940000,0.0032600000,0.0032800000,13458.9420000000,1685116799999,44.1128947400,3863,6456.1320000000,21.1658389200,1685102400000,,,,,,1685116799999,,,,,1685102400000,,,,,,1685116799999,,,,,1685102400000,0.0480000000,0.0480000000,0.0476500000,0.0479300000,1390.4600000000,1685116799999,66.4988102500,668,647.9770000000,31.0133985400,1685102400000,,,,,,1685116799999,,,,,1685102400000,1,1,1,1,,1685116799999,,,,,1685102400000,,,,,,1685116799999,,,,,1685102400000,,,,,,1685116799999,,,,,1685102400000,,,,,,1685116799999,,,,,1685102400000,86.9600000000,88.2000000000,86.4100000000,87.7300000000,156477.0450000000,1685116799999,13672192.2906500008,28146,80596.1140000000,7043736.5487400005,1685102400000,,,,,,1685116799999,,,,,1685102400000,,,,,,1685116799999,,,,
1685116800000,,,,,,1685131199999,,,,,1685116800000,,,,,,1685131199999,,,,,1685116800000,0.2852000000,0.2868000000,0.2838000000,0.2858000000,429.9240000000,1685131199999,122.7200071000,438,265.4490000000,75.7741205000,1685116800000,0.0032800000,0.0032940000,0.0032580000,0.0032790000,9870.6530000000,1685131199999,32.2737010900,2851,5010.8080000000,16.3844330100,1685116800000,,,,,,1685131199999,,,,,1685116800000,,,,,,1685131199999,,,,,1685116800000,0.0479000000,0.0481100000,0.0475800000,0.0478200000,1080.6620000000,1685131199999,51.6697649000,572,437.3140000000,20.9174054500,1685116800000,,,,,,1685131199999,,,,,1685116800000,1,1,1,1,,1685131199999,,,,,1685116800000,,,,,,1685131199999,,,,,1685116800000,,,,,,1685131199999,,,,,1685116800000,,,,,,1685131199999,,,,,1685116800000,87.7400000000,88.0300000000,86.8000000000,87.7700000000,81792.5480000000,1685131199999,7155848.9637900004,18346,41247.0040000000,3609331.7053499999,1685116800000,,,,,,1685131199999,,,,,1685116800000,,,,,,1685131199999,,,,
1685131200000,,,,,,1685145599999,,,,,1685131200000,,,,,,1685145599999,,,,,1685131200000,0.2858000000,0.2861000000,0.2837000000,0.2839000000,246.1520000000,1685145599999,70.1812289000,259,105.2950000000,30.0421884000,1685131200000,0.0032790000,0.0032870000,0.0032590000,0.0032620000,5197.8220000000,1685145599999,17.0243336500,1666,2387.1180000000,7.8210632800,1685131200000,,,,,,1685145599999,,,,,1685131200000,,,,,,1685145599999,,,,,1685131200000,0.0478300000,0.0479700000,0.0476000000,0.0476500000,813.1500000000,1685145599999,38.8732622400,315,360.7160000000,17.2427314700,1685131200000,,,,,,1685145599999,,,,,1685131200000,1,1,1,1,,1685145599999,,,,,1685131200000,,,,,,1685145599999,,,,,1685131200000,,,,,,1685145599999,,,,,1685131200000,,,,,,1685145599999,,,,,1685131200000,87.7700000000,87.9800000000,87.0300000000,87.0800000000,49481.2710000000,1685145599999,4332357.3564999998,9348,19961.3750000000,1748351.8470300001,1685131200000,,,,,,1685145599999,,,,,1685131200000,,,,,,1685145599999,,,,
1685145600000,,,,,,1685159999999,,,,,1685145600000,,,,,,1685159999999,,,,,1685145600000,0.2841000000,0.2865000000,0.2836000000,0.2862000000,162.5610000000,1685159999999,46.3260165000,217,98.3460000000,28.0249840000,1685145600000,0.0032600000,0.0032930000,0.0032600000,0.0032830000,5701.0110000000,1685159999999,18.6877939300,2061,3167.0990000000,10.3815051300,1685145600000,,,,,,1685159999999,,,,,1685145600000,,,,,,1685159999999,,,,,1685145600000,0.0476600000,0.0480200000,0.0475800000,0.0478900000,447.7970000000,1685159999999,21.4242135600,276,180.4360000000,8.6273341300,1685145600000,,,,,,1685159999999,,,,,1685145600000,1,1,1,1,,1685159999999,,,,,1685145600000,,,,,,1685159999999,,,,,1685145600000,,,,,,1685159999999,,,,,1685145600000,,,,,,1685159999999,,,,,1685145600000,87.0800000000,88.0600000000,86.9100000000,87.8300000000,48254.3130000000,1685159999999,4222667.0132499998,10063,26290.0090000000,2299829.5428300002,1685145600000,,,,,,1685159999999,,,,,1685145600000,,,,,,1685159999999,,,,
1685160000000,,,,,,1685174399999,,,,,1685160000000,,,,,,1685174399999,,,,,1685160000000,0.2859000000,0.2880000000,0.2852000000,0.2875000000,286.3710000000,1685174399999,82.2204335000,375,166.6540000000,47.8411210000,1685160000000,0.0032830000,0.0033060000,0.0032740000,0.0032950000,7584.9500000000,1685174399999,24.9878153500,2126,4101.9000000000,13.5117943900,1685160000000,,,,,,1685174399999,,,,,1685160000000,,,,,,1685174399999,,,,,1685160000000,0.0478800000,0.0482300000,0.0477900000,0.0481300000,1269.7490000000,1685174399999,60.9269671200,392,459.0100000000,22.0477722100,1685160000000,,,,,,1685174399999,,,,,1685160000000,1,1,1,1,,1685174399999,,,,,1685160000000,,,,,,1685174399999,,,,,1685160000000,,,,,,1685174399999,,,,,1685160000000,,,,,,1685174399999,,,,,1685160000000,87.8300000000,88.5000000000,87.5000000000,88.0400000000,55882.2230000000,1685174399999,4921807.5628800001,11285,29572.4430000000,2604412.4094400001,1685160000000,,,,,,1685174399999,,,,,1685160000000,,,,,,1685174399999,,,,
1685174400000,,,,,,1685188799999,,,,,1685174400000,,,,,,1685188799999,,,,,1685174400000,0.2874000000,0.2880000000,0.2865000000,0.2880000000,219.3590000000,1685188799999,63.0289070000,248,74.9160000000,21.5325029000,1685174400000,0.0032960000,0.0033010000,0.0032820000,0.0032890000,3580.8490000000,1685188799999,11.7807765800,1485,1664.8190000000,5.4770580100,1685174400000,,,,,,1685188799999,,,,,1685174400000,,,,,,1685188799999,,,,,1685174400000,0.0481200000,0.0481600000,0.0479500000,0.0480900000,534.8790000000,1685188799999,25.6955943000,207,348.1810000000,16.7269801300,1685174400000,,,,,,1685188799999,,,,,1685174400000,1,1,1,1,,1685188799999,,,,,1685174400000,,,,,,1685188799999,,,,,1685174400000,,,,,,1685188799999,,,,,1685174400000,,,,,,1685188799999,,,,,1685174400000,88.0700000000,88.1600000000,87.5800000000,87.8200000000,51169.1180000000,1685188799999,4492855.3550699996,9937,21419.9310000000,1880560.9393600000,1685174400000,,,,,,1685188799999,,,,,1685174400000,,,,,,1685188799999,,,,
1685188800000,,,,,,1685203199999,,,,,1685188800000,,,,,,1685203199999,,,,,1685188800000,0.2878000000,0.2891000000,0.2873000000,0.2882000000,432.7330000000,1685203199999,124.7493577000,372,237.7630000000,68.5652510000,1685188800000,0.0032900000,0.0033020000,0.0032880000,0.0032920000,6045.5720000000,1685203199999,19.9135250100,1906,2843.5890000000,9.3665704100,1685188800000,,,,,,1685203199999,,,,,1685188800000,,,,,,1685203199999,,,,,1685188800000,0.0480900000,0.0483000000,0.0480900000,0.0481900000,1315.1530000000,1685203199999,63.3793458700,561,1018.7830000000,49.1063787600,1685188800000,,,,,,1685203199999,,,,,1685188800000,1,1,1,1,,1685203199999,,,,,1685188800000,,,,,,1685203199999,,,,,1685188800000,,,,,,1685203199999,,,,,1685188800000,,,,,,1685203199999,,,,,1685188800000,87.8200000000,88.3600000000,87.3000000000,87.8500000000,73949.8280000000,1685203199999,6498815.9561200002,15813,36071.9070000000,3171522.7848000000,1685188800000,,,,,,1685203199999,,,,,1685188800000,,,,,,1685203199999,,,,
1685203200000,,,,,,1685217599999,,,,,1685203200000,,,,,,1685217599999,,,,,1685203200000,0.2883000000,0.2899000000,0.2873000000,0.2892000000,238.1100000000,1685217599999,68.7655216000,319,130.2550000000,37.6357217000,1685203200000,0.0032910000,0.0033040000,0.0032810000,0.0033000000,7162.3780000000,1685217599999,23.5809733200,1878,3822.7000000000,12.5835290300,1685203200000,,,,,,1685217599999,,,,,1685203200000,,,,,,1685217599999,,,,,1685203200000,0.0481500000,0.0484600000,0.0480600000,0.0483000000,756.9650000000,1685217599999,36.5576500300,348,442.2730000000,21.3620590900,1685203200000,,,,,,1685217599999,,,,,1685203200000,1,1,1,1,,1685217599999,,,,,1685203200000,,,,,,1685217599999,,,,,1685203200000,,,,,,1685217599999,,,,,1685203200000,,,,,,1685217599999,,,,,1685203200000,87.8500000000,88.3900000000,87.3900000000,88.2000000000,56500.8110000000,1685217599999,4970108.9599299999,14484,25028.1380000000,2201734.7301200000,1685203200000,,,,,,1685217599999,,,,,1685203200000,,,,,,1685217599999,,,,
1685217600000,,,,,,1685231999999,,,,,1685217600000,,,,,,1685231999999,,,,,1685217600000,0.2892000000,0.2905000000,0.2880000000,0.2882000000,247.2030000000,1685231999999,71.4553894000,316,139.2550000000,40.2513670000,1685217600000,0.0033000000,0.0033180000,0.0032960000,0.0032980000,6778.8770000000,1685231999999,22.4248634300,1858,3751.5170000000,12.4140023400,1685217600000,,,,,,1685231999999,,,,,1685217600000,,,,,,1685231999999,,,,,1685217600000,0.0483400000,0.0485900000,0.0483100000,0.0484000000,1706.9380000000,1685231999999,82.6691926600,410,313.8080000000,15.2002173300,1685217600000,,,,,,1685231999999,,,,,1685217600000,1,1,1,1,,1685231999999,,,,,1685217600000,,,,,,1685231999999,,,,,1685217600000,,,,,,1685231999999,,,,,1685217600000,,,,,,1685231999999,,,,,1685217600000,88.2100000000,88.8100000000,88.2100000000,88.5500000000,49766.1240000000,1685231999999,4407960.7327600000,11542,25960.8670000000,2299521.6264999998,1685217600000,,,,,,1685231999999,,,,,1685217600000,,,,,,1685231999999,,,,
1685232000000,,,,,,1685246399999,,,,,1685232000000,,,,,,1685246399999,,,,,1685232000000,0.2878000000,0.2921000000,0.2874000000,0.2910000000,532.5050000000,1685246399999,154.6864117000,637,297.4930000000,86.4416928000,1685232000000,0.0032970000,0.0033190000,0.0032890000,0.0033060000,10220.6850000000,1685246399999,33.7888480500,2904,5788.7910000000,19.1453225200,1685232000000,,,,,,1685246399999,,,,,1685232000000,,,,,,1685246399999,,,,,1685232000000,0.0484100000,0.0486400000,0.0482500000,0.0485600000,1637.1800000000,1685246399999,79.4118576300,588,688.0880000000,33.3479445000,1685232000000,,,,,,1685246399999,,,,,1685232000000,1,1,1,1,,1685246399999,,,,,1685232000000,,,,,,1685246399999,,,,,1685232000000,,,,,,1685246399999,,,,,1685232000000,,,,,,1685246399999,,,,,1685232000000,88.5600000000,90.2200000000,88.1400000000,89.8700000000,118407.2290000000,1685246399999,10587716.5311099999,21307,55387.6540000000,4957466.5345700001,1685232000000,,,,,,1685246399999,,,,,1685232000000,,,,,,1685246399999,,,,
1685246400000,,,,,,1685260799999,,,,,1685246400000,,,,,,1685260799999,,,,,1685246400000,0.2910000000,0.2924000000,0.2904000000,0.2912000000,197.3850000000,1685260799999,57.5007926000,301,96.2360000000,28.0531138000,1685246400000,0.0033050000,0.0033160000,0.0032900000,0.0032910000,8255.1780000000,1685260799999,27.2470285300,2296,4077.1920000000,13.4592051400,1685246400000,,,,,,1685260799999,,,,,1685246400000,,,,,,1685260799999,,,,,1685246400000,0.0485600000,0.0487000000,0.0484400000,0.0485100000,797.4850000000,1685260799999,38.7188362100,389,304.4050000000,14.7835658300,1685246400000,,,,,,1685260799999,,,,,1685246400000,1,1,1,1,,1685260799999,,,,,1685246400000,,,,,,1685260799999,,,,,1685246400000,,,,,,1685260799999,,,,,1685246400000,,,,,,1685260799999,,,,,1685246400000,89.8700000000,90.4100000000,89.4700000000,89.5700000000,54985.0170000000,1685260799999,4938523.7051900001,13228,26614.8200000000,2391331.7569100000,1685246400000,,,,,,1685260799999,,,,,1685246400000,,,,,,1685260799999,,,,
