DOTADA unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTAVAX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTBNB unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTBTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTDAI unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTDOT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTETH unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTLINK unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTLTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTMATIC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTSOL unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTTRX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTUSDT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTXLM unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DOTXRP unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume
1688068800000,,,,,,1688083199999,,,,,1688068800000,,,,,,1688083199999,,,,,1688068800000,0.0213300000,0.0214000000,0.0211800000,0.0214000000,1270.9500000000,1688083199999,27.0424668000,158,633.4800000000,13.4875484000,1688068800000,0.0001629000,0.0001640000,0.0001623000,0.0001636000,19425.8600000000,1688083199999,3.1651373700,926,9797.4000000000,1.5969779900,1688068800000,,,,,,1688083199999,,,,,1688068800000,1,1,1,1,,1688083199999,,,,,1688068800000,0.0026790000,0.0026950000,0.0026680000,0.0026950000,757.3000000000,1688083199999,2.0288406900,40,549.4900000000,1.4710744400,1688068800000,,,,,,1688083199999,,,,,1688068800000,,,,,,1688083199999,,,,,1688068800000,,,,,,1688083199999,,,,,1688068800000,,,,,,1688083199999,,,,,1688068800000,,,,,,1688083199999,,,,,1688068800000,4.9840000000,5.0010000000,4.9250000000,4.9850000000,355897.0000000000,1688083199999,1765323.2376600001,6484,182664.8000000000,906213.8487900000,1688068800000,,,,,,1688083199999,,,,,1688068800000,,,,,,1688083199999,,,,
1688083200000,,,,,,1688097599999,,,,,1688083200000,,,,,,1688097599999,,,,,1688083200000,0.0213600000,0.0215600000,0.0211200000,0.0215300000,8841.1400000000,1688097599999,188.5027927000,419,4830.2700000000,103.2176516000,1688083200000,0.0001638000,0.0001661000,0.0001617000,0.0001657000,65166.9600000000,1688097599999,10.6621471600,2402,37547.5600000000,6.1491055000,1688083200000,,,,,,1688097599999,,,,,1688083200000,1,1,1,1,,1688097599999,,,,,1688083200000,0.0026900000,0.0027250000,0.0026650000,0.0027240000,2583.7400000000,1688097599999,6.9800764800,114,1658.8000000000,4.4970188600,1688083200000,,,,,,1688097599999,,,,,1688083200000,,,,,,1688097599999,,,,,1688083200000,,,,,,1688097599999,,,,,1688083200000,,,,,,1688097599999,,,,,1688083200000,,,,,,1688097599999,,,,,1688083200000,4.9860000000,5.1120000000,4.9100000000,5.0990000000,913147.2500000000,1688097599999,4567836.8719499996,14765,512696.0300000000,2566495.1998899998,1688083200000,,,,,,1688097599999,,,,,1688083200000,,,,,,1688097599999,,,,
1688097600000,,,,,,1688111999999,,,,,1688097600000,,,,,,1688111999999,,,,,1688097600000,0.0215400000,0.0216500000,0.0212100000,0.0212700000,7503.8300000000,1688111999999,161.1504361000,537,2882.2100000000,62.0190457000,1688097600000,0.0001658000,0.0001668000,0.0001640000,0.0001650000,70020.5500000000,1688111999999,11.5963501400,2231,24874.2200000000,4.1210752700,1688097600000,,,,,,1688111999999,,,,,1688097600000,1,1,1,1,,1688111999999,,,,,1688097600000,0.0027240000,0.0027240000,0.0026810000,0.0026900000,3061.9500000000,1688111999999,8.2849425800,107,666.2300000000,1.8047378700,1688097600000,,,,,,1688111999999,,,,,1688097600000,,,,,,1688111999999,,,,,1688097600000,,,,,,1688111999999,,,,,1688097600000,,,,,,1688111999999,,,,,1688097600000,,,,,,1688111999999,,,,,1688097600000,5.0990000000,5.1850000000,5.0240000000,5.0790000000,1207534.8999999999,1688111999999,6163000.3639700003,21790,608975.3100000001,3107450.4570900002,1688097600000,,,,,,1688111999999,,,,,1688097600000,,,,,,1688111999999,,,,
1688112000000,,,,,,1688126399999,,,,,1688112000000,,,,,,1688126399999,,,,,1688112000000,0.0212800000,0.0215500000,0.0212500000,0.0214800000,3414.3000000000,1688126399999,73.2181133000,373,2335.9300000000,50.0928759000,1688112000000,0.0001650000,0.0001679000,0.0001648000,0.0001672000,60881.3300000000,1688126399999,10.1489805100,1903,31106.8500000000,5.1851652800,1688112000000,,,,,,1688126399999,,,,,1688112000000,1,1,1,1,,1688126399999,,,,,1688112000000,0.0026850000,0.0027380000,0.0026850000,0.0027250000,1824.9000000000,1688126399999,4.9655806100,96,1115.1100000000,3.0358861100,1688112000000,,,,,,1688126399999,,,,,1688112000000,,,,,,1688126399999,,,,,1688112000000,,,,,,1688126399999,,,,,1688112000000,,,,,,1688126399999,,,,,1688112000000,,,,,,1688126399999,,,,,1688112000000,5.0790000000,5.1750000000,5.0610000000,5.1670000000,791196.6899999999,1688126399999,4061787.7171299998,13092,401080.5300000000,2059365.8779899999,1688112000000,,,,,,1688126399999,,,,,1688112000000,,,,,,1688126399999,,,,
1688126400000,,,,,,1688140799999,,,,,1688126400000,,,,,,1688140799999,,,,,1688126400000,0.0214900000,0.0215600000,0.0207400000,0.0211400000,9110.8900000000,1688140799999,192.5414657000,760,4593.1000000000,97.1996581000,1688126400000,0.0001673000,0.0001676000,0.0001622000,0.0001655000,89038.8100000000,1688140799999,14.7127053800,3760,43734.1800000000,7.2230435100,1688126400000,,,,,,1688140799999,,,,,1688126400000,1,1,1,1,,1688140799999,,,,,1688126400000,0.0027330000,0.0027330000,0.0026240000,0.0026710000,6097.8800000000,1688140799999,16.3182684200,293,2218.6100000000,5.9447252800,1688126400000,,,,,,1688140799999,,,,,1688126400000,,,,,,1688140799999,,,,,1688126400000,,,,,,1688140799999,,,,,1688126400000,,,,,,1688140799999,,,,,1688126400000,,,,,,1688140799999,,,,,1688126400000,5.1680000000,5.2000000000,4.7890000000,4.9730000000,2183861.9500000002,1688140799999,10932565.0131499991,42125,1077539.6399999999,5399665.2988000000,1688126400000,,,,,,1688140799999,,,,,1688126400000,,,,,,1688140799999,,,,
1688140800000,,,,,,1688155199999,,,,,1688140800000,,,,,,1688155199999,,,,,1688140800000,0.0211100000,0.0215300000,0.0210500000,0.0213000000,4363.7200000000,1688155199999,93.2746052000,471,2751.2600000000,58.8543426000,1688140800000,0.0001654000,0.0001692000,0.0001651000,0.0001685000,68016.9600000000,1688155199999,11.4241792100,2970,35513.4800000000,5.9656264900,1688140800000,,,,,,1688155199999,,,,,1688140800000,1,1,1,1,,1688155199999,,,,,1688140800000,0.0026860000,0.0026950000,0.0026450000,0.0026610000,3373.2500000000,1688155199999,8.9965176700,194,1423.2600000000,3.7958686500,1688140800000,,,,,,1688155199999,,,,,1688140800000,,,,,,1688155199999,,,,,1688140800000,,,,,,1688155199999,,,,,1688140800000,,,,,,1688155199999,,,,,1688140800000,,,,,,1688155199999,,,,,1688140800000,4.9740000000,5.1730000000,4.9470000000,5.1210000000,1133717.0500000000,1688155199999,5778342.5128699997,23008,584600.6200000000,2980497.1041700002,1688140800000,,,,,,1688155199999,,,,,1688140800000,,,,,,1688155199999,,,,
1688155200000,,,,,,1688169599999,,,,,1688155200000,,,,,,1688169599999,,,,,1688155200000,0.0212800000,0.0215600000,0.0212600000,0.0215600000,1317.4700000000,1688169599999,28.2053062000,219,965.7800000000,20.6840381000,1688155200000,0.0001684000,0.0001701000,0.0001680000,0.0001701000,27709.4500000000,1688169599999,4.6860829300,1064,13704.8600000000,2.3190768300,1688155200000,,,,,,1688169599999,,,,,1688155200000,1,1,1,1,,1688169599999,,,,,1688155200000,0.0026560000,0.0026800000,0.0026560000,0.0026700000,635.5700000000,1688169599999,1.6946009300,46,531.4700000000,1.4170626800,1688155200000,,,,,,1688169599999,,,,,1688155200000,,,,,,1688169599999,,,,,1688155200000,,,,,,1688169599999,,,,,1688155200000,,,,,,1688169599999,,,,,1688155200000,,,,,,1688169599999,,,,,1688155200000,5.1190000000,5.1870000000,5.1000000000,5.1800000000,371478.9700000000,1688169599999,1912454.0706700000,7628,177319.4200000000,912558.5702800000,1688155200000,,,,,,1688169599999,,,,,1688155200000,,,,,,1688169599999,,,,
1688169600000,,,,,,1688183999999,,,,,1688169600000,,,,,,1688183999999,,,,,1688169600000,0.0215700000,0.0215900000,0.0210700000,0.0215300000,4816.9900000000,1688183999999,103.0157168000,625,2509.0300000000,53.7118047000,1688169600000,0.0001700000,0.0001719000,0.0001691000,0.0001708000,89632.8700000000,1688183999999,15.2948323100,3368,49908.8800000000,8.5168674400,1688169600000,,,,,,1688183999999,,,,,1688169600000,1,1,1,1,,1688183999999,,,,,1688169600000,0.0026790000,0.0027120000,0.0026680000,0.0027010000,3330.6000000000,1688183999999,8.9670572200,148,2114.9700000000,5.6975426000,1688169600000,,,,,,1688183999999,,,,,1688169600000,,,,,,1688183999999,,,,,1688169600000,,,,,,1688183999999,,,,,1688169600000,,,,,,1688183999999,,,,,1688169600000,,,,,,1688183999999,,,,,1688169600000,5.1800000000,5.2360000000,5.1500000000,5.1940000000,1078974.7000000000,1688183999999,5607262.4511599997,17912,555638.1100000000,2887998.6474000001,1688169600000,,,,,,1688183999999,,,,,1688169600000,,,,,,1688183999999,,,,
1688184000000,,,,,,1688198399999,,,,,1688184000000,,,,,,1688198399999,,,,,1688184000000,0.0215200000,0.0216400000,0.0212400000,0.0215800000,3367.5300000000,1688198399999,72.3153039000,337,1606.4700000000,34.5244650000,1688184000000,0.0001709000,0.0001715000,0.0001686000,0.0001714000,46733.5400000000,1688198399999,7.9595457000,2034,24759.2300000000,4.2175495900,1688184000000,,,,,,1688198399999,,,,,1688184000000,1,1,1,1,,1688198399999,,,,,1688184000000,0.0026870000,0.0027250000,0.0026770000,0.0027190000,1416.7800000000,1688198399999,3.8298914600,111,637.0400000000,1.7240193900,1688184000000,,,,,,1688198399999,,,,,1688184000000,,,,,,1688198399999,,,,,1688184000000,,,,,,1688198399999,,,,,1688184000000,,,,,,1688198399999,,,,,1688184000000,,,,,,1688198399999,,,,,1688184000000,5.1940000000,5.2250000000,5.1120000000,5.2230000000,745124.9500000000,1688198399999,3860311.8996199998,12087,376052.3700000000,1948511.4674800001,1688184000000,,,,,,1688198399999,,,,,1688184000000,,,,,,1688198399999,,,,
1688198400000,,,,,,1688212799999,,,,,1688198400000,,,,,,1688212799999,,,,,1688198400000,0.0215800000,0.0219200000,0.0215400000,0.0217600000,6315.9600000000,1688212799999,137.2173541000,591,3631.6900000000,78.9193819000,1688198400000,0.0001714000,0.0001747000,0.0001714000,0.0001735000,78303.9500000000,1688212799999,13.5836117400,2862,41203.8900000000,7.1480678500,1688198400000,,,,,,1688212799999,,,,,1688198400000,1,1,1,1,,1688212799999,,,,,1688198400000,0.0027260000,0.0027690000,0.0027220000,0.0027430000,2828.6300000000,1688212799999,7.7927507300,143,583.4100000000,1.6063637800,1688198400000,,,,,,1688212799999,,,,,1688198400000,,,,,,1688212799999,,,,,1688198400000,,,,,,1688212799999,,,,,1688198400000,,,,,,1688212799999,,,,,1688198400000,,,,,,1688212799999,,,,,1688198400000,5.2240000000,5.3280000000,5.2180000000,5.3000000000,1378181.8300000001,1688212799999,7285248.5285400003,19806,719445.2900000000,3802268.9894200000,1688198400000,,,,,,1688212799999,,,,,1688198400000,,,,,,1688212799999,,,,
1688212800000,,,,,,1688227199999,,,,,1688212800000,,,,,,1688227199999,,,,,1688212800000,0.0217800000,0.0220000000,0.0213300000,0.0213800000,7567.5700000000,1688227199999,164.2037646000,676,4174.8600000000,90.7796566000,1688212800000,0.0001736000,0.0001755000,0.0001725000,0.0001728000,74390.6400000000,1688227199999,12.9742195500,2512,35661.2900000000,6.2216629100,1688212800000,,,,,,1688227199999,,,,,1688212800000,1,1,1,1,,1688227199999,,,,,1688212800000,0.0027540000,0.0027920000,0.0027350000,0.0027470000,4695.4300000000,1688227199999,13.0307103800,175,2599.9000000000,7.2223882500,1688212800000,,,,,,1688227199999,,,,,1688212800000,,,,,,1688227199999,,,,,1688212800000,,,,,,1688227199999,,,,,1688212800000,,,,,,1688227199999,,,,,1688212800000,,,,,,1688227199999,,,,,1688212800000,5.3000000000,5.3920000000,5.2750000000,5.2840000000,886731.7900000000,1688227199999,4726462.5067699999,15680,462268.7000000000,2464609.4480800000,1688212800000,,,,,,1688227199999,,,,,1688212800000,,,,,,1688227199999,,,,
1688227200000,,,,,,1688241599999,,,,,1688227200000,,,,,,1688241599999,,,,,1688227200000,0.0214000000,0.0216900000,0.0213100000,0.0216900000,2673.7200000000,1688241599999,57.3057315000,323,1634.1200000000,35.0979005000,1688227200000,0.0001729000,0.0001746000,0.0001715000,0.0001744000,49028.9600000000,1688241599999,8.4722442400,1904,26682.9200000000,4.6107123100,1688227200000,,,,,,1688241599999,,,,,1688227200000,1,1,1,1,,1688241599999,,,,,1688227200000,0.0027540000,0.0027760000,0.0027350000,0.0027760000,845.4900000000,1688241599999,2.3255091600,64,389.9100000000,1.0728771100,1688227200000,,,,,,1688241599999,,,,,1688227200000,,,,,,1688241599999,,,,,1688227200000,,,,,,1688241599999,,,,,1688227200000,,,,,,1688241599999,,,,,1688227200000,,,,,,1688241599999,,,,,1688227200000,5.2850000000,5.3430000000,5.2450000000,5.3380000000,528048.9200000000,1688241599999,2791463.9216600000,10201,262089.9700000000,1386152.1448599999,1688227200000,,,,,,1688241599999,,,,,1688227200000,,,,,,1688241599999,,,,
1688241600000,,,,,,1688255999999,,,,,1688241600000,,,,,,1688255999999,,,,,1688241600000,0.0216600000,0.0216900000,0.0214800000,0.0216000000,2051.2000000000,1688255999999,44.2643468000,315,869.1000000000,18.7686336000,1688241600000,0.0001744000,0.0001754000,0.0001738000,0.0001748000,42007.7400000000,1688255999999,7.3370823000,1474,17683.4300000000,3.0883331200,1688241600000,,,,,,1688255999999,,,,,1688241600000,1,1,1,1,,1688255999999,,,,,1688241600000,0.0027730000,0.0027880000,0.0027660000,0.0027820000,853.3100000000,1688255999999,2.3716342900,47,563.9700000000,1.5690363700,1688241600000,,,,,,1688255999999,,,,,1688241600000,,,,,,1688255999999,,,,,1688241600000,,,,,,1688255999999,,,,,1688241600000,,,,,,1688255999999,,,,,1688241600000,,,,,,1688255999999,,,,,1688241600000,5.3370000000,5.3650000000,5.3080000000,5.3510000000,374625.5500000000,1688255999999,2002340.9460799999,7219,172623.8800000000,922472.1385600000,1688241600000,,,,,,1688255999999,,,,,1688241600000,,,,,,1688255999999,,,,
1688256000000,,,,,,1688270399999,,,,,1688256000000,,,,,,1688270399999,,,,,1688256000000,0.0215800000,0.0217300000,0.0214000000,0.0215500000,3544.6400000000,1688270399999,76.4765718000,370,1372.6200000000,29.6375563000,1688256000000,0.0001750000,0.0001750000,0.0001715000,0.0001717000,59042.0200000000,1688270399999,10.2242314900,2188,22350.1300000000,3.8727117500,1688256000000,,,,,,1688270399999,,,,,1688256000000,1,1,1,1,,1688270399999,,,,,1688256000000,0.0027600000,0.0027780000,0.0027350000,0.0027350000,880.4400000000,1688270399999,2.4312172400,45,192.8900000000,0.5344461300,1688256000000,,,,,,1688270399999,,,,,1688256000000,,,,,,1688270399999,,,,,1688256000000,,,,,,1688270399999,,,,,1688256000000,,,,,,1688270399999,,,,,1688256000000,,,,,,1688270399999,,,,,1688256000000,5.3510000000,5.3550000000,5.2240000000,5.2420000000,638664.8700000000,1688270399999,3381157.2773199999,11685,299399.8500000000,1585404.9412600000,1688256000000,,,,,,1688270399999,,,,,1688256000000,,,,,,1688270399999,,,,
1688270400000,,,,,,1688284799999,,,,,1688270400000,,,,,,1688284799999,,,,,1688270400000,0.0215600000,0.0216000000,0.0214600000,0.0215000000,1061.3000000000,1688284799999,22.8453359000,119,583.0800000000,12.5573687000,1688270400000,0.0001718000,0.0001733000,0.0001717000,0.0001730000,18236.2100000000,1688284799999,3.1485572800,932,9879.7700000000,1.7057002400,1688270400000,,,,,,1688284799999,,,,,1688270400000,1,1,1,1,,1688284799999,,,,,1688270400000,0.0027540000,0.0027600000,0.0027460000,0.0027540000,254.1700000000,1688284799999,0.6996854100,23,91.1600000000,0.2510642900,1688270400000,,,,,,1688284799999,,,,,1688270400000,,,,,,1688284799999,,,,,1688270400000,,,,,,1688284799999,,,,,1688270400000,,,,,,1688284799999,,,,,1688270400000,,,,,,1688284799999,,,,,1688270400000,5.2420000000,5.2900000000,5.2310000000,5.2760000000,259974.7800000000,1688284799999,1369587.3832300000,5262,134499.2300000000,708597.3366700000,1688270400000,,,,,,1688284799999,,,,,1688270400000,,,,,,1688284799999,,,,
1688284800000,,,,,,1688299199999,,,,,1688284800000,,,,,,1688299199999,,,,,1688284800000,0.0214700000,0.0215100000,0.0213400000,0.0215100000,1373.4400000000,1688299199999,29.4200211000,158,754.4000000000,16.1655552000,1688284800000,0.0001730000,0.0001732000,0.0001714000,0.0001732000,23587.1500000000,1688299199999,4.0643002300,1045,12007.8800000000,2.0696397900,1688284800000,,,,,,1688299199999,,,,,1688284800000,1,1,1,1,,1688299199999,,,,,1688284800000,0.0027490000,0.0027530000,0.0027310000,0.0027520000,650.3100000000,1688299199999,1.7840664900,53,414.3100000000,1.1374755800,1688284800000,,,,,,1688299199999,,,,,1688284800000,,,,,,1688299199999,,,,,1688284800000,,,,,,1688299199999,,,,,1688284800000,,,,,,1688299199999,,,,,1688284800000,,,,,,1688299199999,,,,,1688284800000,5.2770000000,5.2890000000,5.2300000000,5.2890000000,362064.2800000000,1688299199999,1902814.7317900001,6088,193128.4100000000,1015110.1843600000,1688284800000,,,,,,1688299199999,,,,,1688284800000,,,,,,1688299199999,,,,
1688299200000,,,,,,1688313599999,,,,,1688299200000,,,,,,1688313599999,,,,,1688299200000,0.0215200000,0.0219100000,0.0214200000,0.0217400000,7321.6200000000,1688313599999,158.4769714000,744,3615.3800000000,78.3457063000,1688299200000,0.0001732000,0.0001765000,0.0001725000,0.0001753000,59700.6200000000,1688313599999,10.4146302500,2087,28831.5200000000,5.0290823800,1688299200000,,,,,,1688313599999,,,,,1688299200000,1,1,1,1,,1688313599999,,,,,1688299200000,0.0027540000,0.0028030000,0.0027450000,0.0027910000,3969.5200000000,1688313599999,11.0093201200,231,2575.5600000000,7.1525590000,1688299200000,,,,,,1688313599999,,,,,1688299200000,,,,,,1688313599999,,,,,1688299200000,,,,,,1688313599999,,,,,1688299200000,,,,,,1688313599999,,,,,1688299200000,,,,,,1688313599999,,,,,1688299200000,5.2890000000,5.4010000000,5.2630000000,5.3450000000,1082339.1699999999,1688313599999,5761678.6870299997,19466,556391.7600000000,2963624.2491799998,1688299200000,,,,,,1688313599999,,,,,1688299200000,,,,,,1688313599999,,,,
1688313600000,,,,,,1688327999999,,,,,1688313600000,,,,,,1688327999999,,,,,1688313600000,0.0217300000,0.0221400000,0.0216600000,0.0220000000,3331.8500000000,1688327999999,73.0689555000,516,1635.9400000000,35.8916733000,1688313600000,0.0001753000,0.0001772000,0.0001741000,0.0001761000,55112.8500000000,1688327999999,9.6955976500,2973,24136.8300000000,4.2459339300,1688313600000,,,,,,1688327999999,,,,,1688313600000,1,1,1,1,,1688327999999,,,,,1688313600000,0.0027840000,0.0028500000,0.0027740000,0.0028100000,3494.8200000000,1688327999999,9.8106931900,274,1829.8700000000,5.1449238200,1688313600000,,,,,,1688327999999,,,,,1688313600000,,,,,,1688327999999,,,,,1688313600000,,,,,,1688327999999,,,,,1688313600000,,,,,,1688327999999,,,,,1688313600000,,,,,,1688327999999,,,,,1688313600000,5.3450000000,5.4100000000,5.3230000000,5.3810000000,1008346.3900000000,1688327999999,5411756.0909500001,17227,559987.0500000000,3006799.8790899999,1688313600000,,,,,,1688327999999,,,,,1688313600000,,,,,,1688327999999,,,,
1688328000000,,,,,,1688342399999,,,,,1688328000000,,,,,,1688342399999,,,,,1688328000000,0.0220300000,0.0224400000,0.0219900000,0.0223100000,5502.3700000000,1688342399999,122.6269565000,554,3347.0900000000,74.6030711000,1688328000000,0.0001760000,0.0001806000,0.0001760000,0.0001797000,78424.3900000000,1688342399999,14.0164213700,3228,41204.0100000000,7.3642799400,1688328000000,,,,,,1688342399999,,,,,1688328000000,1,1,1,1,,1688342399999,,,,,1688328000000,0.0028130000,0.0028620000,0.0028090000,0.0028400000,5595.6300000000,1688342399999,15.8776249800,230,2493.6200000000,7.0800242500,1688328000000,,,,,,1688342399999,,,,,1688328000000,,,,,,1688342399999,,,,,1688328000000,,,,,,1688342399999,,,,,1688328000000,,,,,,1688342399999,,,,,1688328000000,,,,,,1688342399999,,,,,1688328000000,5.3800000000,5.5300000000,5.3800000000,5.4960000000,1064618.5800000001,1688342399999,5827078.4094799999,23194,622621.5000000000,3407585.2114800001,1688328000000,,,,,,1688342399999,,,,,1688328000000,,,,,,1688342399999,,,,
1688342400000,,,,,,1688356799999,,,,,1688342400000,,,,,,1688356799999,,,,,1688342400000,0.0223000000,0.0226700000,0.0222600000,0.0224900000,8764.2100000000,1688356799999,197.2377884000,425,6771.3800000000,152.4457100000,1688342400000,0.0001796000,0.0001830000,0.0001794000,0.0001812000,74693.3500000000,1688356799999,13.5251997000,3844,41027.3100000000,7.4282937300,1688342400000,,,,,,1688356799999,,,,,1688342400000,1,1,1,1,,1688356799999,,,,,1688342400000,0.0028410000,0.0028870000,0.0028410000,0.0028590000,3147.5400000000,1688356799999,9.0039875700,156,1657.7100000000,4.7476191700,1688342400000,,,,,,1688356799999,,,,,1688342400000,,,,,,1688356799999,,,,,1688342400000,,,,,,1688356799999,,,,,1688342400000,,,,,,1688356799999,,,,,1688342400000,,,,,,1688356799999,,,,,1688342400000,5.4950000000,5.6350000000,5.4880000000,5.5740000000,803095.4399999999,1688356799999,4468831.1233000001,20288,415309.0800000000,2309942.8097299999,1688342400000,,,,,,1688356799999,,,,,1688342400000,,,,,,1688356799999,,,,
1688356800000,,,,,,1688371199999,,,,,1688356800000,,,,,,1688371199999,,,,,1688356800000,0.0225300000,0.0225600000,0.0220100000,0.0220400000,4261.3800000000,1688371199999,94.8988009000,404,1869.9100000000,41.7250442000,1688356800000,0.0001812000,0.0001817000,0.0001782000,0.0001791000,68451.4600000000,1688371199999,12.2961453100,2713,32067.7700000000,5.7545061300,1688356800000,,,,,,1688371199999,,,,,1688356800000,1,1,1,1,,1688371199999,,,,,1688356800000,0.0028650000,0.0028650000,0.0027910000,0.0027910000,3578.8900000000,1688371199999,10.0905044600,180,1295.7300000000,3.6535543600,1688356800000,,,,,,1688371199999,,,,,1688356800000,,,,,,1688371199999,,,,,1688356800000,,,,,,1688371199999,,,,,1688356800000,,,,,,1688371199999,,,,,1688356800000,,,,,,1688371199999,,,,,1688356800000,5.5740000000,5.5950000000,5.4550000000,5.4940000000,835081.3500000000,1688371199999,4601603.8350999998,14638,376721.2500000000,2076204.4841100001,1688356800000,,,,,,1688371199999,,,,,1688356800000,,,,,,1688371199999,,,,
1688371200000,,,,,,1688385599999,,,,,1688371200000,,,,,,1688385599999,,,,,1688371200000,0.0220200000,0.0221200000,0.0214300000,0.0219600000,12674.2700000000,1688385599999,275.4215622000,518,5470.5000000000,118.9540631000,1688371200000,0.0001792000,0.0001796000,0.0001778000,0.0001781000,45295.0300000000,1688385599999,8.0904023800,1991,23048.6500000000,4.1165445200,1688371200000,,,,,,1688385599999,,,,,1688371200000,1,1,1,1,,1688385599999,,,,,1688371200000,0.0027880000,0.0028000000,0.0027760000,0.0027820000,1891.2300000000,1688385599999,5.2770428900,127,786.7500000000,2.1971519900,1688371200000,,,,,,1688385599999,,,,,1688371200000,,,,,,1688385599999,,,,,1688371200000,,,,,,1688385599999,,,,,1688371200000,,,,,,1688385599999,,,,,1688371200000,,,,,,1688385599999,,,,,1688371200000,5.4940000000,5.5140000000,5.4400000000,5.4520000000,509925.9800000000,1688385599999,2791626.5156600000,9157,233684.5200000000,1279118.3457299999,1688371200000,,,,,,1688385599999,,,,,1688371200000,,,,,,1688385599999,,,,
1688385600000,,,,,,1688399999999,,,,,1688385600000,,,,,,1688399999999,,,,,1688385600000,0.0219300000,0.0221000000,0.0217500000,0.0220000000,2018.6000000000,1688399999999,44.2157535000,236,1070.0100000000,23.4551083000,1688385600000,0.0001781000,0.0001785000,0.0001762000,0.0001767000,46042.0400000000,1688399999999,8.1667768200,2257,24881.8700000000,4.4139456300,1688385600000,,,,,,1688399999999,,,,,1688385600000,1,1,1,1,,1688399999999,,,,,1688385600000,0.0027800000,0.0028070000,0.0027460000,0.0027870000,11373.8100000000,1688399999999,31.6888552200,302,2994.9700000000,8.3285216900,1688385600000,,,,,,1688399999999,,,,,1688385600000,,,,,,1688399999999,,,,,1688385600000,,,,,,1688399999999,,,,,1688385600000,,,,,,1688399999999,,,,,1688385600000,,,,,,1688399999999,,,,,1688385600000,5.4510000000,5.5110000000,5.3930000000,5.4920000000,783633.6200000000,1688399999999,4271781.6493300004,12924,390812.5800000000,2131473.2078499999,1688385600000,,,,,,1688399999999,,,,,1688385600000,,,,,,1688399999999,,,,
1688400000000,,,,,,1688414399999,,,,,1688400000000,,,,,,1688414399999,,,,,1688400000000,0.0220200000,0.0220800000,0.0219000000,0.0220700000,1719.7100000000,1688414399999,37.8161466000,232,803.1500000000,17.6768232000,1688400000000,0.0001768000,0.0001768000,0.0001743000,0.0001749000,47011.2800000000,1688414399999,8.2409118700,2401,23574.8300000000,4.1324972300,1688400000000,,,,,,1688414399999,,,,,1688400000000,1,1,1,1,,1688414399999,,,,,1688400000000,0.0027900000,0.0027900000,0.0027560000,0.0027790000,3924.6200000000,1688414399999,10.8784006000,195,1233.8300000000,3.4226821000,1688400000000,,,,,,1688414399999,,,,,1688400000000,,,,,,1688414399999,,,,,1688400000000,,,,,,1688414399999,,,,,1688400000000,,,,,,1688414399999,,,,,1688400000000,,,,,,1688414399999,,,,,1688400000000,5.4920000000,5.4960000000,5.4130000000,5.4650000000,588164.1700000000,1688414399999,3204639.1163900001,11759,299686.4800000000,1633092.1561600000,1688400000000,,,,,,1688414399999,,,,,1688400000000,,,,,,1688414399999,,,,
1688414400000,,,,,,1688428799999,,,,,1688414400000,,,,,,1688428799999,,,,,1688414400000,0.0220400000,0.0220400000,0.0218500000,0.0220400000,2733.4100000000,1688428799999,59.9894712000,209,1040.7200000000,22.8393774000,1688414400000,0.0001748000,0.0001750000,0.0001733000,0.0001741000,39131.7000000000,1688428799999,6.8092596300,1486,19172.4200000000,3.3365355900,1688414400000,,,,,,1688428799999,,,,,1688414400000,1,1,1,1,,1688428799999,,,,,1688414400000,0.0027790000,0.0027870000,0.0027520000,0.0027730000,2781.8400000000,1688428799999,7.7002981700,124,1528.1900000000,4.2367684200,1688414400000,,,,,,1688428799999,,,,,1688414400000,,,,,,1688428799999,,,,,1688414400000,,,,,,1688428799999,,,,,1688414400000,,,,,,1688428799999,,,,,1688414400000,,,,,,1688428799999,,,,,1688414400000,5.4650000000,5.4740000000,5.3770000000,5.4310000000,363032.1800000000,1688428799999,1965540.2629700000,8123,162655.1600000000,880668.7248900000,1688414400000,,,,,,1688428799999,,,,,1688414400000,,,,,,1688428799999,,,,
