USDTADA unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTAVAX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTBNB unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTBTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTDAI unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTDOT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTETH unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTLINK unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTLTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTMATIC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTSOL unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTTRX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTUSDT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTXLM unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,USDTXRP unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume
1683561600000,2.6737967914,2.6659557451,2.8320589068,2.7693159790,,1683575999999,,,,,1683561600000,0.0634920635,0.0634115409,0.0675675676,0.0655737705,,1683575999999,,,,,1683561600000,0.0031456433,0.0031416902,0.0032144005,0.0032082130,,1683575999999,,,,,1683561600000,0.0000358583,0.0000358035,0.0000366443,0.0000365755,,1683575999999,,,,,1683561600000,1.0007000000,1.0012000000,1.0006000000,1.0011000000,562826.5000000000,1683575999999,563327.7170900000,1262,389221.5000000000,389559.5427300000,1683561600000,0.1846722068,0.1842978253,0.1934235977,0.1886436521,,1683575999999,,,,,1683561600000,0.0005362850,0.0005356100,0.0005522635,0.0005467469,,1683575999999,,,,,1683561600000,0.1487873828,0.1486325803,0.1563966218,0.1529987760,,1683575999999,,,,,1683561600000,0.0123365408,0.0123274162,0.0132978723,0.0130089762,,1683575999999,,,,,1683561600000,1.0715816545,1.0710078184,1.1428571429,1.1158223611,,1683575999999,,,,,1683561600000,0.0472589792,0.0471698113,0.0500000000,0.0490436488,,1683575999999,,,,,1683561600000,14.6156094709,14.6156094709,14.9053510210,14.7819660015,,1683575999999,,,,,1683561600000,1,1,1,1,,1683575999999,,,,,1683561600000,11.1111111111,11.0987791343,11.4810562572,11.3250283126,,1683575999999,,,,,1683561600000,2.3073373327,2.3041474654,2.4390243902,2.3798191337,,1683575999999,,,,
1683576000000,2.7700831025,2.7322404372,2.7793218455,2.7374760471,,1683590399999,,,,,1683576000000,0.0655737705,0.0647668394,0.0657030223,0.0648508431,,1683590399999,,,,,1683576000000,0.0032071841,0.0031857279,0.0032144005,0.0031867431,,1683590399999,,,,,1683576000000,0.0000365755,0.0000361013,0.0000366811,0.0000361418,,1683590399999,,,,,1683576000000,1.0011000000,1.0015000000,1.0009000000,1.0010000000,381200.7000000000,1683590399999,381641.7649700000,932,258764.2000000000,259077.4694600000,1683576000000,0.1886792453,0.1859081614,0.1893939394,0.1862544235,,1683590399999,,,,,1683576000000,0.0005467469,0.0005406721,0.0005475012,0.0005412544,,1683590399999,,,,,1683576000000,0.1529753710,0.1513088213,0.1531393568,0.1519295047,,1683590399999,,,,,1683576000000,0.0130072841,0.0128402671,0.0130310138,0.0128683567,,1683590399999,,,,,1683576000000,1.1159468809,1.1079104808,1.1210762332,1.1104941699,,1683590399999,,,,,1683576000000,0.0490436488,0.0481927711,0.0492125984,0.0484966052,,1683590399999,,,,,1683576000000,14.7841513897,14.5942790426,14.8038490007,14.5985401460,,1683590399999,,,,,1683576000000,1,1,1,1,,1683590399999,,,,,1683576000000,11.3250283126,11.1731843575,11.3378684807,11.1856823266,,1683590399999,,,,,1683576000000,2.3798191337,2.3282887078,2.3832221163,2.3348120476,,1683590399999,,,,
1683590400000,2.7374760471,2.6990553306,2.7472527473,2.7464982148,,1683604799999,,,,,1683590400000,0.0648508431,0.0643500644,0.0651465798,0.0646830530,,1683604799999,,,,,1683590400000,0.0031867431,0.0031705770,0.0031928480,0.0031826862,,1683604799999,,,,,1683590400000,0.0000361418,0.0000360369,0.0000363180,0.0000361934,,1683604799999,,,,,1683590400000,1.0010000000,1.0010000000,1.0008000000,1.0008000000,209141.9000000000,1683604799999,209336.6615000000,698,105387.4000000000,105489.6823200000,1683590400000,0.1862891207,0.1847745750,0.1874414246,0.1858390634,,1683604799999,,,,,1683590400000,0.0005412573,0.0005385059,0.0005443391,0.0005424258,,1683604799999,,,,,1683590400000,0.1519295047,0.1507613448,0.1527883881,0.1527650474,,1683604799999,,,,,1683590400000,0.0128667010,0.0127681307,0.0129349373,0.0128008193,,1683604799999,,,,,1683590400000,1.1104941699,1.1018069634,1.1152001784,1.1134617526,,1683604799999,,,,,1683590400000,0.0484730974,0.0480769231,0.0487567040,0.0484966052,,1683604799999,,,,,1683590400000,14.5985401460,14.5878920496,14.7232037691,14.6391450739,,1683604799999,,,,,1683590400000,1,1,1,1,,1683604799999,,,,,1683590400000,11.1856823266,11.1731843575,11.3122171946,11.2866817156,,1683604799999,,,,,1683590400000,2.3348120476,2.3320895522,2.3668639053,2.3601604909,,1683604799999,,,,
1683604800000,2.7457440967,2.7337342810,2.7700831025,2.7389756231,,1683619199999,,,,,1683604800000,0.0646830530,0.0641848524,0.0651890482,0.0644745326,,1683619199999,,,,,1683604800000,0.0031826862,0.0031695721,0.0031989763,0.0031705770,,1683619199999,,,,,1683604800000,0.0000361934,0.0000361354,0.0000364467,0.0000361446,,1683619199999,,,,,1683604800000,1.0009000000,1.0009000000,1.0008000000,1.0008000000,130044.3000000000,1683619199999,130154.5390800000,319,62036.4000000000,62092.2327600000,1683604800000,0.1858390634,0.1853568119,0.1874414246,0.1860119048,,1683619199999,,,,,1683604800000,0.0005424229,0.0005403098,0.0005461526,0.0005409441,,1683619199999,,,,,1683604800000,0.1527883881,0.1515151515,0.1533036946,0.1515610791,,1683619199999,,,,,1683604800000,0.0127991809,0.0126903553,0.0128783001,0.0126984127,,1683619199999,,,,,1683604800000,1.1134617526,1.1106175033,1.1322463768,1.1145786893,,1683619199999,,,,,1683604800000,0.0484730974,0.0482625483,0.0489955904,0.0483325278,,1683619199999,,,,,1683604800000,14.6391450739,14.5369966565,14.6434324206,14.5369966565,,1683619199999,,,,,1683604800000,1,1,1,1,,1683619199999,,,,,1683604800000,11.2866817156,11.1856823266,11.3122171946,11.1982082867,,1683619199999,,,,,1683604800000,2.3601604909,2.3397285915,2.3781212842,2.3474178404,,1683619199999,,,,
1683619200000,2.7389756231,2.7367268747,2.7654867257,2.7412280702,,1683633599999,,,,,1683619200000,0.0644745326,0.0644329897,0.0651465798,0.0647668394,,1683633599999,,,,,1683619200000,0.0031695721,0.0031665611,0.0031928480,0.0031796502,,1683633599999,,,,,1683619200000,0.0000361446,0.0000360633,0.0000363402,0.0000361294,,1683633599999,,,,,1683619200000,1.0009000000,1.0009000000,1.0008000000,1.0009000000,228932.3000000000,1683633599999,229124.8095600000,849,93637.2000000000,93721.4734800000,1683619200000,0.1859773108,0.1859773108,0.1886436521,0.1870557426,,1683633599999,,,,,1683619200000,0.0005409470,0.0005406867,0.0005452384,0.0005414889,,1683633599999,,,,,1683619200000,0.1515610791,0.1515610791,0.1530456076,0.1521143900,,1683633599999,,,,,1683619200000,0.0126984127,0.0125502008,0.0127502231,0.0126310471,,1683633599999,,,,,1683619200000,1.1143302875,1.1139578924,1.1316057486,1.1205737338,,1683633599999,,,,,1683619200000,0.0483325278,0.0480538203,0.0487567040,0.0480538203,,1683633599999,,,,,1683619200000,14.5391102065,14.4571345959,14.6606069491,14.4717800289,,1683633599999,,,,,1683619200000,1,1,1,1,,1683633599999,,,,,1683619200000,11.1982082867,11.1856823266,11.2739571590,11.1982082867,,1683633599999,,,,,1683619200000,2.3479690068,2.3474178404,2.3798191337,2.3562676720,,1683633599999,,,,
1683633600000,2.7412280702,2.7196083764,2.7777777778,2.7693159790,,1683647999999,,,,,1683633600000,0.0647668394,0.0644745326,0.0656598818,0.0654878847,,1683647999999,,,,,1683633600000,0.0031786395,0.0031725888,0.0032051282,0.0032020493,,1683647999999,,,,,1683633600000,0.0000361294,0.0000359479,0.0000365363,0.0000364958,,1683647999999,,,,,1683633600000,1.0009000000,1.0011000000,1.0007000000,1.0011000000,264024.6000000000,1683647999999,264234.0163900000,1178,165834.3000000000,165971.7139200000,1683633600000,0.1870207593,0.1864280388,0.1888574127,0.1885725061,,1683647999999,,,,,1683633600000,0.0005414889,0.0005392027,0.0005451909,0.0005436289,,1683647999999,,,,,1683633600000,0.1520681265,0.1515151515,0.1548706830,0.1543924656,,1683647999999,,,,,1683633600000,0.0126310471,0.0125849484,0.0127909951,0.0127713921,,1683647999999,,,,,1683633600000,1.1205737338,1.1161960040,1.1539349181,1.1526048870,,1683647999999,,,,,1683633600000,0.0480538203,0.0476190476,0.0488042948,0.0486618005,,1683647999999,,,,,1683633600000,14.4738746562,14.4237703736,14.5475705557,14.4822592324,,1683647999999,,,,,1683633600000,1,1,1,1,,1683647999999,,,,,1683633600000,11.2107623318,11.1731843575,11.3122171946,11.2866817156,,1683647999999,,,,,1683633600000,2.3562676720,2.3413720440,2.3747328426,2.3707918445,,1683647999999,,,,
1683648000000,2.7693159790,2.7337342810,2.7785495971,2.7442371021,,1683662399999,,,,,1683648000000,0.0654878847,0.0648508431,0.0657462196,0.0651465798,,1683662399999,,,,,1683648000000,0.0032020493,0.0031806616,0.0032113038,0.0031969309,,1683662399999,,,,,1683648000000,0.0000364958,0.0000360360,0.0000365591,0.0000360798,,1683662399999,,,,,1683648000000,1.0011000000,1.0011000000,1.0000000000,1.0003000000,436696.4000000000,1683662399999,436887.5034700000,1213,167593.8000000000,167655.3513400000,1683648000000,0.1885725061,0.1863238308,0.1890001890,0.1881821603,,1683662399999,,,,,1683648000000,0.0005436289,0.0005382131,0.0005446623,0.0005398315,,1683662399999,,,,,1683648000000,0.1543924656,0.1524390244,0.1549907006,0.1533507131,,1683662399999,,,,,1683648000000,0.0127697612,0.0125203456,0.0128040973,0.0125281884,,1683662399999,,,,,1683648000000,1.1526048870,1.1335298118,1.1538017769,1.1415525114,,1683662399999,,,,,1683648000000,0.0486618005,0.0479616307,0.0490196078,0.0484966052,,1683662399999,,,,,1683648000000,14.4822592324,14.4801621778,14.6434324206,14.5032632342,,1683662399999,,,,,1683648000000,1,1,1,1,,1683662399999,,,,,1683648000000,11.2866817156,11.2359550562,11.3378684807,11.2739571590,,1683662399999,,,,,1683648000000,2.3713540432,2.3485204321,2.3741690408,2.3512814484,,1683662399999,,,,
1683662400000,2.7434842250,2.7337342810,2.7770063871,2.7525461051,,1683676799999,,,,,1683662400000,0.0651465798,0.0649350649,0.0655737705,0.0653167864,,1683676799999,,,,,1683662400000,0.0031969309,0.0031918289,0.0032133676,0.0032041012,,1683676799999,,,,,1683662400000,0.0000360798,0.0000360034,0.0000363352,0.0000361948,,1683676799999,,,,,1683662400000,1.0003000000,1.0013000000,1.0002000000,1.0011000000,506460.8000000000,1683676799999,506787.9554900000,842,306982.4000000000,307184.7908800000,1683662400000,0.1881113619,0.1872659176,0.1888930865,0.1878639865,,1683676799999,,,,,1683662400000,0.0005398286,0.0005370915,0.0005430857,0.0005415593,,1683676799999,,,,,1683662400000,0.1533507131,0.1527650474,0.1543209877,0.1533272002,,1683676799999,,,,,1683662400000,0.0125281884,0.0124843945,0.0125944584,0.0125156446,,1683676799999,,,,,1683662400000,1.1416828405,1.1364927833,1.1499540018,1.1411617026,,1683676799999,,,,,1683662400000,0.0485201359,0.0482392668,0.0489715965,0.0484261501,,1683676799999,,,,,1683662400000,14.5032632342,14.4634075788,14.5687645688,14.4801621778,,1683676799999,,,,,1683662400000,1,1,1,1,,1683676799999,,,,,1683662400000,11.2612612613,11.2107623318,11.2866817156,11.2359550562,,1683676799999,,,,,1683662400000,2.3512814484,2.3212627669,2.3562676720,2.3315458149,,1683676799999,,,,
1683676800000,2.7525461051,2.7314941273,2.7548209366,2.7434842250,,1683691199999,,,,,1683676800000,0.0652741514,0.0645994832,0.0654450262,0.0654022237,,1683691199999,,,,,1683676800000,0.0032030750,0.0031847134,0.0032051282,0.0031989763,,1683691199999,,,,,1683676800000,0.0000361948,0.0000359067,0.0000362054,0.0000361203,,1683691199999,,,,,1683676800000,1.0011000000,1.0011000000,1.0006000000,1.0007000000,313492.2000000000,1683691199999,313748.5352000000,558,74048.2000000000,74107.5084900000,1683676800000,0.1878287002,0.1859773108,0.1879345988,0.1876876877,,1683691199999,,,,,1683676800000,0.0005415563,0.0005379468,0.0005429825,0.0005423788,,1683691199999,,,,,1683676800000,0.1533507131,0.1524622656,0.1539171926,0.1536570375,,1683691199999,,,,,1683676800000,0.0125140783,0.0123472034,0.0125691302,0.0125517761,,1683691199999,,,,,1683676800000,1.1411617026,1.1295606009,1.1457378552,1.1423349326,,1683691199999,,,,,1683676800000,0.0484027106,0.0478927203,0.0485201359,0.0483091787,,1683691199999,,,,,1683676800000,14.4801621778,14.4196106705,14.5095763204,14.4258511252,,1683691199999,,,,,1683676800000,1,1,1,1,,1683691199999,,,,,1683676800000,11.2359550562,11.1856823266,11.2866817156,11.2866817156,,1683691199999,,,,,1683676800000,2.3315458149,2.3041474654,2.3391812865,2.3337222870,,1683691199999,,,,
1683691200000,2.7434842250,2.7292576419,2.7700831025,2.7685492802,,1683705599999,,,,,1683691200000,0.0654022237,0.0650195059,0.0655307995,0.0654878847,,1683705599999,,,,,1683691200000,0.0031989763,0.0031867431,0.0032144005,0.0032071841,,1683705599999,,,,,1683691200000,0.0000361203,0.0000360738,0.0000363242,0.0000363078,,1683705599999,,,,,1683691200000,1.0007000000,1.0007000000,1.0006000000,1.0007000000,230284.6000000000,1683705599999,230441.0163100000,252,182455.5000000000,182583.2188500000,1683691200000,0.1877229210,0.1862544235,0.1879699248,0.1878992860,,1683705599999,,,,,1683691200000,0.0005423817,0.0005408943,0.0005451879,0.0005439838,,1683705599999,,,,,1683691200000,0.1536806516,0.1529285824,0.1541544628,0.1538461538,,1683705599999,,,,,1683691200000,0.0125517761,0.0125093820,0.0126486213,0.0126470216,,1683705599999,,,,,1683691200000,1.1422044546,1.1371389584,1.1458691417,1.1420740064,,1683705599999,,,,,1683691200000,0.0482858522,0.0480307397,0.0487092060,0.0486854917,,1683705599999,,,,,1683691200000,14.4258511252,14.3802128271,14.4675925926,14.4196106705,,1683705599999,,,,,1683691200000,1,1,1,1,,1683705599999,,,,,1683691200000,11.2866817156,11.2359550562,11.3122171946,11.2994350282,,1683705599999,,,,,1683691200000,2.3331777881,2.3164234422,2.3496240602,2.3485204321,,1683705599999,,,,
1683705600000,2.7693159790,2.7639579878,2.8224668360,2.7909572984,,1683719999999,,,,,1683705600000,0.0654450262,0.0653167864,0.0663129973,0.0656598818,,1683719999999,,,,,1683705600000,0.0032071841,0.0032061558,0.0032226877,0.0032071841,,1683719999999,,,,,1683705600000,0.0000363078,0.0000361283,0.0000363968,0.0000361310,,1683719999999,,,,,1683705600000,1.0007000000,1.0010000000,1.0004000000,1.0007000000,862387.7000000000,1683719999999,862989.5237800000,489,578182.5000000000,578601.3203700000,1683705600000,0.1879345988,0.1874414246,0.1886080724,0.1874765654,,1683719999999,,,,,1683705600000,0.0005439838,0.0005402485,0.0005450571,0.0005403974,,1683719999999,,,,,1683705600000,0.1538461538,0.1525785780,0.1547508511,0.1529285824,,1683719999999,,,,,1683705600000,0.0126470216,0.0125281884,0.0126790922,0.0125407575,,1683719999999,,,,,1683705600000,1.1418131994,1.1388224576,1.1587485516,1.1397310235,,1683719999999,,,,,1683705600000,0.0486618005,0.0481695568,0.0488281250,0.0481927711,,1683719999999,,,,,1683705600000,14.4216902221,14.3348623853,14.4508670520,14.3348623853,,1683719999999,,,,,1683705600000,1,1,1,1,,1683719999999,,,,,1683705600000,11.2994350282,11.2485939258,11.3250283126,11.2612612613,,1683719999999,,,,,1683705600000,2.3490721165,2.3419203747,2.3635074450,2.3479690068,,1683719999999,,,,
1683720000000,2.7909572984,2.6896180742,2.8089887640,2.6997840173,,1683734399999,,,,,1683720000000,0.0657030223,0.0635324015,0.0659630607,0.0642260758,,1683734399999,,,,,1683720000000,0.0032071841,0.0031575624,0.0032144005,0.0031756113,,1683734399999,,,,,1683720000000,0.0000361310,0.0000352965,0.0000361849,0.0000355199,,1683734399999,,,,,1683720000000,1.0008000000,1.0013000000,1.0003000000,1.0009000000,1307259.1000000001,1683734399999,1308244.4777500001,1227,853626.8000000000,854332.0269400000,1683720000000,0.1874765654,0.1818181818,0.1883948757,0.1823154057,,1683734399999,,,,,1683720000000,0.0005403945,0.0005298097,0.0005414654,0.0005339484,,1683734399999,,,,,1683720000000,0.1529051988,0.1493428913,0.1536098310,0.1512630464,,1683734399999,,,,,1683720000000,0.0125407575,0.0121891760,0.0126087505,0.0123228589,,1683734399999,,,,,1683720000000,1.1397310235,1.1054609772,1.1471836641,1.1361054306,,1683734399999,,,,,1683720000000,0.0481927711,0.0469263257,0.0484496124,0.0474158369,,1683734399999,,,,,1683720000000,14.3348623853,14.2025280500,14.4216902221,14.3802128271,,1683734399999,,,,,1683720000000,1,1,1,1,,1683734399999,,,,,1683720000000,11.2612612613,11.1111111111,11.3122171946,11.1731843575,,1683734399999,,,,,1683720000000,2.3479690068,2.3068050750,2.3612750885,2.3277467412,,1683734399999,,,,
1683734400000,2.6990553306,2.6816840976,2.7917364601,2.7078256160,,1683748799999,,,,,1683734400000,0.0642260758,0.0639386189,0.0682128240,0.0645577792,,1683748799999,,,,,1683734400000,0.0031746032,0.0031665611,0.0032467532,0.0031786395,,1683748799999,,,,,1683734400000,0.0000355199,0.0000353368,0.0000373455,0.0000361112,,1683748799999,,,,,1683734400000,1.0009000000,1.0023000000,1.0007000000,1.0009000000,1747159.6000000001,1683748799999,1748928.1394600000,1780,974677.8000000000,975712.6413800000,1683734400000,0.1823154057,0.1816860465,0.1919754271,0.1838911364,,1683748799999,,,,,1683734400000,0.0005339484,0.0005319149,0.0005585001,0.0005407159,,1683748799999,,,,,1683734400000,0.1512401694,0.1506250941,0.1587301587,0.1520681265,,1683748799999,,,,,1683734400000,0.0123243776,0.0122654238,0.0129668050,0.0123167878,,1683748799999,,,,,1683734400000,1.1362345188,1.1270145385,1.1997600480,1.1456065987,,1683748799999,,,,,1683734400000,0.0474383302,0.0471920717,0.0506585613,0.0477099237,,1683748799999,,,,,1683734400000,14.3781452193,14.3430866322,14.6929180135,14.4404332130,,1683748799999,,,,,1683734400000,1,1,1,1,,1683748799999,,,,,1683734400000,11.1731843575,11.1358574610,11.5473441109,11.2107623318,,1683748799999,,,,,1683734400000,2.3277467412,2.3201856148,2.4277737315,2.3266635644,,1683748799999,,,,
1683748800000,2.7078256160,2.6860059092,2.7322404372,2.7078256160,,1683763199999,,,,,1683748800000,0.0645577792,0.0637755102,0.0654450262,0.0644329897,,1683763199999,,,,,1683748800000,0.0031786395,0.0031575624,0.0031928480,0.0031816736,,1683763199999,,,,,1683748800000,0.0000361112,0.0000357370,0.0000367390,0.0000362335,,1683763199999,,,,,1683748800000,1.0008000000,1.0016000000,1.0007000000,1.0007000000,1030382.7000000000,1683763199999,1031477.1820400000,1193,689863.8000000000,690590.6310000001,1683748800000,0.1838911364,0.1810610176,0.1840942563,0.1830496064,,1683763199999,,,,,1683748800000,0.0005407130,0.0005367715,0.0005473933,0.0005432303,,1683763199999,,,,,1683748800000,0.1520912548,0.1504890895,0.1525785780,0.1517911354,,1683763199999,,,,,1683748800000,0.0123213406,0.0121995852,0.0123854347,0.0123563573,,1683763199999,,,,,1683748800000,1.1457378552,1.1296882061,1.1518083391,1.1410314925,,1683763199999,,,,,1683748800000,0.0477099237,0.0469924812,0.0479616307,0.0478240077,,1683763199999,,,,,1683748800000,14.4425187753,14.3657520471,14.4864551644,14.4237703736,,1683763199999,,,,,1683748800000,1,1,1,1,,1683763199999,,,,,1683748800000,11.2107623318,11.1482720178,11.2994350282,11.2359550562,,1683763199999,,,,,1683748800000,2.3261223540,2.3041474654,2.3408239700,2.3239600279,,1683763199999,,,,
1683763200000,2.7078256160,2.7056277056,2.7525461051,2.7344818157,,1683777599999,,,,,1683763200000,0.0644329897,0.0643915003,0.0653594771,0.0651890482,,1683777599999,,,,,1683763200000,0.0031816736,0.0031796502,0.0032051282,0.0032041012,,1683777599999,,,,,1683763200000,0.0000362335,0.0000362021,0.0000365393,0.0000364340,,1683777599999,,,,,1683763200000,1.0009000000,1.0009000000,1.0007000000,1.0009000000,328694.1000000000,1683777599999,328969.1681900000,332,154098.3000000000,154236.8881900000,1683763200000,0.1830496064,0.1828822238,0.1858390634,0.1857010214,,1683777599999,,,,,1683763200000,0.0005432332,0.0005428823,0.0005490433,0.0005471627,,1683777599999,,,,,1683763200000,0.1517911354,0.1516990291,0.1539408867,0.1536570375,,1683777599999,,,,,1683763200000,0.0123563573,0.0123426314,0.0125376128,0.0124533001,,1683777599999,,,,,1683763200000,1.1410314925,1.1402508552,1.1587485516,1.1579434924,,1683777599999,,,,,1683763200000,0.0478011472,0.0477783086,0.0487329435,0.0486618005,,1683777599999,,,,,1683763200000,14.4216902221,14.4133756126,14.4948543267,14.4675925926,,1683777599999,,,,,1683763200000,1,1,1,1,,1683777599999,,,,,1683763200000,11.2233445567,11.2233445567,11.3250283126,11.3122171946,,1683777599999,,,,,1683763200000,2.3239600279,2.3228803717,2.3485204321,2.3348120476,,1683777599999,,,,
1683777600000,2.7352297593,2.7247956403,2.7510316369,2.7434842250,,1683791999999,,,,,1683777600000,0.0651890482,0.0647668394,0.0654022237,0.0651465798,,1683791999999,,,,,1683777600000,0.0032030750,0.0032000000,0.0032185388,0.0032144005,,1683791999999,,,,,1683777600000,0.0000364340,0.0000362934,0.0000365018,0.0000364298,,1683791999999,,,,,1683777600000,1.0007000000,1.0008000000,1.0006000000,1.0008000000,90680.1000000000,1683791999999,90747.0268500000,626,59430.6000000000,59476.0632200000,1683777600000,0.1857355126,0.1828153565,0.1863238308,0.1839587932,,1683791999999,,,,,1683777600000,0.0005471627,0.0005448522,0.0005479963,0.0005466243,,1683791999999,,,,,1683777600000,0.1536806516,0.1527417138,0.1542495758,0.1537751807,,1683791999999,,,,,1683777600000,0.0124548512,0.0123762376,0.0124921924,0.0124548512,,1683791999999,,,,,1683777600000,1.1582117211,1.1523392487,1.1637379262,1.1626555052,,1683791999999,,,,,1683777600000,0.0486618005,0.0483091787,0.0487092060,0.0485436893,,1683791999999,,,,,1683777600000,14.4696860078,14.3698807300,14.4843568946,14.4112984580,,1683791999999,,,,,1683777600000,1,1,1,1,,1683791999999,,,,,1683777600000,11.2994350282,11.2866817156,11.3507377980,11.3122171946,,1683791999999,,,,,1683777600000,2.3348120476,2.3299161230,2.3601604909,2.3507287259,,1683791999999,,,,
1683792000000,2.7442371021,2.7434842250,2.7862914461,2.7847396268,,1683806399999,,,,,1683792000000,0.0651465798,0.0650618087,0.0660938533,0.0652741514,,1683806399999,,,,,1683792000000,0.0032144005,0.0032010243,0.0032310178,0.0032051282,,1683806399999,,,,,1683792000000,0.0000364298,0.0000363765,0.0000366865,0.0000364889,,1683806399999,,,,,1683792000000,1.0008000000,1.0010000000,1.0006000000,1.0009000000,862027.8000000000,1683806399999,862747.3584800001,1695,555713.4000000000,556205.1019500000,1683792000000,0.1839926403,0.1839587932,0.1866019780,0.1863238308,,1683806399999,,,,,1683792000000,0.0005466243,0.0005466213,0.0005530973,0.0005491971,,1683806399999,,,,,1683792000000,0.1537988311,0.1537988311,0.1556662516,0.1549426712,,1683806399999,,,,,1683792000000,0.0124548512,0.0123456790,0.0126774848,0.0124269914,,1683806399999,,,,,1683792000000,1.1626555052,1.1582117211,1.1761938367,1.1679514132,,1683806399999,,,,,1683792000000,0.0485672657,0.0484496124,0.0492368291,0.0488042948,,1683806399999,,,,,1683792000000,14.4112984580,14.3905597928,14.5942790426,14.4738746562,,1683806399999,,,,,1683792000000,1,1,1,1,,1683806399999,,,,,1683792000000,11.3250283126,11.2612612613,11.4025085519,11.2739571590,,1683806399999,,,,,1683792000000,2.3512814484,2.3496240602,2.3736055068,2.3529411765,,1683806399999,,,,
1683806400000,2.7847396268,2.7586206897,2.8498147620,2.8184892897,,1683820799999,,,,,1683806400000,0.0652741514,0.0646412411,0.0671140940,0.0662251656,,1683820799999,,,,,1683806400000,0.0032051282,0.0031887755,0.0032467532,0.0032299742,,1683820799999,,,,,1683806400000,0.0000364889,0.0000361924,0.0000371030,0.0000367925,,1683820799999,,,,,1683806400000,1.0009000000,1.0010000000,1.0006000000,1.0006000000,906755.6000000000,1683820799999,907511.9965200000,1694,489187.6000000000,489612.9078700000,1683806400000,0.1863585539,0.1845699520,0.1898614012,0.1886792453,,1683820799999,,,,,1683806400000,0.0005492001,0.0005437738,0.0005600672,0.0005531891,,1683820799999,,,,,1683806400000,0.1549186677,0.1533507131,0.1592356688,0.1568627451,,1683820799999,,,,,1683806400000,0.0124254473,0.0121995852,0.0124953143,0.0123716442,,1683820799999,,,,,1683806400000,1.1678150181,1.1507479862,1.1970313622,1.1792452830,,1683820799999,,,,,1683806400000,0.0487804878,0.0481695568,0.0502512563,0.0495785821,,1683820799999,,,,,1683806400000,14.4738746562,14.4175317186,14.6455770357,14.6455770357,,1683820799999,,,,,1683806400000,1,1,1,1,,1683820799999,,,,,1683806400000,11.2739571590,11.1607142857,11.3507377980,11.2739571590,,1683820799999,,,,,1683806400000,2.3529411765,2.3391812865,2.4003840614,2.3832221163,,1683820799999,,,,
1683820800000,2.8184892897,2.8066236318,2.8694404591,2.8264556246,,1683835199999,,,,,1683820800000,0.0662251656,0.0660938533,0.0677506775,0.0670241287,,1683835199999,,,,,1683820800000,0.0032299742,0.0032247662,0.0032851511,0.0032658393,,1683835199999,,,,,1683820800000,0.0000367925,0.0000367383,0.0000374503,0.0000372536,,1683835199999,,,,,1683820800000,1.0006000000,1.0009000000,1.0006000000,1.0007000000,617113.2000000000,1683835199999,617563.4951400000,1010,241826.6000000000,242022.0519800000,1683820800000,0.1887148519,0.1880406168,0.1930501931,0.1900057002,,1683835199999,,,,,1683820800000,0.0005531891,0.0005523397,0.0005641176,0.0005603936,,1683835199999,,,,,1683820800000,0.1568873549,0.1565925462,0.1609787508,0.1584786054,,1683835199999,,,,,1683820800000,0.0123701138,0.0123152709,0.0127599847,0.0126486213,,1683835199999,,,,,1683820800000,1.1792452830,1.1727453970,1.2068549360,1.1947431302,,1683835199999,,,,,1683820800000,0.0496031746,0.0495049505,0.0507872016,0.0500000000,,1683835199999,,,,,1683820800000,14.6455770357,14.6241591109,14.9723012427,14.9097957358,,1683835199999,,,,,1683820800000,1,1,1,1,,1683835199999,,,,,1683820800000,11.2739571590,11.2233445567,11.4285714286,11.2994350282,,1683835199999,,,,,1683820800000,2.3832221163,2.3781212842,2.4307243559,2.4038461538,,1683835199999,,,,
