ADAADA unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADAAVAX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADABNB unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADABTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADADAI unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADADOT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADAETH unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADALINK unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADALTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADAMATIC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADASOL unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADATRX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADAUSDT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADAXLM unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ADAXRP unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume
1690056000000,1,1,1,1,,1690070399999,,,,,1690056000000,,,,,,1690070399999,,,,,1690056000000,0.0012870000,0.0012920000,0.0012750000,0.0012860000,68607.4000000000,1690070399999,88.0376404000,276,39622.7000000000,50.9195815000,1690056000000,0.0000104500,0.0000105100,0.0000103300,0.0000104100,1340778.0000000000,1690070399999,13.9732919500,1289,673822.3000000000,7.0211570000,1690056000000,,,,,,1690070399999,,,,,1690056000000,,,,,,1690070399999,,,,,1690056000000,0.0001650000,0.0001663000,0.0001646000,0.0001662000,181968.0000000000,1690070399999,30.1320434700,251,129279.4000000000,21.4114391500,1690056000000,,,,,,1690070399999,,,,,1690056000000,,,,,,1690070399999,,,,,1690056000000,,,,,,1690070399999,,,,,1690056000000,,,,,,1690070399999,,,,,1690056000000,,,,,,1690070399999,,,,,1690056000000,0.3117000000,0.3134000000,0.3062000000,0.3100000000,12495467.8000000007,1690070399999,3869209.2141999998,11984,5784347.7000000002,1791679.7567799999,1690056000000,,,,,,1690070399999,,,,,1690056000000,,,,,,1690070399999,,,,
1690070400000,1,1,1,1,,1690084799999,,,,,1690070400000,,,,,,1690084799999,,,,,1690070400000,0.0012870000,0.0013100000,0.0012780000,0.0013040000,80541.4000000000,1690084799999,104.4373993000,469,55358.5000000000,71.8076019000,1690070400000,0.0000104000,0.0000106300,0.0000103300,0.0000105500,1734628.7000000000,1690084799999,18.2190224600,2417,962266.3000000000,10.1091536100,1690070400000,,,,,,1690084799999,,,,,1690070400000,,,,,,1690084799999,,,,,1690070400000,0.0001661000,0.0001695000,0.0001653000,0.0001685000,207197.5000000000,1690084799999,34.7292012600,509,126233.7000000000,21.1410489900,1690070400000,,,,,,1690084799999,,,,,1690070400000,,,,,,1690084799999,,,,,1690070400000,,,,,,1690084799999,,,,,1690070400000,,,,,,1690084799999,,,,,1690070400000,,,,,,1690084799999,,,,,1690070400000,0.3100000000,0.3175000000,0.3071000000,0.3150000000,15868525.5999999996,1690084799999,4970386.2714400003,13984,7461573.2000000002,2335354.9892899999,1690070400000,,,,,,1690084799999,,,,,1690070400000,,,,,,1690084799999,,,,
1690084800000,1,1,1,1,,1690099199999,,,,,1690084800000,,,,,,1690099199999,,,,,1690084800000,0.0013030000,0.0013070000,0.0012970000,0.0013020000,21413.2000000000,1690099199999,27.8686819000,128,7714.0000000000,10.0474369000,1690084800000,0.0000105600,0.0000105800,0.0000105000,0.0000105700,684646.2000000000,1690099199999,7.2205061300,754,291815.2000000000,3.0783570000,1690084800000,,,,,,1690099199999,,,,,1690084800000,,,,,,1690099199999,,,,,1690084800000,0.0001686000,0.0001688000,0.0001677000,0.0001685000,59979.9000000000,1690099199999,10.0880936600,138,18966.8000000000,3.1907513700,1690084800000,,,,,,1690099199999,,,,,1690084800000,,,,,,1690099199999,,,,,1690084800000,,,,,,1690099199999,,,,,1690084800000,,,,,,1690099199999,,,,,1690084800000,,,,,,1690099199999,,,,,1690084800000,0.3150000000,0.3167000000,0.3140000000,0.3160000000,7335702.0000000000,1690099199999,2313526.8015899998,6720,3417308.5000000000,1077911.4582199999,1690084800000,,,,,,1690099199999,,,,,1690084800000,,,,,,1690099199999,,,,
1690099200000,1,1,1,1,,1690113599999,,,,,1690099200000,,,,,,1690113599999,,,,,1690099200000,0.0013030000,0.0013080000,0.0012990000,0.0013000000,52801.7000000000,1690113599999,68.8118050000,201,25216.8000000000,32.8523747000,1690099200000,0.0000105700,0.0000105800,0.0000105100,0.0000105200,1027879.0000000000,1690113599999,10.8390360100,782,412745.7000000000,4.3548485200,1690099200000,,,,,,1690113599999,,,,,1690099200000,,,,,,1690113599999,,,,,1690099200000,0.0001687000,0.0001687000,0.0001677000,0.0001677000,84576.0000000000,1690113599999,14.2380278700,139,63006.7000000000,10.6106571000,1690099200000,,,,,,1690113599999,,,,,1690099200000,,,,,,1690113599999,,,,,1690099200000,,,,,,1690113599999,,,,,1690099200000,,,,,,1690113599999,,,,,1690099200000,,,,,,1690113599999,,,,,1690099200000,0.3159000000,0.3170000000,0.3142000000,0.3145000000,7556516.0999999996,1690113599999,2384816.4577799998,6123,3570449.7999999998,1126760.9144299999,1690099200000,,,,,,1690113599999,,,,,1690099200000,,,,,,1690113599999,,,,
1690113600000,1,1,1,1,,1690127999999,,,,,1690113600000,,,,,,1690127999999,,,,,1690113600000,0.0013000000,0.0013030000,0.0012940000,0.0012970000,37094.1000000000,1690127999999,48.2029085000,160,13535.3000000000,17.5991842000,1690113600000,0.0000105300,0.0000105700,0.0000104900,0.0000105200,682536.4000000000,1690127999999,7.1846413400,642,284880.9000000000,2.9996275500,1690113600000,,,,,,1690127999999,,,,,1690113600000,,,,,,1690127999999,,,,,1690113600000,0.0001678000,0.0001686000,0.0001674000,0.0001677000,62371.8000000000,1690127999999,10.4816356400,139,12819.0000000000,2.1530344600,1690113600000,,,,,,1690127999999,,,,,1690113600000,,,,,,1690127999999,,,,,1690113600000,,,,,,1690127999999,,,,,1690113600000,,,,,,1690127999999,,,,,1690113600000,,,,,,1690127999999,,,,,1690113600000,0.3146000000,0.3160000000,0.3135000000,0.3144000000,5378070.5999999996,1690127999999,1692270.5025200001,5902,2643966.2999999998,831978.3742500000,1690113600000,,,,,,1690127999999,,,,,1690113600000,,,,,,1690127999999,,,,
1690128000000,1,1,1,1,,1690142399999,,,,,1690128000000,,,,,,1690142399999,,,,,1690128000000,0.0012960000,0.0013090000,0.0012960000,0.0013060000,17165.4000000000,1690142399999,22.3594015000,142,10045.6000000000,13.0932850000,1690128000000,0.0000105200,0.0000105800,0.0000104900,0.0000105200,463728.7000000000,1690142399999,4.8860769100,619,199047.6000000000,2.0993964600,1690128000000,,,,,,1690142399999,,,,,1690128000000,,,,,,1690142399999,,,,,1690128000000,0.0001678000,0.0001683000,0.0001672000,0.0001673000,75003.4000000000,1690142399999,12.5786436200,186,46214.5000000000,7.7540104400,1690128000000,,,,,,1690142399999,,,,,1690128000000,,,,,,1690142399999,,,,,1690128000000,,,,,,1690142399999,,,,,1690128000000,,,,,,1690142399999,,,,,1690128000000,,,,,,1690142399999,,,,,1690128000000,0.3145000000,0.3191000000,0.3142000000,0.3163000000,9091159.8000000007,1690142399999,2880725.7564500002,9280,4536307.7999999998,1437850.0360600001,1690128000000,,,,,,1690142399999,,,,,1690128000000,,,,,,1690142399999,,,,
1690142400000,1,1,1,1,,1690156799999,,,,,1690142400000,,,,,,1690156799999,,,,,1690142400000,0.0013050000,0.0013100000,0.0013030000,0.0013080000,12145.8000000000,1690156799999,15.8671944000,89,6568.6000000000,8.5846857000,1690142400000,0.0000105200,0.0000105500,0.0000105000,0.0000105500,282805.3000000000,1690156799999,2.9789523500,459,120382.1000000000,1.2678875400,1690142400000,,,,,,1690156799999,,,,,1690142400000,,,,,,1690156799999,,,,,1690142400000,0.0001675000,0.0001681000,0.0001673000,0.0001678000,18018.8000000000,1690156799999,3.0223409200,98,4935.7000000000,0.8284147600,1690142400000,,,,,,1690156799999,,,,,1690142400000,,,,,,1690156799999,,,,,1690142400000,,,,,,1690156799999,,,,,1690142400000,,,,,,1690156799999,,,,,1690142400000,,,,,,1690156799999,,,,,1690142400000,0.3163000000,0.3178000000,0.3149000000,0.3171000000,5199260.2999999998,1690156799999,1644924.0398899999,5377,2794475.2999999998,884214.9031300000,1690142400000,,,,,,1690156799999,,,,,1690142400000,,,,,,1690156799999,,,,
1690156800000,1,1,1,1,,1690171199999,,,,,1690156800000,,,,,,1690171199999,,,,,1690156800000,0.0013080000,0.0013130000,0.0012930000,0.0012960000,45568.8000000000,1690171199999,59.3795447000,225,18303.9000000000,23.9074089000,1690156800000,0.0000105500,0.0000106100,0.0000104600,0.0000105100,1065738.6000000001,1690171199999,11.2339770400,1334,503659.3000000000,5.3101342600,1690156800000,,,,,,1690171199999,,,,,1690156800000,,,,,,1690171199999,,,,,1690156800000,0.0001679000,0.0001687000,0.0001664000,0.0001669000,35051.0000000000,1690171199999,5.8590513000,171,19102.1000000000,3.1922112800,1690156800000,,,,,,1690171199999,,,,,1690156800000,,,,,,1690171199999,,,,,1690156800000,,,,,,1690171199999,,,,,1690156800000,,,,,,1690171199999,,,,,1690156800000,,,,,,1690171199999,,,,,1690156800000,0.3172000000,0.3190000000,0.3113000000,0.3120000000,11031016.5000000000,1690171199999,3470781.4277499998,10393,4813210.7999999998,1515280.9334300000,1690156800000,,,,,,1690171199999,,,,,1690156800000,,,,,,1690171199999,,,,
1690171200000,1,1,1,1,,1690185599999,,,,,1690171200000,,,,,,1690185599999,,,,,1690171200000,0.0012940000,0.0013030000,0.0012940000,0.0013000000,29862.1000000000,1690185599999,38.7995913000,140,15816.4000000000,20.5793034000,1690171200000,0.0000105000,0.0000105600,0.0000104400,0.0000105500,1442810.7000000000,1690185599999,15.1605898100,1241,455837.0000000000,4.7931322400,1690171200000,,,,,,1690185599999,,,,,1690171200000,,,,,,1690185599999,,,,,1690171200000,0.0001669000,0.0001680000,0.0001663000,0.0001680000,37328.7000000000,1690185599999,6.2450040900,168,15018.0000000000,2.5137317300,1690171200000,,,,,,1690185599999,,,,,1690171200000,,,,,,1690185599999,,,,,1690171200000,,,,,,1690185599999,,,,,1690171200000,,,,,,1690185599999,,,,,1690171200000,,,,,,1690185599999,,,,,1690171200000,0.3120000000,0.3153000000,0.3097000000,0.3148000000,10401586.8000000007,1690185599999,3252822.8835300002,9266,4769321.0000000000,1492557.5783599999,1690171200000,,,,,,1690185599999,,,,,1690171200000,,,,,,1690185599999,,,,
1690185600000,1,1,1,1,,1690199999999,,,,,1690185600000,,,,,,1690199999999,,,,,1690185600000,0.0013000000,0.0013250000,0.0012780000,0.0012830000,313210.2000000000,1690199999999,408.5853662000,711,167057.5000000000,217.7902068000,1690185600000,0.0000105600,0.0000106600,0.0000103900,0.0000104600,2893341.5000000000,1690199999999,30.3368124400,2916,1437623.8999999999,15.0762465000,1690185600000,,,,,,1690199999999,,,,,1690185600000,,,,,,1690199999999,,,,,1690185600000,0.0001679000,0.0001681000,0.0001647000,0.0001652000,372448.4000000000,1690199999999,61.9738269000,625,166849.0000000000,27.8478450000,1690185600000,,,,,,1690199999999,,,,,1690185600000,,,,,,1690199999999,,,,,1690185600000,,,,,,1690199999999,,,,,1690185600000,,,,,,1690199999999,,,,,1690185600000,,,,,,1690199999999,,,,,1690185600000,0.3148000000,0.3150000000,0.3020000000,0.3063000000,28931857.3999999985,1690199999999,8892470.9357999992,26074,12904955.0999999996,3964866.9504499999,1690185600000,,,,,,1690199999999,,,,,1690185600000,,,,,,1690199999999,,,,
1690200000000,1,1,1,1,,1690214399999,,,,,1690200000000,,,,,,1690214399999,,,,,1690200000000,0.0012840000,0.0012900000,0.0012740000,0.0012770000,103934.1000000000,1690214399999,133.3125300000,426,45864.7000000000,58.9735480000,1690200000000,0.0000104700,0.0000105400,0.0000103800,0.0000104100,3089184.0000000000,1690214399999,32.2961717100,2559,1552951.8999999999,16.2336718100,1690200000000,,,,,,1690214399999,,,,,1690200000000,,,,,,1690214399999,,,,,1690200000000,0.0001653000,0.0001661000,0.0001635000,0.0001641000,224628.9000000000,1690214399999,37.0555207800,442,73591.4000000000,12.1708275400,1690200000000,,,,,,1690214399999,,,,,1690200000000,,,,,,1690214399999,,,,,1690200000000,,,,,,1690214399999,,,,,1690200000000,,,,,,1690214399999,,,,,1690200000000,,,,,,1690214399999,,,,,1690200000000,0.3063000000,0.3077000000,0.3000000000,0.3026000000,27122045.3000000007,1690214399999,8255250.6645999998,22746,12429220.6999999993,3784626.6835300000,1690200000000,,,,,,1690214399999,,,,,1690200000000,,,,,,1690214399999,,,,
1690214400000,1,1,1,1,,1690228799999,,,,,1690214400000,,,,,,1690228799999,,,,,1690214400000,0.0012780000,0.0012810000,0.0012720000,0.0012750000,50272.1000000000,1690228799999,64.1944813000,182,14295.3000000000,18.2563782000,1690214400000,0.0000104100,0.0000105000,0.0000103500,0.0000104100,1541486.1000000001,1690228799999,16.0789258900,1481,762340.4000000000,7.9547960600,1690214400000,,,,,,1690228799999,,,,,1690214400000,,,,,,1690228799999,,,,,1690214400000,0.0001640000,0.0001652000,0.0001633000,0.0001639000,79106.9000000000,1690228799999,13.0060662000,179,59281.7000000000,9.7477269500,1690214400000,,,,,,1690228799999,,,,,1690214400000,,,,,,1690228799999,,,,,1690214400000,,,,,,1690228799999,,,,,1690214400000,,,,,,1690228799999,,,,,1690214400000,,,,,,1690228799999,,,,,1690214400000,0.3027000000,0.3059000000,0.3005000000,0.3033000000,13792807.4000000004,1690228799999,4181261.2839899999,12064,6523989.9000000004,1977773.7218899999,1690214400000,,,,,,1690228799999,,,,,1690214400000,,,,,,1690228799999,,,,
1690228800000,1,1,1,1,,1690243199999,,,,,1690228800000,,,,,,1690243199999,,,,,1690228800000,0.0012760000,0.0012830000,0.0012740000,0.0012760000,17157.0000000000,1690243199999,21.9206722000,108,7464.9000000000,9.5451288000,1690228800000,0.0000104200,0.0000105000,0.0000103900,0.0000104600,1041257.9000000000,1690243199999,10.8835305900,921,486796.3000000000,5.0909786200,1690228800000,,,,,,1690243199999,,,,,1690228800000,,,,,,1690243199999,,,,,1690228800000,0.0001639000,0.0001655000,0.0001639000,0.0001649000,110974.7000000000,1690243199999,18.2871531900,170,29125.6000000000,4.7915180800,1690228800000,,,,,,1690243199999,,,,,1690228800000,,,,,,1690243199999,,,,,1690228800000,,,,,,1690243199999,,,,,1690228800000,,,,,,1690243199999,,,,,1690228800000,,,,,,1690243199999,,,,,1690228800000,0.3033000000,0.3062000000,0.3025000000,0.3053000000,8969384.0000000000,1690243199999,2732992.2728800001,7246,4813077.2000000002,1466379.2766400001,1690228800000,,,,,,1690243199999,,,,,1690228800000,,,,,,1690243199999,,,,
1690243200000,1,1,1,1,,1690257599999,,,,,1690243200000,,,,,,1690257599999,,,,,1690243200000,0.0012780000,0.0012790000,0.0012700000,0.0012710000,48466.6000000000,1690257599999,61.7057823000,159,16929.3000000000,21.5784960000,1690243200000,0.0000104600,0.0000105000,0.0000104000,0.0000104200,947450.4000000000,1690257599999,9.9057606000,924,478036.5000000000,4.9990705300,1690243200000,,,,,,1690257599999,,,,,1690243200000,,,,,,1690257599999,,,,,1690243200000,0.0001648000,0.0001650000,0.0001635000,0.0001637000,44254.7000000000,1690257599999,7.2791065300,150,6781.1000000000,1.1160001100,1690243200000,,,,,,1690257599999,,,,,1690243200000,,,,,,1690257599999,,,,,1690243200000,,,,,,1690257599999,,,,,1690243200000,,,,,,1690257599999,,,,,1690243200000,,,,,,1690257599999,,,,,1690243200000,0.3051000000,0.3061000000,0.3026000000,0.3032000000,9969519.4000000004,1690257599999,3033150.0851900000,7772,4151328.6000000001,1262994.7180699999,1690243200000,,,,,,1690257599999,,,,,1690243200000,,,,,,1690257599999,,,,
1690257600000,1,1,1,1,,1690271999999,,,,,1690257600000,,,,,,1690271999999,,,,,1690257600000,0.0012720000,0.0012820000,0.0012720000,0.0012790000,31764.3000000000,1690271999999,40.5932629000,180,20658.2000000000,26.4056987000,1690257600000,0.0000104100,0.0000104700,0.0000103800,0.0000104100,1066730.7000000000,1690271999999,11.1164316200,1158,370635.1000000000,3.8619820900,1690257600000,,,,,,1690271999999,,,,,1690257600000,,,,,,1690271999999,,,,,1690257600000,0.0001639000,0.0001646000,0.0001634000,0.0001640000,348519.2000000000,1690271999999,57.1437513300,286,155812.9000000000,25.5360226800,1690257600000,,,,,,1690271999999,,,,,1690257600000,,,,,,1690271999999,,,,,1690257600000,,,,,,1690271999999,,,,,1690257600000,,,,,,1690271999999,,,,,1690257600000,,,,,,1690271999999,,,,,1690257600000,0.3033000000,0.3052000000,0.3021000000,0.3034000000,8987076.0999999996,1690271999999,2727374.2948200000,7513,4426230.2999999998,1343418.9028200000,1690257600000,,,,,,1690271999999,,,,,1690257600000,,,,,,1690271999999,,,,
1690272000000,1,1,1,1,,1690286399999,,,,,1690272000000,,,,,,1690286399999,,,,,1690272000000,0.0012780000,0.0012840000,0.0012740000,0.0012740000,29745.4000000000,1690286399999,38.0651564000,167,17606.5000000000,22.5426140000,1690272000000,0.0000104100,0.0000104800,0.0000103800,0.0000104100,790726.1000000000,1690286399999,8.2486491500,819,305294.2000000000,3.1859808500,1690272000000,,,,,,1690286399999,,,,,1690272000000,,,,,,1690286399999,,,,,1690272000000,0.0001639000,0.0001647000,0.0001636000,0.0001636000,30225.2000000000,1690286399999,4.9638885600,157,17298.5000000000,2.8421632700,1690272000000,,,,,,1690286399999,,,,,1690272000000,,,,,,1690286399999,,,,,1690272000000,,,,,,1690286399999,,,,,1690272000000,,,,,,1690286399999,,,,,1690272000000,,,,,,1690286399999,,,,,1690272000000,0.3035000000,0.3067000000,0.3027000000,0.3033000000,9442423.0999999996,1690286399999,2876012.7691199998,7443,4222012.2000000002,1286451.5788400001,1690272000000,,,,,,1690286399999,,,,,1690272000000,,,,,,1690286399999,,,,
1690286400000,1,1,1,1,,1690300799999,,,,,1690286400000,,,,,,1690300799999,,,,,1690286400000,0.0012750000,0.0012920000,0.0012730000,0.0012830000,63383.9000000000,1690300799999,81.3472024000,334,37682.4000000000,48.3872075000,1690286400000,0.0000104000,0.0000105000,0.0000103800,0.0000104400,1534774.2000000000,1690300799999,16.0085279200,1339,785263.9000000000,8.1910622900,1690286400000,,,,,,1690300799999,,,,,1690286400000,,,,,,1690300799999,,,,,1690286400000,0.0001637000,0.0001648000,0.0001630000,0.0001638000,185121.2000000000,1690300799999,30.3061879700,382,101767.6000000000,16.6497074300,1690286400000,,,,,,1690300799999,,,,,1690286400000,,,,,,1690300799999,,,,,1690286400000,,,,,,1690300799999,,,,,1690286400000,,,,,,1690300799999,,,,,1690286400000,,,,,,1690300799999,,,,,1690286400000,0.3033000000,0.3078000000,0.3024000000,0.3044000000,15276721.1999999993,1690300799999,4653034.1672299998,11797,6403397.0999999996,1950647.7972899999,1690286400000,,,,,,1690300799999,,,,,1690286400000,,,,,,1690300799999,,,,
1690300800000,1,1,1,1,,1690315199999,,,,,1690300800000,,,,,,1690315199999,,,,,1690300800000,0.0012820000,0.0012860000,0.0012740000,0.0012770000,40464.6000000000,1690315199999,51.7713225000,210,11837.0000000000,15.1811760000,1690300800000,0.0000104300,0.0000104400,0.0000103700,0.0000103700,899601.7000000000,1690315199999,9.3661560800,763,412312.1000000000,4.2936944900,1690300800000,,,,,,1690315199999,,,,,1690300800000,,,,,,1690315199999,,,,,1690300800000,0.0001637000,0.0001642000,0.0001631000,0.0001631000,103462.3000000000,1690315199999,16.9418396300,170,33851.4000000000,5.5453431300,1690300800000,,,,,,1690315199999,,,,,1690300800000,,,,,,1690315199999,,,,,1690300800000,,,,,,1690315199999,,,,,1690300800000,,,,,,1690315199999,,,,,1690300800000,,,,,,1690315199999,,,,,1690300800000,0.3043000000,0.3058000000,0.3028000000,0.3030000000,9619503.5999999996,1690315199999,2928908.0325600002,8074,4563000.0000000000,1389454.5800200000,1690300800000,,,,,,1690315199999,,,,,1690300800000,,,,,,1690315199999,,,,
1690315200000,1,1,1,1,,1690329599999,,,,,1690315200000,,,,,,1690329599999,,,,,1690315200000,0.0012770000,0.0012810000,0.0012710000,0.0012780000,31857.1000000000,1690329599999,40.6601917000,166,17008.8000000000,21.7179986000,1690315200000,0.0000103700,0.0000104400,0.0000103200,0.0000103900,806114.1000000000,1690329599999,8.3634947000,919,380285.3000000000,3.9478533700,1690315200000,,,,,,1690329599999,,,,,1690315200000,,,,,,1690329599999,,,,,1690315200000,0.0001630000,0.0001638000,0.0001624000,0.0001634000,121816.5000000000,1690329599999,19.8457349600,186,55373.3000000000,9.0192112100,1690315200000,,,,,,1690329599999,,,,,1690315200000,,,,,,1690329599999,,,,,1690315200000,,,,,,1690329599999,,,,,1690315200000,,,,,,1690329599999,,,,,1690315200000,,,,,,1690329599999,,,,,1690315200000,0.3030000000,0.3050000000,0.3014000000,0.3037000000,8694187.5999999996,1690329599999,2636438.6941300002,6882,3860373.0000000000,1170958.7087900001,1690315200000,,,,,,1690329599999,,,,,1690315200000,,,,,,1690329599999,,,,
1690329600000,1,1,1,1,,1690343999999,,,,,1690329600000,,,,,,1690343999999,,,,,1690329600000,0.0012770000,0.0012800000,0.0012690000,0.0012740000,41001.1000000000,1690343999999,52.1952867000,184,15314.0000000000,19.5248038000,1690329600000,0.0000104000,0.0000104100,0.0000103200,0.0000103900,823087.0000000000,1690343999999,8.5345530500,834,369887.8000000000,3.8353750300,1690329600000,,,,,,1690343999999,,,,,1690329600000,,,,,,1690343999999,,,,,1690329600000,0.0001634000,0.0001636000,0.0001624000,0.0001633000,48153.1000000000,1690343999999,7.8487744200,148,12450.7000000000,2.0272498900,1690329600000,,,,,,1690343999999,,,,,1690329600000,,,,,,1690343999999,,,,,1690329600000,,,,,,1690343999999,,,,,1690329600000,,,,,,1690343999999,,,,,1690329600000,,,,,,1690343999999,,,,,1690329600000,0.3037000000,0.3054000000,0.3008000000,0.3035000000,9882714.6999999993,1690343999999,2993507.6367799998,8987,4792660.7999999998,1451551.1261199999,1690329600000,,,,,,1690343999999,,,,,1690329600000,,,,,,1690343999999,,,,
1690344000000,1,1,1,1,,1690358399999,,,,,1690344000000,,,,,,1690358399999,,,,,1690344000000,0.0012730000,0.0012750000,0.0012650000,0.0012700000,63232.4000000000,1690358399999,80.3848448000,285,32536.5000000000,41.4100191000,1690344000000,0.0000103800,0.0000103800,0.0000103000,0.0000103300,1751114.3000000000,1690358399999,18.1078661300,1224,936468.8000000000,9.6869439700,1690344000000,,,,,,1690358399999,,,,,1690344000000,,,,,,1690358399999,,,,,1690344000000,0.0001632000,0.0001634000,0.0001622000,0.0001630000,128133.9000000000,1690358399999,20.8909342400,265,80161.3000000000,13.0771071600,1690344000000,,,,,,1690358399999,,,,,1690344000000,,,,,,1690358399999,,,,,1690344000000,,,,,,1690358399999,,,,,1690344000000,,,,,,1690358399999,,,,,1690344000000,,,,,,1690358399999,,,,,1690344000000,0.3035000000,0.3039000000,0.3005000000,0.3018000000,23319611.8000000007,1690358399999,7053599.2711600000,12133,11111051.0000000000,3361925.1932500000,1690344000000,,,,,,1690358399999,,,,,1690344000000,,,,,,1690358399999,,,,
1690358400000,1,1,1,1,,1690372799999,,,,,1690358400000,,,,,,1690372799999,,,,,1690358400000,0.0012710000,0.0012730000,0.0012660000,0.0012720000,25647.4000000000,1690372799999,32.5825053000,109,8667.8000000000,11.0154488000,1690358400000,0.0000103300,0.0000103600,0.0000102900,0.0000103300,701842.7000000000,1690372799999,7.2493097000,667,289337.1000000000,2.9880197400,1690358400000,,,,,,1690372799999,,,,,1690358400000,,,,,,1690372799999,,,,,1690358400000,0.0001627000,0.0001632000,0.0001625000,0.0001627000,30264.5000000000,1690372799999,4.9227872100,114,13288.5000000000,2.1623518600,1690358400000,,,,,,1690372799999,,,,,1690358400000,,,,,,1690372799999,,,,,1690358400000,,,,,,1690372799999,,,,,1690358400000,,,,,,1690372799999,,,,,1690358400000,,,,,,1690372799999,,,,,1690358400000,0.3019000000,0.3031000000,0.3003000000,0.3013000000,9188886.8000000007,1690372799999,2770987.7779700002,7116,3788099.0000000000,1142402.2433400000,1690358400000,,,,,,1690372799999,,,,,1690358400000,,,,,,1690372799999,,,,
1690372800000,1,1,1,1,,1690387199999,,,,,1690372800000,,,,,,1690387199999,,,,,1690372800000,0.0012710000,0.0012830000,0.0012710000,0.0012830000,26002.5000000000,1690387199999,33.2125946000,155,18010.7000000000,23.0190555000,1690372800000,0.0000103200,0.0000104200,0.0000103100,0.0000104200,733540.5000000000,1690387199999,7.6069246000,998,425719.6000000000,4.4179363600,1690372800000,,,,,,1690387199999,,,,,1690372800000,,,,,,1690387199999,,,,,1690372800000,0.0001627000,0.0001641000,0.0001626000,0.0001641000,68926.7000000000,1690387199999,11.2338543000,217,25256.9000000000,4.1209582700,1690372800000,,,,,,1690387199999,,,,,1690372800000,,,,,,1690387199999,,,,,1690372800000,,,,,,1690387199999,,,,,1690372800000,,,,,,1690387199999,,,,,1690372800000,,,,,,1690387199999,,,,,1690372800000,0.3013000000,0.3057000000,0.3008000000,0.3055000000,11336282.6999999993,1690387199999,3439998.7024500002,9092,5864496.4000000004,1779515.1756599999,1690372800000,,,,,,1690387199999,,,,,1690372800000,,,,,,1690387199999,,,,
1690387200000,1,1,1,1,,1690401599999,,,,,1690387200000,,,,,,1690401599999,,,,,1690387200000,0.0012830000,0.0012960000,0.0012780000,0.0012850000,99002.5000000000,1690401599999,127.4129942000,477,52280.0000000000,67.3211169000,1690387200000,0.0000104200,0.0000105200,0.0000103600,0.0000104500,1306215.8999999999,1690401599999,13.6346273500,1742,643742.1000000000,6.7199862200,1690387200000,,,,,,1690401599999,,,,,1690387200000,,,,,,1690401599999,,,,,1690387200000,0.0001642000,0.0001656000,0.0001632000,0.0001640000,120256.2000000000,1690401599999,19.7517819500,420,61451.6000000000,10.0946527400,1690387200000,,,,,,1690401599999,,,,,1690387200000,,,,,,1690401599999,,,,,1690387200000,,,,,,1690401599999,,,,,1690387200000,,,,,,1690401599999,,,,,1690387200000,,,,,,1690401599999,,,,,1690387200000,0.3055000000,0.3093000000,0.3030000000,0.3072000000,23680573.3000000007,1690401599999,7246550.2247299999,23417,11666274.9000000004,3570184.4219800001,1690387200000,,,,,,1690401599999,,,,,1690387200000,,,,,,1690401599999,,,,
1690401600000,1,1,1,1,,1690415999999,,,,,1690401600000,,,,,,1690415999999,,,,,1690401600000,0.0012860000,0.0012930000,0.0012820000,0.0012840000,37765.8000000000,1690415999999,48.6116664000,224,15292.7000000000,19.7091458000,1690401600000,0.0000104500,0.0000104900,0.0000104000,0.0000104600,973438.4000000000,1690415999999,10.1635753300,1053,472314.1000000000,4.9320145300,1690401600000,,,,,,1690415999999,,,,,1690401600000,,,,,,1690415999999,,,,,1690401600000,0.0001640000,0.0001648000,0.0001637000,0.0001639000,49389.2000000000,1690415999999,8.1071795500,133,22822.4000000000,3.7492000600,1690401600000,,,,,,1690415999999,,,,,1690401600000,,,,,,1690415999999,,,,,1690401600000,,,,,,1690415999999,,,,,1690401600000,,,,,,1690415999999,,,,,1690401600000,,,,,,1690415999999,,,,,1690401600000,0.3073000000,0.3107000000,0.3057000000,0.3069000000,13410351.6999999993,1690415999999,4134330.6504899999,12151,6773005.4000000004,2088679.0314199999,1690401600000,,,,,,1690415999999,,,,,1690401600000,,,,,,1690415999999,,,,
