ETHADA unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHAVAX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHBNB unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHBTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHDAI unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHDOT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHETH unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHLINK unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHLTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHMATIC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHSOL unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHTRX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHUSDT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHXLM unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,ETHXRP unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume
1688284800000,6618.1336863005,6605.0198150594,6671.1140760507,6605.0198150594,,1688299199999,,,,,1688284800000,148.5884101040,146.8428781204,148.8095238095,147.9289940828,,1688299199999,,,,,1688284800000,0.1282000000,0.1284000000,0.1278000000,0.1279000000,1752.1900000000,1688299199999,224.2753487000,1032,867.7520000000,111.0834729000,1688284800000,0.0627700000,0.0629200000,0.0627300000,0.0628600000,1956.3834000000,1688299199999,122.8865921200,3677,1147.5131000000,72.0816214600,1688284800000,1914.1800000000,1922.2200000000,1912.1300000000,1921.2300000000,13.5303000000,1688299199999,25948.6387050000,108,12.1619000000,23325.0049790000,1688284800000,363.7686431430,363.2401017072,366.1662394727,363.3720930233,,1688299199999,,,,,1688284800000,1,1,1,1,,1688299199999,,,,,1688284800000,299.0430622010,294.9852507375,299.9400119976,295.7704821059,,1688299199999,,,,,1688284800000,17.2443524746,16.8208578638,17.5284837862,17.2830971310,,1688299199999,,,,,1688284800000,2854.6959748787,2849.8147620405,2881.0141169692,2866.1507595300,,1688299199999,,,,,1688284800000,99.7008973081,98.7166831194,101.0101010101,100.8064516129,,1688299199999,,,,,1688284800000,25329.2806484296,25310.0480890914,25393.6008125952,25348.5424588086,,1688299199999,,,,,1688284800000,1914.9600000000,1922.4000000000,1911.8300000000,1919.9900000000,22339.8549000000,1688299199999,42825126.5232070014,40368,11319.6058000000,21700283.7112290002,1688284800000,18083.1826401447,17730.4964539007,18083.1826401447,17825.3119429590,,1688299199999,,,,,1688284800000,3960.3960396040,3960.3960396040,4006.4102564103,4006.4102564103,,1688299199999,,,,
1688299200000,6605.0198150594,6600.6600660066,6648.9361702128,6640.1062416999,,1688313599999,,,,,1688299200000,147.7104874446,146.4128843338,148.3679525223,147.7104874446,,1688313599999,,,,,1688299200000,0.1281000000,0.1290000000,0.1266000000,0.1282000000,3642.3620000000,1688313599999,465.8814869000,2258,1895.1550000000,242.6145931000,1688299200000,0.0628700000,0.0630600000,0.0625600000,0.0629300000,2884.6949000000,1688313599999,181.2721024000,7345,1634.7970000000,102.7318189700,1688299200000,1920.2400000000,1927.2900000000,1889.5500000000,1917.5900000000,59.5633000000,1688313599999,113987.7737210000,411,26.7151000000,51186.3440510000,1688299200000,363.1082062455,356.7606136283,364.2987249545,358.2945180939,,1688313599999,,,,,1688299200000,1,1,1,1,,1688313599999,,,,,1688299200000,295.9455460195,293.3411557642,299.2220227409,296.4719833976,,1688313599999,,,,,1688299200000,17.2890733057,17.0212765957,17.4978127734,17.1408981831,,1688313599999,,,,,1688299200000,2864.5087367516,2851.4399771885,2890.1734104046,2853.0670470756,,1688313599999,,,,,1688299200000,100.9081735621,98.9119683482,101.5228426396,99.5024875622,,1688313599999,,,,,1688299200000,25354.9695740365,25050.1002004008,25412.9606099111,25316.4556962025,,1688313599999,,,,,1688299200000,1919.9900000000,1927.6100000000,1885.7500000000,1918.6100000000,56795.2302000000,1688313599999,108542522.5946519971,81392,26954.2791000000,51523919.9288140014,1688299200000,17921.1469534050,17793.5943060498,18083.1826401447,17857.1428571429,,1688313599999,,,,,1688299200000,4004.8057669203,3901.6777214202,4020.9087253719,3966.6798889330,,1688313599999,,,,
1688313600000,6635.7000663570,6591.9578114700,6635.7000663570,6622.5165562914,,1688327999999,,,,,1688313600000,147.2754050074,146.6275659824,147.4926253687,147.0588235294,,1688327999999,,,,,1688313600000,0.1282000000,0.1284000000,0.1273000000,0.1279000000,1796.5450000000,1688327999999,229.5364893000,1407,810.3900000000,103.5926592000,1688313600000,0.0629300000,0.0629300000,0.0625900000,0.0626300000,2645.1522000000,1688327999999,165.8036992400,5493,1174.7889000000,73.6440109800,1688313600000,1918.6800000000,1923.6400000000,1903.1100000000,1913.6600000000,22.0536000000,1688327999999,42116.7237580000,382,18.8873000000,36062.6368400000,1688313600000,359.1954022989,350.8771929825,360.4902667628,355.8718861210,,1688327999999,,,,,1688313600000,1,1,1,1,,1688327999999,,,,,1688313600000,296.5599051008,296.2085308057,300.1200480192,296.9121140143,,1688327999999,,,,,1688313600000,17.1291538198,16.9548999661,17.3520735728,17.2265288544,,1688327999999,,,,,1688313600000,2853.0670470756,2838.4899233608,2863.6884306987,2849.8147620405,,1688327999999,,,,,1688313600000,99.2063492063,98.4251968504,100.0000000000,98.7166831194,,1688327999999,,,,,1688313600000,25316.4556962025,25227.0433905146,25342.1186011151,25303.6437246964,,1688327999999,,,,,1688313600000,1918.6000000000,1924.2000000000,1901.6100000000,1914.1200000000,33504.3544000000,1688327999999,64096407.1951339990,49387,17866.2816000000,34174868.3403249979,1688313600000,17857.1428571429,17825.3119429590,17985.6115107914,17985.6115107914,,1688327999999,,,,,1688313600000,3963.5354736425,3932.3633503736,3965.1070578906,3952.5691699605,,1688327999999,,,,
1688328000000,6613.7566137566,6613.7566137566,6697.9236436705,6640.1062416999,,1688342399999,,,,,1688328000000,147.0588235294,146.8428781204,148.8095238095,147.4926253687,,1688342399999,,,,,1688328000000,0.1279000000,0.1282000000,0.1262000000,0.1271000000,2927.9050000000,1688342399999,372.3344196000,2210,907.1000000000,115.5623179000,1688328000000,0.0626300000,0.0636600000,0.0625800000,0.0632900000,11595.8586000000,1688342399999,732.6423921300,19701,5702.8456000000,359.8996092900,1688328000000,1913.6500000000,1959.0000000000,1911.4100000000,1937.2900000000,50.7374000000,1688342399999,98308.3634190000,559,37.2424000000,72147.5525420000,1688328000000,355.4923569143,349.4060097834,355.9985760057,352.1126760563,,1688342399999,,,,,1688328000000,1,1,1,1,,1688342399999,,,,,1688328000000,296.9121140143,296.1208172935,299.7601918465,296.3841138115,,1688342399999,,,,,1688328000000,17.2324659659,16.8463611860,17.3701580684,17.0619348234,,1688342399999,,,,,1688328000000,2850.6271379704,2828.8543140028,2859.5939376609,2841.7163967036,,1688342399999,,,,,1688328000000,98.7166831194,97.8473581213,99.8003992016,99.6015936255,,1688342399999,,,,,1688328000000,25303.6437246964,25233.4090335604,25766.5550115949,25503.6980362153,,1688342399999,,,,,1688328000000,1914.1200000000,1959.2000000000,1911.2600000000,1937.4800000000,91334.1915000000,1688342399999,177054343.1121599972,121342,46805.5472000000,90742549.9130119979,1688328000000,17985.6115107914,17985.6115107914,18181.8181818182,18083.1826401447,,1688342399999,,,,,1688328000000,3954.1320680111,3947.8878799842,4030.6328093511,4001.6006402561,,1688342399999,,,,
1688342400000,6631.2997347480,6578.9473684211,6680.0267201069,6600.6600660066,,1688356799999,,,,,1688342400000,147.4926253687,144.7178002894,147.4926253687,145.5604075691,,1688356799999,,,,,1688342400000,0.1271000000,0.1276000000,0.1268000000,0.1273000000,1588.4860000000,1688356799999,202.1821947000,1102,572.0940000000,72.8396203000,1688342400000,0.0632900000,0.0635000000,0.0631600000,0.0633700000,3131.8574000000,1688356799999,198.4353044200,5467,1619.2797000000,102.6005311700,1688342400000,1938.6700000000,1952.9300000000,1934.4100000000,1948.9800000000,17.3414000000,1688356799999,33776.6022320000,161,14.2857000000,27838.0895300000,1688342400000,351.9887363604,346.3803255975,351.9887363604,349.7726477789,,1688356799999,,,,,1688342400000,1,1,1,1,,1688356799999,,,,,1688342400000,296.6478789677,294.1176470588,298.9536621824,295.7704821059,,1688356799999,,,,,1688342400000,17.0706725845,16.9262017603,17.3220162827,17.2771250864,,1688356799999,,,,,1688342400000,2837.6844494892,2810.5677346824,2853.8812785388,2818.4892897407,,1688356799999,,,,,1688342400000,99.7008973081,98.9119683482,100.8064516129,99.5024875622,,1688356799999,,,,,1688342400000,25497.1953085161,25425.8835494533,25588.5363357216,25464.7313470843,,1688356799999,,,,,1688342400000,1937.4900000000,1953.5000000000,1933.5500000000,1949.0100000000,39170.5758000000,1688356799999,76203848.1400240064,53023,21075.5992000000,40998301.0018130019,1688342400000,18050.5415162455,17825.3119429590,18148.8203266788,17825.3119429590,,1688356799999,,,,,1688342400000,3998.4006397441,3982.4771007567,4063.3888663145,4040.4040404040,,1688356799999,,,,
1688356800000,6596.3060686016,6583.2784726794,6684.4919786096,6680.0267201069,,1688371199999,,,,,1688356800000,145.1378809869,144.9275362319,148.5884101040,148.3679525223,,1688371199999,,,,,1688356800000,0.1273000000,0.1276000000,0.1264000000,0.1268000000,1936.6010000000,1688371199999,245.6278533000,1620,751.4420000000,95.3049820000,1688356800000,0.0633700000,0.0641900000,0.0633000000,0.0641500000,5391.3444000000,1688371199999,343.4579959500,11308,3063.4993000000,195.1515689100,1688356800000,1949.9000000000,1971.8200000000,1942.6900000000,1967.2000000000,23.8578000000,1688371199999,46587.9766570000,322,16.4879000000,32190.6385790000,1688356800000,349.0401396161,349.0401396161,358.2945180939,358.2945180939,,1688371199999,,,,,1688356800000,1,1,1,1,,1688371199999,,,,,1688356800000,295.5956251847,294.2907592702,297.9737783075,296.7359050445,,1688371199999,,,,,1688356800000,17.2950536147,17.2324659659,17.5438596491,17.5131348511,,1688371199999,,,,,1688356800000,2817.6951253874,2803.4763106252,2862.8685943315,2854.6959748787,,1688371199999,,,,,1688356800000,99.7008973081,99.5024875622,101.5228426396,101.2145748988,,1688371199999,,,,,1688356800000,25471.2175241977,25354.9695740365,25588.5363357216,25510.2040816327,,1688371199999,,,,,1688356800000,1949.0000000000,1973.7600000000,1941.7500000000,1966.8300000000,59401.5202000000,1688371199999,116111849.3747069985,76482,29916.1279000000,58464855.9537729993,1688356800000,17857.1428571429,17825.3119429590,18083.1826401447,18018.0180180180,,1688371199999,,,,,1688356800000,4040.4040404040,4022.5261464200,4098.3606557377,4091.6530278232,,1688371199999,,,,
1688371200000,6684.4919786096,6635.7000663570,6693.4404283802,6657.7896138482,,1688385599999,,,,,1688371200000,148.3679525223,147.0588235294,148.3679525223,147.9289940828,,1688385599999,,,,,1688371200000,0.1268000000,0.1301000000,0.1264000000,0.1267000000,5324.5880000000,1688385599999,682.5015071000,3798,2476.8820000000,317.5732621000,1688371200000,0.0641500000,0.0643500000,0.0638700000,0.0640700000,5742.9935000000,1688385599999,367.9840695700,9202,2743.4871000000,175.8365110000,1688371200000,1966.7000000000,1974.0000000000,1955.2800000000,1962.5500000000,21.2890000000,1688385599999,41818.9167620000,275,12.1683000000,23888.4438500000,1688371200000,358.6800573888,357.1428571429,360.2305475504,359.4536304817,,1688385599999,,,,,1688371200000,1,1,1,1,,1688385599999,,,,,1688371200000,296.6478789677,294.8113207547,297.9737783075,294.9852507375,,1688385599999,,,,,1688371200000,17.5192711983,17.5192711983,17.9856115108,17.9726815241,,1688385599999,,,,,1688371200000,2855.5111364934,2829.6547821166,2857.1428571429,2855.5111364934,,1688385599999,,,,,1688371200000,101.4198782961,100.5025125628,101.6260162602,100.8064516129,,1688385599999,,,,,1688371200000,25503.6980362153,25252.5252525253,25555.8395093279,25258.9037635767,,1688385599999,,,,,1688371200000,1966.8300000000,1976.0000000000,1954.6000000000,1962.0100000000,53017.1389000000,1688385599999,104078226.6508200020,68753,23359.9259000000,45864493.8813820034,1688371200000,18083.1826401447,18083.1826401447,18484.2883548983,18450.1845018450,,1688385599999,,,,,1688371200000,4095.0040950041,4032.2580645161,4098.3606557377,4038.7722132472,,1688385599999,,,,
1688385600000,6662.2251832112,6653.3599467731,6752.1944632005,6666.6666666667,,1688399999999,,,,,1688385600000,148.5884101040,148.1481481481,149.7005988024,148.3679525223,,1688399999999,,,,,1688385600000,0.1267000000,0.1272000000,0.1261000000,0.1268000000,1689.5590000000,1688399999999,213.7621836000,1735,951.2090000000,120.3924143000,1688385600000,0.0640600000,0.0642300000,0.0633200000,0.0633600000,6741.1802000000,1688399999999,429.9875074300,12027,3252.9227000000,207.5931345200,1688385600000,1962.7000000000,1975.6100000000,1955.6300000000,1968.0600000000,44.1080000000,1688399999999,86754.9636140000,411,24.4579000000,48117.7538210000,1688385600000,359.7122302158,356.2522265764,364.1660597232,358.8087549336,,1688399999999,,,,,1688385600000,1,1,1,1,,1688399999999,,,,,1688385600000,295.0722927117,294.7244326555,298.6857825568,296.6478789677,,1688399999999,,,,,1688385600000,17.9662234998,17.8507675830,18.1093806592,17.9888469149,,1688399999999,,,,,1688385600000,2857.1428571429,2811.3578858589,2879.3550244745,2815.3153153153,,1688399999999,,,,,1688385600000,101.0101010101,100.9081735621,103.4126163392,102.0408163265,,1688399999999,,,,,1688385600000,25258.9037635767,25188.9168765743,25510.2040816327,25406.5040650406,,1688399999999,,,,,1688385600000,1962.0000000000,1976.1600000000,1954.6000000000,1968.1700000000,69538.2147000000,1688399999999,136681351.0088860095,85590,35175.7557000000,69138726.0780780017,1688385600000,18450.1845018450,18248.1751824818,18518.5185185185,18416.2062615101,,1688399999999,,,,,1688385600000,4042.0371867421,4033.8846308996,4095.0040950041,4060.0893219651,,1688399999999,,,,
1688400000000,6666.6666666667,6578.9473684211,6702.4128686327,6591.9578114700,,1688414399999,,,,,1688400000000,147.9289940828,147.2754050074,148.8095238095,147.2754050074,,1688414399999,,,,,1688400000000,0.1268000000,0.1268000000,0.1257000000,0.1261000000,1849.2970000000,1688414399999,233.2629613000,2065,939.9760000000,118.6049460000,1688400000000,0.0633500000,0.0634100000,0.0628200000,0.0629400000,6979.4969000000,1688414399999,441.1012396800,11746,3699.1811000000,233.8253698500,1688400000000,1968.2200000000,1972.2800000000,1952.1200000000,1967.7600000000,96.0520000000,1688414399999,188445.9089940000,627,20.6354000000,40519.0502570000,1688400000000,358.4229390681,358.4229390681,362.8447024673,359.8416696653,,1688414399999,,,,,1688400000000,1,1,1,1,,1688414399999,,,,,1688400000000,296.7359050445,294.6375957572,298.5074626866,295.2465308533,,1688414399999,,,,,1688400000000,17.9920834833,17.9920834833,18.5701021356,18.2815356490,,1688414399999,,,,,1688400000000,2819.2839018889,2735.2297592998,2820.0789622109,2741.9797093502,,1688414399999,,,,,1688400000000,102.0408163265,101.7293997965,102.9866117405,101.8329938900,,1688414399999,,,,,1688400000000,25393.6008125952,25227.0433905146,25412.9606099111,25316.4556962025,,1688414399999,,,,,1688400000000,1968.1700000000,1974.7100000000,1953.2600000000,1967.4000000000,63204.4368000000,1688414399999,124182076.7708110064,72085,30126.3622000000,59187853.4408219978,1688400000000,18416.2062615101,18315.0183150183,18518.5185185185,18416.2062615101,,1688414399999,,,,,1688400000000,4058.4415584416,4008.0160320641,4079.9673602611,4017.6777822419,,1688414399999,,,,
1688414400000,6591.9578114700,6574.6219592373,6613.7566137566,6591.9578114700,,1688428799999,,,,,1688414400000,147.9289940828,147.7104874446,148.5884101040,147.9289940828,,1688428799999,,,,,1688414400000,0.1260000000,0.1265000000,0.1256000000,0.1260000000,1371.5970000000,1688428799999,172.9506424000,1285,598.8080000000,75.5130081000,1688414400000,0.0629400000,0.0630700000,0.0627300000,0.0627800000,3389.2090000000,1688428799999,213.1711276500,5839,1753.2654000000,110.2694510700,1688414400000,1966.4100000000,1966.9800000000,1949.8800000000,1954.8800000000,73.9269000000,1688428799999,144685.4979140000,233,38.7359000000,75928.1437900000,1688414400000,359.8416696653,358.8087549336,363.3720930233,360.6202668590,,1688428799999,,,,,1688414400000,1,1,1,1,,1688428799999,,,,,1688414400000,295.5082742317,295.0722927117,297.5304968759,295.0722927117,,1688428799999,,,,,1688414400000,18.2915675873,18.2315405652,18.5150897982,18.2315405652,,1688428799999,,,,,1688414400000,2735.9781121751,2732.2404371585,2764.7221454244,2738.2256297919,,1688428799999,,,,,1688414400000,102.0408163265,101.4198782961,103.3057851240,101.4198782961,,1688428799999,,,,,1688414400000,25316.4556962025,25207.9657171666,25348.5424588086,25303.6437246964,,1688428799999,,,,,1688414400000,1967.3900000000,1968.0000000000,1948.2200000000,1955.5400000000,37770.5431000000,1688428799999,73901646.8661680073,48151,16954.8696000000,33172254.3809340000,1688414400000,18416.2062615101,18348.6238532110,18621.9739292365,18484.2883548983,,1688428799999,,,,,1688414400000,4012.8410914928,3988.8312724372,4022.5261464200,3998.4006397441,,1688428799999,,,,
1688428800000,6600.6600660066,6514.6579804560,6622.5165562914,6553.0799475754,,1688443199999,,,,,1688428800000,147.7104874446,147.2754050074,148.3679525223,148.1481481481,,1688443199999,,,,,1688428800000,0.1261000000,0.1262000000,0.1251000000,0.1252000000,1284.1120000000,1688443199999,161.4837033000,1186,599.7140000000,75.4495382000,1688428800000,0.0627700000,0.0629500000,0.0621200000,0.0629400000,9006.3031000000,1688443199999,563.8932764600,13611,5044.5744000000,316.0070347700,1688428800000,1953.1700000000,1966.6500000000,1951.2400000000,1963.0900000000,112.7230000000,1688443199999,220552.0025290000,904,106.7587000000,208886.3207850000,1688428800000,360.8805485384,357.7817531306,361.5328994939,357.7817531306,,1688443199999,,,,,1688428800000,1,1,1,1,,1688443199999,,,,,1688428800000,295.3337271116,295.3337271116,298.5074626866,297.0885323827,,1688443199999,,,,,1688428800000,18.2481751825,17.9372197309,18.5666542889,18.0538003250,,1688443199999,,,,,1688428800000,2735.9781121751,2725.5382938130,2765.4867256637,2735.9781121751,,1688443199999,,,,,1688428800000,101.6260162602,100.3009027081,101.9367991845,101.6260162602,,1688443199999,,,,,1688428800000,25290.8447142135,25201.6129032258,25354.9695740365,25297.2426005565,,1688443199999,,,,,1688428800000,1955.5500000000,1967.0800000000,1950.3400000000,1963.3400000000,39871.4590000000,1688443199999,78009150.9869820029,47746,19232.8646000000,37632628.2822749987,1688428800000,18450.1845018450,18348.6238532110,18587.3605947955,18587.3605947955,,1688443199999,,,,,1688428800000,3996.8025579536,3977.7247414479,4020.9087253719,3984.0637450199,,1688443199999,,,,
1688443200000,6548.7884741323,6493.5064935065,6613.7566137566,6596.3060686016,,1688457599999,,,,,1688443200000,147.2754050074,146.8428781204,147.7104874446,147.7104874446,,1688457599999,,,,,1688443200000,0.1252000000,0.1260000000,0.1251000000,0.1257000000,1315.7150000000,1688457599999,165.5036371000,1000,546.5360000000,68.7505756000,1688443200000,0.0629300000,0.0631000000,0.0628300000,0.0630700000,5223.7517000000,1688457599999,329.0734551000,6765,1744.1193000000,109.8543188100,1688443200000,1963.3200000000,1963.5000000000,1948.1800000000,1949.8500000000,43.4099000000,1688457599999,84972.8639590000,199,14.4395000000,28229.4056600000,1688443200000,358.1661891117,355.9985760057,359.4536304817,357.6537911302,,1688457599999,,,,,1688443200000,1,1,1,1,,1688457599999,,,,,1688443200000,297.0885323827,297.0885323827,301.2955709551,301.2048192771,,1688457599999,,,,,1688443200000,18.0701120347,17.9533213645,18.2781941144,18.2448458311,,1688457599999,,,,,1688443200000,2738.2256297919,2736.7268746579,2772.3870252287,2763.1942525560,,1688457599999,,,,,1688443200000,101.8329938900,101.5228426396,102.2494887526,102.0408163265,,1688457599999,,,,,1688443200000,25278.0586450961,25182.5736590280,25278.0586450961,25188.9168765743,,1688457599999,,,,,1688443200000,1963.3400000000,1963.3500000000,1946.3900000000,1948.8000000000,31316.6633000000,1688457599999,61185724.6186489984,49503,12988.2440000000,25376375.7970610000,1688443200000,18587.3605947955,18450.1845018450,18656.7164179104,18518.5185185185,,1688457599999,,,,,1688443200000,3980.8917197452,3976.1431411531,4011.2314480546,3998.4006397441,,1688457599999,,,,
1688457600000,6600.6600660066,6540.2223675605,6657.7896138482,6600.6600660066,,1688471999999,,,,,1688457600000,147.7104874446,147.4926253687,149.0312965723,147.7104874446,,1688471999999,,,,,1688457600000,0.1256000000,0.1257000000,0.1251000000,0.1253000000,1646.7680000000,1688471999999,206.4759625000,1090,1036.6790000000,129.9862008000,1688457600000,0.0630700000,0.0631900000,0.0629300000,0.0631000000,4143.1708000000,1688471999999,261.3178415700,5745,1309.1419000000,82.5683139300,1688457600000,1949.3200000000,1961.9400000000,1947.3900000000,1961.1500000000,14.3562000000,1688471999999,28076.4695570000,209,9.6086000000,18794.0670930000,1688457600000,357.2704537335,354.7357218872,360.6202668590,356.6333808845,,1688471999999,,,,,1688457600000,1,1,1,1,,1688471999999,,,,,1688457600000,301.2955709551,300.3003003003,302.6634382567,300.3003003003,,1688471999999,,,,,1688457600000,18.2315405652,18.1521147214,18.3351668500,18.2982616651,,1688471999999,,,,,1688457600000,2764.7221454244,2760.9055770293,2800.3360403248,2778.5495971103,,1688471999999,,,,,1688457600000,102.0408163265,101.6260162602,102.2494887526,101.8329938900,,1688471999999,,,,,1688457600000,25214.3217347453,24925.2243270189,25239.7778899546,25081.5149235014,,1688471999999,,,,,1688457600000,1948.8100000000,1961.9900000000,1946.5400000000,1960.5300000000,31901.0301000000,1688471999999,62373321.0172149986,53773,15189.8353000000,29702261.1734630018,1688457600000,18518.5185185185,18416.2062615101,18552.8756957328,18552.8756957328,,1688471999999,,,,,1688457600000,3998.4006397441,3979.3076004775,4025.7648953301,4014.4520272983,,1688471999999,,,,
1688472000000,6613.7566137566,6600.6600660066,6666.6666666667,6653.3599467731,,1688486399999,,,,,1688472000000,147.7104874446,146.8428781204,148.1481481481,147.4926253687,,1688486399999,,,,,1688472000000,0.1253000000,0.1254000000,0.1246000000,0.1247000000,1226.9400000000,1688486399999,153.3415696000,1087,551.1120000000,68.8952164000,1688472000000,0.0631000000,0.0632000000,0.0629700000,0.0631100000,2734.9770000000,1688486399999,172.6010987300,5125,1271.0904000000,80.2255785000,1688472000000,1961.2500000000,1961.2500000000,1951.5300000000,1953.9400000000,11.4527000000,1688486399999,22422.8312460000,151,9.1916000000,17997.5335460000,1688472000000,357.0153516601,355.7452863750,361.4022406939,360.1008282319,,1688486399999,,,,,1688472000000,1,1,1,1,,1688486399999,,,,,1688472000000,300.3905076600,299.5805871780,301.9323671498,300.8423586041,,1688486399999,,,,,1688472000000,18.3183733284,18.0440274269,18.3891136447,18.2681768360,,1688486399999,,,,,1688472000000,2780.0945232138,2780.0945232138,2804.2624789680,2783.9643652561,,1688486399999,,,,,1688472000000,101.9367991845,97.9431929481,102.0408163265,98.6193293886,,1688486399999,,,,,1688472000000,25087.8073256397,25025.0250250250,25220.6809583859,25119.3167545843,,1688486399999,,,,,1688472000000,1960.5300000000,1961.7000000000,1950.4400000000,1954.1900000000,27363.1191000000,1688486399999,53535129.3433279991,50687,12094.8353000000,23665485.3281840011,1688472000000,18552.8756957328,18518.5185185185,18691.5887850467,18656.7164179104,,1688486399999,,,,,1688472000000,4017.6777822419,3996.8025579536,4056.7951318458,4035.5125100888,,1688486399999,,,,
1688486400000,6653.3599467731,6605.0198150594,6693.4404283802,6626.9052352551,,1688500799999,,,,,1688486400000,147.2754050074,146.4128843338,148.8095238095,147.9289940828,,1688500799999,,,,,1688486400000,0.1248000000,0.1250000000,0.1238000000,0.1247000000,1759.9930000000,1688500799999,218.8365886000,1308,676.5460000000,84.1392187000,1688486400000,0.0631200000,0.0633000000,0.0629200000,0.0630100000,3399.1066000000,1688500799999,214.5834108400,6784,1788.5038000000,112.9200388700,1688486400000,1955.0700000000,1964.7300000000,1932.4000000000,1935.8300000000,18.9035000000,1688500799999,36819.8217210000,267,10.0803000000,19667.5261060000,1688486400000,360.6202668590,360.4902667628,368.7315634218,364.4314868805,,1688500799999,,,,,1688486400000,1,1,1,1,,1688500799999,,,,,1688486400000,300.6614552014,299.5805871780,303.2140691328,299.7601918465,,1688500799999,,,,,1688486400000,18.2681768360,18.1225081551,18.6985789080,18.4128153195,,1688500799999,,,,,1688486400000,2784.7396268449,2768.5492801772,2815.3153153153,2783.1895352073,,1688500799999,,,,,1688486400000,98.4251968504,98.2318271120,100.7049345418,99.2063492063,,1688500799999,,,,,1688486400000,25125.6281407035,25006.2515628907,25316.4556962025,25006.2515628907,,1688500799999,,,,,1688486400000,1954.1900000000,1965.5700000000,1931.5800000000,1934.2900000000,57187.4738000000,1688500799999,111398900.9941249937,71702,25601.7436000000,49880682.4398240000,1688486400000,18691.5887850467,18552.8756957328,18867.9245283019,18691.5887850467,,1688500799999,,,,,1688486400000,4038.7722132472,3966.6798889330,4048.5829959514,3974.5627980922,,1688500799999,,,,
1688500800000,6618.1336863005,6544.5026178010,6626.9052352551,6618.1336863005,,1688515199999,,,,,1688500800000,147.7104874446,147.4926253687,148.8095238095,148.8095238095,,1688515199999,,,,,1688500800000,0.1247000000,0.1253000000,0.1244000000,0.1251000000,1004.1780000000,1688515199999,125.4152064000,731,615.6320000000,76.8859062000,1688500800000,0.0630100000,0.0632700000,0.0629100000,0.0629100000,2138.1343000000,1688515199999,134.7922915100,3942,1277.1065000000,80.5467278800,1688500800000,1934.8300000000,1942.5700000000,1933.7100000000,1936.1300000000,4.7959000000,1688515199999,9301.7509880000,105,3.2613000000,6324.1586890000,1688500800000,363.7686431430,360.8805485384,364.2987249545,362.3188405797,,1688515199999,,,,,1688500800000,1,1,1,1,,1688515199999,,,,,1688500800000,299.7601918465,294.9852507375,299.7601918465,296.9121140143,,1688515199999,,,,,1688500800000,18.4060371802,18.1983621474,18.5942729639,18.5770016719,,1688515199999,,,,,1688500800000,2783.1895352073,2772.3870252287,2790.1785714286,2784.7396268449,,1688515199999,,,,,1688500800000,99.2063492063,98.9119683482,101.4198782961,101.2145748988,,1688515199999,,,,,1688500800000,25000.0000000000,24993.7515621095,25188.9168765743,25144.5813427206,,1688515199999,,,,,1688500800000,1934.2900000000,1942.6700000000,1932.1200000000,1936.2000000000,17885.3531000000,1688515199999,34684770.2895390019,34280,8791.0194000000,17046634.8612510003,1688500800000,18621.9739292365,18518.5185185185,18761.7260787992,18761.7260787992,,1688515199999,,,,,1688500800000,3974.5627980922,3963.5354736425,3982.4771007567,3977.7247414479,,1688515199999,,,,
