BTCADA unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCAVAX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCBNB unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCBTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCDAI unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCDOT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCETH unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCLINK unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCLTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCMATIC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCSOL unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCTRX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCUSDT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCXLM unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BTCXRP unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume
1688112000000,108342.3618634886,102880.6584362140,108342.3618634886,104712.0418848167,,1688126399999,,,,,1688112000000,2352.9411764706,2331.0023310023,2353.4949399859,2336.4485981308,,1688126399999,,,,,1688112000000,128.9158179709,128.2051282051,129.6680497925,128.4026707756,,1688126399999,,,,,1688112000000,1,1,1,1,,1688126399999,,,,,1688112000000,,,,,,1688126399999,,,,,1688112000000,6060.6060606061,5955.9261465158,6067.9611650485,5980.8612440191,,1688126399999,,,,,1688112000000,16.2972620600,16.2707452001,16.3478829492,16.3478829492,,1688126399999,,,,,1688112000000,5002.5012506253,4933.3991119882,5012.5313283208,4955.4013875124,,1688126399999,,,,,1688112000000,323.3107015842,299.2220227409,323.8341968912,306.7484662577,,1688126399999,,,,,1688112000000,47303.6896877956,46210.7208872458,47370.9142586452,46882.3253633380,,1688126399999,,,,,1688112000000,1637.1971185331,1622.3231667748,1655.9032952476,1637.1971185331,,1688126399999,,,,,1688112000000,406504.0650406504,401606.4257028113,409836.0655737705,404858.2995951417,,1688126399999,,,,,1688112000000,30765.1000000000,30963.2000000000,30717.5000000000,30910.0100000000,6842.2342900000,1688126399999,210839522.2185900807,157713,3125.6582500000,96328451.5455476046,1688112000000,287356.3218390804,261096.6057441254,289017.3410404624,271739.1304347826,,1688126399999,,,,,1688112000000,64683.0530401035,63979.5265515035,64892.9266709929,64391.5003219575,,1688126399999,,,,
1688126400000,104712.0418848167,103734.4398340249,110497.2375690608,108342.3618634886,,1688140799999,,,,,1688126400000,2335.9028264424,2322.8803716609,2440.8103490359,2383.7902264601,,1688140799999,,,,,1688126400000,128.3861856464,127.4372371607,129.1489086917,127.6487107480,,1688140799999,,,,,1688126400000,1,1,1,1,,1688140799999,,,,,1688126400000,,,,,,1688140799999,,,,,1688126400000,5977.2863120143,5966.5871121718,6165.2281134402,6042.2960725076,,1688140799999,,,,,1688126400000,16.3452108532,16.1472630389,16.3773337701,16.2284972412,,1688140799999,,,,,1688126400000,4955.4013875124,4906.7713444553,5146.6803911477,4945.5984174085,,1688140799999,,,,,1688126400000,306.7484662577,300.1200480192,332.2259136213,308.5467448318,,1688140799999,,,,,1688126400000,46860.3561387067,46339.2029657090,48567.2656629432,48053.8202787122,,1688140799999,,,,,1688126400000,1636.9291209691,1588.3100381194,1732.8019407382,1643.9256945586,,1688140799999,,,,,1688126400000,404858.2995951417,396825.3968253968,406504.0650406504,399999.9999999999,,1688140799999,,,,,1688126400000,30910.0100000000,31137.3600000000,29500.0000000000,30067.7200000000,36336.6780000000,1688140799999,1100109964.6188969612,567543,17267.1550700000,523000429.0481539369,1688126400000,272479.5640326975,271002.7100271003,289017.3410404624,280112.0448179272,,1688140799999,,,,,1688126400000,64391.5003219575,64184.8523748395,65746.2195923734,64724.9190938511,,1688140799999,,,,
1688140800000,108342.3618634886,105708.2452431290,108932.4618736383,106269.9256110521,,1688155199999,,,,,1688140800000,2383.7902264601,2332.6335432704,2399.8080153588,2354.0489642185,,1688155199999,,,,,1688140800000,127.6324186343,126.2466860245,127.9754287177,126.3264274886,,1688155199999,,,,,1688140800000,1,1,1,1,,1688155199999,,,,,1688140800000,,,,,,1688155199999,,,,,1688140800000,6045.9492140266,5910.1654846336,6056.9351907935,5934.7181008902,,1688155199999,,,,,1688140800000,16.2311313099,15.7010519705,16.2337662338,15.7703832203,,1688155199999,,,,,1688140800000,4948.0455220188,4732.6076668244,4960.3174603175,4814.6364949446,,1688155199999,,,,,1688140800000,308.5467448318,273.3734281028,310.8486167237,288.1844380403,,1688155199999,,,,,1688140800000,48030.7396733910,46146.7466543609,48355.8994197292,46253.4690101758,,1688155199999,,,,,1688140800000,1644.1959881618,1531.3935681470,1647.1750947126,1590.0779138178,,1688155199999,,,,,1688140800000,399999.9999999999,398406.3745019920,404858.2995951417,399999.9999999999,,1688155199999,,,,,1688140800000,30067.7200000000,30748.0800000000,29925.5000000000,30372.3600000000,18843.0296200000,1688155199999,572902866.6080200672,304061,9752.9568100000,296525971.4054902196,1688140800000,280112.0448179272,268817.2043010753,280112.0448179272,270270.2702702702,,1688155199999,,,,,1688140800000,64683.0530401035,63694.2675159236,65019.5058517555,63694.2675159236,,1688155199999,,,,
1688155200000,106382.9787234043,105485.2320675105,106723.5859124867,106269.9256110521,,1688169599999,,,,,1688155200000,2353.4949399859,2331.0023310023,2363.5074450485,2339.1812865497,,1688169599999,,,,,1688155200000,126.3423878711,126.1352169526,126.9196598553,126.7748478702,,1688169599999,,,,,1688155200000,1,1,1,1,,1688169599999,,,,,1688155200000,,,,,,1688169599999,,,,,1688155200000,5938.2422802850,5878.8947677837,5952.3809523810,5878.8947677837,,1688169599999,,,,,1688155200000,15.7703832203,15.7207986166,15.8127767236,15.7629255990,,1688169599999,,,,,1688155200000,4814.6364949446,4803.0739673391,4875.6704046806,4828.5852245292,,1688169599999,,,,,1688155200000,288.1844380403,279.8768541842,289.2681515765,280.4262478968,,1688169599999,,,,,1688155200000,46274.8727441000,45787.5457875458,46533.2712889716,46040.5156537753,,1688169599999,,,,,1688155200000,1590.5837442341,1577.0383220312,1620.2203499676,1616.0310277957,,1688169599999,,,,,1688155200000,399999.9999999999,398406.3745019920,401606.4257028113,398406.3745019920,,1688169599999,,,,,1688155200000,30372.3700000000,30544.4400000000,30340.4600000000,30472.0000000000,4174.8079600000,1688169599999,127141480.3915213048,105375,2040.1531200000,62131384.3492280021,1688155200000,270270.2702702702,269541.7789757412,276243.0939226520,274725.2747252747,,1688169599999,,,,,1688155200000,63653.7237428390,63653.7237428390,64432.9896907216,64432.9896907216,,1688169599999,,,,
1688169600000,106157.1125265393,104931.7943336831,106609.8081023454,106382.9787234043,,1688183999999,,,,,1688169600000,2338.6342376052,2315.3507756425,2341.3720440178,2335.3573096684,,1688183999999,,,,,1688169600000,126.7587780454,123.9771881974,126.8391679351,125.9921884843,,1688183999999,,,,,1688169600000,1,1,1,1,,1688183999999,,,,,1688169600000,,,,,,1688183999999,,,,,1688169600000,5882.3529411765,5817.3356602676,5913.6605558841,5854.8009367681,,1688183999999,,,,,1688169600000,15.7604412924,15.7059839799,15.8478605388,15.8353127474,,1688183999999,,,,,1688169600000,4828.5852245292,4796.1630695444,4904.3648847474,4894.7626040137,,1688183999999,,,,,1688169600000,280.3476310625,277.4694783574,295.4209748892,284.0909090909,,1688183999999,,,,,1688169600000,46040.5156537753,45766.5903890160,46468.4014869888,46168.0517082179,,1688183999999,,,,,1688169600000,1616.2922256344,1605.1364365971,1674.4809109176,1660.8536787909,,1688183999999,,,,,1688169600000,398406.3745019920,396825.3968253968,401606.4257028113,396825.3968253968,,1688183999999,,,,,1688169600000,30471.9900000000,30534.7400000000,30375.8500000000,30398.0100000000,4008.0407600000,1688183999999,122055782.4628387988,114207,1820.1979700000,55432630.1633064002,1688169600000,275482.0936639119,273224.0437158470,282485.8757062147,281690.1408450704,,1688183999999,,,,,1688169600000,64391.5003219575,64391.5003219575,65530.7994757536,64766.8393782383,,1688183999999,,,,
1688184000000,106269.9256110521,106157.1125265393,107758.6206896552,106382.9787234043,,1688198399999,,,,,1688184000000,2334.8120476302,2334.8120476302,2360.7176581681,2351.8344308561,,1688198399999,,,,,1688184000000,125.9763164525,125.6755058439,126.5983035827,125.8494840171,,1688198399999,,,,,1688184000000,1,1,1,1,,1688198399999,,,,,1688184000000,,,,,,1688198399999,,,,,1688184000000,5851.3750731422,5830.9037900875,5931.1981020166,5834.3057176196,,1688198399999,,,,,1688184000000,15.8328055731,15.8328055731,15.9769931299,15.8629441624,,1688198399999,,,,,1688184000000,4894.7626040137,4854.3689320388,4950.4950495050,4875.6704046806,,1688198399999,,,,,1688184000000,284.0102243681,277.0083102493,290.9514111143,284.5759817871,,1688198399999,,,,,1688184000000,46168.0517082179,46104.1954817888,46750.8181393174,46146.7466543609,,1688198399999,,,,,1688184000000,1660.8536787909,1648.5328058028,1698.0811682798,1650.9823344890,,1688198399999,,,,,1688184000000,396825.3968253968,393700.7874015748,399999.9999999999,393700.7874015748,,1688198399999,,,,,1688184000000,30398.0200000000,30472.6900000000,30320.5700000000,30459.8800000000,3285.5183400000,1688198399999,99894990.6762958020,87948,1465.9593100000,44572533.6569456980,1688184000000,280898.8764044944,280898.8764044944,286532.9512893983,285714.2857142857,,1688198399999,,,,,1688184000000,64766.8393782383,64557.7792123951,65189.0482398957,64724.9190938511,,1688198399999,,,,
1688198400000,106382.9787234043,105596.6209081309,106837.6068376068,106044.5387062566,,1688212799999,,,,,1688198400000,2352.3876734886,2344.6658851114,2362.9489603025,2356.2676720075,,1688212799999,,,,,1688198400000,125.8494840171,124.6416552412,125.9287243420,125.3289885951,,1688212799999,,,,,1688198400000,1,1,1,1,,1688212799999,,,,,1688198400000,,,,,,1688212799999,,,,,1688198400000,5834.3057176196,5724.0984544934,5834.3057176196,5763.6887608069,,1688212799999,,,,,1688198400000,15.8629441624,15.8302991927,15.9134309357,15.8704967465,,1688212799999,,,,,1688198400000,4875.6704046806,4861.4487117161,4933.3991119882,4904.3648847474,,1688212799999,,,,,1688198400000,284.6569883291,270.1242571583,288.6836027714,287.1088142406,,1688212799999,,,,,1688198400000,46125.4612546125,46061.7227084293,46446.8183929401,46082.9493087558,,1688212799999,,,,,1688198400000,1651.5276630884,1646.3615409944,1675.8840288252,1664.4474034621,,1688212799999,,,,,1688198400000,393700.7874015748,392156.8627450980,395256.9169960474,393700.7874015748,,1688212799999,,,,,1688198400000,30459.8700000000,30600.0000000000,30420.7700000000,30523.0200000000,2775.7443000000,1688212799999,84598469.2360246927,94354,1182.1697500000,36035743.3863899037,1688198400000,285714.2857142857,283286.1189801699,286532.9512893983,284900.2849002849,,1688212799999,,,,,1688198400000,64683.0530401035,64641.2411118294,65019.5058517555,64850.8430609598,,1688212799999,,,,
1688212800000,105932.2033898305,104275.2867570386,106157.1125265393,105932.2033898305,,1688227199999,,,,,1688212800000,2356.2676720075,2337.5409069659,2370.2299123015,2369.6682464455,,1688227199999,,,,,1688212800000,125.3446979193,123.0012300123,125.7229067136,123.5788433020,,1688227199999,,,,,1688212800000,1,1,1,1,,1688227199999,,,,,1688212800000,,,,,,1688227199999,,,,,1688212800000,5760.3686635945,5698.0056980057,5797.1014492754,5787.0370370370,,1688227199999,,,,,1688212800000,15.8730158730,15.8553987633,15.9261028826,15.8982511924,,1688227199999,,,,,1688212800000,4906.7713444553,4819.2771084337,4909.1801669121,4823.9266763145,,1688227199999,,,,,1688212800000,287.1912693854,285.7959416976,294.1176470588,290.3600464576,,1688227199999,,,,,1688212800000,46104.1954817888,45187.5282422052,46146.7466543609,45537.3406193078,,1688227199999,,,,,1688212800000,1664.1704110501,1650.4373659020,1672.5204883760,1658.3747927032,,1688227199999,,,,,1688212800000,393700.7874015748,392156.8627450980,398406.3745019920,398406.3745019920,,1688227199999,,,,,1688212800000,30523.0200000000,30661.6000000000,30503.9400000000,30572.5800000000,3801.2867100000,1688227199999,116246540.5859670043,120265,1890.7906400000,57821986.7941918969,1688212800000,284900.2849002849,280112.0448179272,285714.2857142857,284090.9090909091,,1688227199999,,,,,1688212800000,64850.8430609598,64267.3521850900,65061.8087182824,64808.8139987038,,1688227199999,,,,
1688227200000,106044.5387062566,105596.6209081309,106609.8081023454,106157.1125265393,,1688241599999,,,,,1688227200000,2369.1068467188,2360.1604909134,2371.3540431586,2364.0661938534,,1688241599999,,,,,1688227200000,123.5635734585,123.3806292412,124.4245365186,124.2081728978,,1688241599999,,,,,1688227200000,1,1,1,1,,1688241599999,,,,,1688227200000,,,,,,1688241599999,,,,,1688227200000,5783.6899942163,5727.3768613975,5830.9037900875,5733.9449541284,,1688241599999,,,,,1688227200000,15.8957240502,15.8931977114,15.9413358839,15.9184972939,,1688241599999,,,,,1688227200000,4823.9266763145,4739.3364928910,4863.8132295720,4761.9047619048,,1688241599999,,,,,1688227200000,290.4443799012,288.4338044419,293.2551319648,291.2055911474,,1688241599999,,,,,1688227200000,45537.3406193078,45351.4739229025,45913.6822773186,45850.5272810637,,1688241599999,,,,,1688227200000,1658.3747927032,1655.0810989738,1673.6401673640,1670.2856188408,,1688241599999,,,,,1688227200000,396825.3968253968,396825.3968253968,398406.3745019920,396825.3968253968,,1688241599999,,,,,1688227200000,30572.5900000000,30633.9200000000,30543.9900000000,30609.5100000000,2240.4209000000,1688241599999,68526267.4113848954,90541,1151.3964400000,35217313.4367801026,1688227200000,284090.9090909091,283286.1189801699,289017.3410404624,285714.2857142857,,1688241599999,,,,,1688227200000,64766.8393782383,64391.5003219575,64892.9266709929,64599.4832041344,,1688241599999,,,,
1688241600000,106382.9787234043,104602.5104602510,106382.9787234043,104712.0418848167,,1688255999999,,,,,1688241600000,2364.6252069047,2352.3876734886,2367.9848448970,2352.3876734886,,1688255999999,,,,,1688241600000,124.2081728978,122.8652168571,124.2081728978,123.4110823152,,1688255999999,,,,,1688241600000,1,1,1,1,,1688255999999,,,,,1688241600000,,,,,,1688255999999,,,,,1688241600000,5733.9449541284,5701.2542759407,5753.7399309551,5720.8237986270,,1688255999999,,,,,1688241600000,15.9210316829,15.8831003812,15.9261028826,15.8931977114,,1688255999999,,,,,1688241600000,4761.9047619048,4686.0356138707,4766.4442326025,4703.6688617121,,1688255999999,,,,,1688241600000,291.2055911474,284.1716396704,292.3976608187,285.4695974879,,1688255999999,,,,,1688241600000,45850.5272810637,45146.7268623025,45871.5596330275,45167.1183378500,,1688255999999,,,,,1688241600000,1670.0066800267,1633.1863465621,1670.0066800267,1636.1256544503,,1688255999999,,,,,1688241600000,398406.3745019920,395256.9169960474,399999.9999999999,395256.9169960474,,1688255999999,,,,,1688241600000,30609.5100000000,30612.6800000000,30548.8800000000,30585.9000000000,1390.7397400000,1688255999999,42537287.7600271031,60660,591.6246500000,18094941.5131519996,1688241600000,285714.2857142857,284090.9090909091,286532.9512893983,284090.9090909091,,1688255999999,,,,,1688241600000,64557.7792123951,64432.9896907216,64808.8139987038,64599.4832041344,,1688255999999,,,,
1688256000000,104493.2079414838,104166.6666666667,105820.1058201058,105596.6209081309,,1688270399999,,,,,1688256000000,2352.9411764706,2352.9411764706,2395.2095808383,2393.4897079943,,1688270399999,,,,,1688256000000,123.3958538993,123.1830500123,125.4705144291,125.4390366282,,1688270399999,,,,,1688256000000,1,1,1,1,,1688270399999,,,,,1688256000000,,,,,,1688270399999,,,,,1688256000000,5714.2857142857,5714.2857142857,5830.9037900875,5824.1118229470,,1688270399999,,,,,1688256000000,15.8906721754,15.8906721754,15.9464200287,15.9438775510,,1688270399999,,,,,1688256000000,4705.8823529412,4692.6325668700,4784.6889952153,4780.1147227533,,1688270399999,,,,,1688256000000,285.4695974879,281.4522938362,289.0173410405,287.9355024475,,1688270399999,,,,,1688256000000,45167.1183378500,45146.7268623025,46061.7227084293,46040.5156537753,,1688270399999,,,,,1688256000000,1636.1256544503,1613.1634134538,1647.7179106937,1626.0162601626,,1688270399999,,,,,1688256000000,396825.3968253968,395256.9169960474,401606.4257028113,399999.9999999999,,1688270399999,,,,,1688256000000,30585.9000000000,30649.9900000000,30463.1600000000,30509.3100000000,3211.4013300000,1688270399999,98135540.1297979057,99850,1435.1575200000,43854544.3783205971,1688256000000,284090.9090909091,284090.9090909091,291545.1895043732,289855.0724637681,,1688270399999,,,,,1688256000000,64599.4832041344,61500.6150061501,65019.5058517555,61804.6971569839,,1688270399999,,,,
1688270400000,105596.6209081309,105042.0168067227,105820.1058201058,105485.2320675105,,1688284799999,,,,,1688270400000,2392.9169657813,2366.8639053254,2396.3575365445,2366.8639053254,,1688284799999,,,,,1688270400000,125.4390366282,124.1464928616,125.4862592546,124.2081728978,,1688284799999,,,,,1688270400000,1,1,1,1,,1688284799999,,,,,1688270400000,,,,,,1688284799999,,,,,1688270400000,5820.7217694994,5770.3404500866,5824.1118229470,5780.3468208092,,1688284799999,,,,,1688270400000,15.9438775510,15.9184972939,15.9616919393,15.9311773140,,1688284799999,,,,,1688270400000,4780.1147227533,4699.2481203008,4791.5668423575,4757.3739295909,,1688284799999,,,,,1688270400000,288.1014116969,270.7825616030,289.9391127863,274.9518834204,,1688284799999,,,,,1688270400000,46040.5156537753,45269.3526482571,46082.9493087558,45475.2160072760,,1688284799999,,,,,1688270400000,1626.0162601626,1566.1707126077,1642.3057973395,1587.5535799333,,1688284799999,,,,,1688270400000,399999.9999999999,399999.9999999999,406504.0650406504,404858.2995951417,,1688284799999,,,,,1688270400000,30509.3000000000,30553.1700000000,30470.0100000000,30513.0100000000,2300.4267400000,1688284799999,70177581.8588531017,74833,903.5948300000,27564924.3530054018,1688270400000,289017.3410404624,288184.4380403458,292397.6608187135,288184.4380403458,,1688284799999,,,,,1688270400000,61804.6971569839,61804.6971569839,63613.2315521629,63131.3131313131,,1688284799999,,,,
1688284800000,105485.2320675105,105152.4710830704,106382.9787234043,105263.1578947368,,1688299199999,,,,,1688284800000,2366.8639053254,2336.4485981308,2370.2299123015,2349.6240601504,,1688299199999,,,,,1688284800000,124.2236024845,124.0540875822,124.6882793017,124.2853591847,,1688299199999,,,,,1688284800000,1,1,1,1,,1688299199999,,,,,1688284800000,,,,,,1688299199999,,,,,1688284800000,5780.3468208092,5773.6720554273,5834.3057176196,5773.6720554273,,1688299199999,,,,,1688284800000,15.9311773140,15.8931977114,15.9413358839,15.9083678015,,1688299199999,,,,,1688284800000,4757.3739295909,4692.6325668700,4780.1147227533,4708.0979284369,,1688299199999,,,,,1688284800000,274.9518834204,263.0886608787,279.1736460078,274.8007694422,,1688299199999,,,,,1688284800000,45475.2160072760,45351.4739229025,45850.5272810637,45558.0865603645,,1688299199999,,,,,1688284800000,1587.5535799333,1572.8216420258,1605.9097478722,1604.8788316482,,1688299199999,,,,,1688284800000,403225.8064516129,401606.4257028113,404858.2995951417,403225.8064516129,,1688299199999,,,,,1688284800000,30513.0100000000,30552.0000000000,30484.0000000000,30544.7400000000,1915.7213400000,1688299199999,58469943.2529260963,66654,831.1316700000,25366999.2235173993,1688284800000,288184.4380403458,282485.8757062147,289017.3410404624,284090.9090909091,,1688299199999,,,,,1688284800000,63091.4826498423,63091.4826498423,63775.5102040816,63734.8629700446,,1688299199999,,,,
1688299200000,105152.4710830704,105042.0168067227,105932.2033898305,105374.0779768177,,1688313599999,,,,,1688299200000,2349.6240601504,2338.0874444704,2359.6035865975,2344.1162681669,,1688313599999,,,,,1688299200000,124.3008079553,123.7930180738,125.3132832080,123.9925604464,,1688313599999,,,,,1688299200000,1,1,1,1,,1688313599999,,,,,1688299200000,,,,,,1688313599999,,,,,1688299200000,5773.6720554273,5665.7223796034,5797.1014492754,5704.5065601825,,1688313599999,,,,,1688299200000,15.9058374423,15.8579130986,15.9846547315,15.8906721754,,1688313599999,,,,,1688299200000,4708.0979284369,4668.5340802988,4766.4442326025,4712.5353440151,,1688313599999,,,,,1688299200000,274.9518834204,270.5627705628,279.7985450476,272.6281352236,,1688313599999,,,,,1688299200000,45558.0865603645,45330.9156844968,45787.5457875458,45351.4739229025,,1688313599999,,,,,1688299200000,1604.3638697257,1573.3165512901,1616.2922256344,1580.7777426494,,1688313599999,,,,,1688299200000,403225.8064516129,399999.9999999999,404858.2995951417,401606.4257028113,,1688313599999,,,,,1688299200000,30544.7400000000,30628.0000000000,30155.0000000000,30498.0100000000,5741.6480100000,1688313599999,174848043.3800798059,139198,2563.4883700000,78054432.1426590979,1688299200000,284090.9090909091,283286.1189801699,288184.4380403458,283286.1189801699,,1688313599999,,,,,1688299200000,63694.2675159236,61996.2802231866,64061.4990390775,63091.4826498423,,1688313599999,,,,
1688313600000,105374.0779768177,105042.0168067227,106044.5387062566,105596.6209081309,,1688327999999,,,,,1688313600000,2343.5669088352,2335.3573096684,2352.9411764706,2349.0721165140,,1688327999999,,,,,1688313600000,123.9925604464,123.9771881974,125.1877816725,124.9375312344,,1688327999999,,,,,1688313600000,1,1,1,1,,1688327999999,,,,,1688313600000,,,,,,1688327999999,,,,,1688313600000,5704.5065601825,5643.3408577878,5743.8253877082,5678.5917092561,,1688327999999,,,,,1688313600000,15.8906721754,15.8906721754,15.9769931299,15.9667890787,,1688327999999,,,,,1688313600000,4712.5353440151,4712.5353440151,4791.5668423575,4737.0914258645,,1688327999999,,,,,1688313600000,272.4795640327,269.5417789757,277.2387025229,275.1031636864,,1688327999999,,,,,1688313600000,45351.4739229025,45248.8687782805,45703.8391224863,45516.6135639508,,1688327999999,,,,,1688313600000,1581.0276679842,1569.6123057605,1592.8639694170,1578.0337699227,,1688327999999,,,,,1688313600000,403225.8064516129,401606.4257028113,404858.2995951417,403225.8064516129,,1688327999999,,,,,1688313600000,30498.0000000000,30693.1400000000,30366.6500000000,30557.7400000000,4005.0320500000,1688327999999,122272127.8092254996,96309,1763.8754900000,53851224.2204279974,1688313600000,284090.9090909091,283286.1189801699,288184.4380403458,287356.3218390804,,1688327999999,,,,,1688313600000,63051.7023959647,62774.6390458255,63291.1392405063,63131.3131313131,,1688327999999,,,,
1688328000000,105596.6209081309,104275.2867570386,106044.5387062566,105042.0168067227,,1688342399999,,,,,1688328000000,2349.0721165140,2326.6635644486,2352.9411764706,2333.7222870478,,1688342399999,,,,,1688328000000,124.9219237976,123.9618197595,124.9843769529,124.2390359051,,1688342399999,,,,,1688328000000,1,1,1,1,,1688342399999,,,,,1688328000000,,,,,,1688342399999,,,,,1688328000000,5681.8181818182,5537.0985603544,5681.8181818182,5564.8302726767,,1688342399999,,,,,1688328000000,15.9667890787,15.7084511467,15.9795461809,15.8002844051,,1688342399999,,,,,1688328000000,4734.8484848485,4666.3555762949,4770.9923664122,4681.6479400749,,1688342399999,,,,,1688328000000,275.1788662631,268.0965147453,275.7099531293,269.5417789757,,1688342399999,,,,,1688328000000,45516.6135639508,44622.9361892012,45662.1004566210,44923.6298292902,,1688342399999,,,,,1688328000000,1578.0337699227,1559.0894917368,1580.7777426494,1573.3165512901,,1688342399999,,,,,1688328000000,404858.2995951417,401606.4257028113,404858.2995951417,401606.4257028113,,1688342399999,,,,,1688328000000,30557.7400000000,30791.0000000000,30425.4700000000,30617.0300000000,6112.1807200000,1688342399999,187128187.0025600791,114689,3132.9995200000,95923907.6402378976,1688328000000,287356.3218390804,284090.9090909091,288184.4380403458,284900.2849002849,,1688342399999,,,,,1688328000000,63131.3131313131,62853.5512256443,63451.7766497462,63211.1251580278,,1688342399999,,,,
1688342400000,104931.7943336831,103842.1599169263,105485.2320675105,104166.6666666667,,1688356799999,,,,,1688342400000,2333.1777881475,2282.0629849384,2341.9203747073,2296.2112514351,,1688356799999,,,,,1688342400000,124.2236024845,123.5941169200,124.5174947080,124.0233163835,,1688356799999,,,,,1688342400000,1,1,1,1,,1688356799999,,,,,1688342400000,,,,,,1688356799999,,,,,1688342400000,5567.9287305122,5464.4808743169,5574.1360089186,5518.7637969095,,1688356799999,,,,,1688342400000,15.8002844051,15.7480314961,15.8328055731,15.7803376992,,1688356799999,,,,,1688342400000,4686.0356138707,4638.2189239332,4732.6076668244,4670.7146193368,,1688356799999,,,,,1688342400000,269.4691457828,267.3796791444,273.7476047085,272.7768685215,,1688356799999,,,,,1688342400000,44923.6298292902,44345.8980044346,45105.9990978800,44503.7828215398,,1688356799999,,,,,1688342400000,1573.3165512901,1561.2802498048,1595.1507417451,1571.3387806411,,1688356799999,,,,,1688342400000,401606.4257028113,401606.4257028113,404858.2995951417,401606.4257028113,,1688356799999,,,,,1688342400000,30617.0200000000,30800.0100000000,30587.7700000000,30756.6500000000,3617.6521500000,1688356799999,111099619.5724139959,89584,1868.9045100000,57398941.0211780965,1688342400000,284900.2849002849,280898.8764044944,287356.3218390804,280898.8764044944,,1688356799999,,,,,1688342400000,63211.1251580278,62932.6620516048,64143.6818473380,63734.8629700446,,1688356799999,,,,
1688356800000,104275.2867570386,103842.1599169263,105263.1578947368,104275.2867570386,,1688371199999,,,,,1688356800000,2296.2112514351,2285.7142857143,2332.0895522388,2309.4688221709,,1688371199999,,,,,1688356800000,124.0233163835,122.6692836114,124.4245365186,122.9709788490,,1688371199999,,,,,1688356800000,1,1,1,1,,1688371199999,,,,,1688356800000,,,,,,1688371199999,,,,,1688356800000,5518.7637969095,5503.5773252614,5611.6722783389,5583.4729201563,,1688371199999,,,,,1688356800000,15.7803376992,15.5787505842,15.7977883096,15.5884645362,,1688371199999,,,,,1688356800000,4668.5340802988,4623.2085067037,4688.2325363338,4623.2085067037,,1688371199999,,,,,1688356800000,272.7768685215,272.0348204570,275.3303964758,272.9257641921,,1688371199999,,,,,1688356800000,44483.9857651246,44247.7876106195,44903.4575662326,44503.7828215398,,1688371199999,,,,,1688356800000,1571.5857300016,1571.5857300016,1592.6102882625,1578.5319652723,,1688371199999,,,,,1688356800000,401606.4257028113,396825.3968253968,403225.8064516129,396825.3968253968,,1688371199999,,,,,1688356800000,30756.6500000000,30795.8000000000,30606.0000000000,30667.1900000000,4529.1470200000,1688371199999,139007044.8275896907,92908,1892.8967300000,58107620.0365120992,1688356800000,281690.1408450704,280112.0448179272,284900.2849002849,280112.0448179272,,1688371199999,,,,,1688356800000,63734.8629700446,63371.3561470215,63979.5265515035,63856.9604086846,,1688371199999,,,,
