DAIADA unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAIAVAX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAIBNB unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAIBTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAIDAI unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAIDOT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAIETH unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAILINK unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAILTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAIMATIC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAISOL unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAITRX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAIUSDT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAIXLM unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAIXRP unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume
1675238400000,,,,,,1675252799999,,,,,1675238400000,,,,,,1675252799999,,,,,1675238400000,,,,,,1675252799999,,,,,1675238400000,,,,,,1675252799999,,,,,1675238400000,1,1,1,1,,1675252799999,,,,,1675238400000,,,,,,1675252799999,,,,,1675238400000,0.0006346184,0.0006315883,0.0006379667,0.0006327032,,1675252799999,,,,,1675238400000,,,,,,1675252799999,,,,,1675238400000,,,,,,1675252799999,,,,,1675238400000,,,,,,1675252799999,,,,,1675238400000,,,,,,1675252799999,,,,,1675238400000,,,,,,1675252799999,,,,,1675238400000,1.0000000000,0.9999000100,1.0005002501,1.0001000100,,1675252799999,,,,,1675238400000,,,,,,1675252799999,,,,,1675238400000,,,,,,1675252799999,,,,
1675252800000,,,,,,1675267199999,,,,,1675252800000,,,,,,1675267199999,,,,,1675252800000,,,,,,1675267199999,,,,,1675252800000,,,,,,1675267199999,,,,,1675252800000,1,1,1,1,,1675267199999,,,,,1675252800000,,,,,,1675267199999,,,,,1675252800000,0.0006324311,0.0006295089,0.0006354290,0.0006340672,,1675267199999,,,,,1675252800000,,,,,,1675267199999,,,,,1675252800000,,,,,,1675267199999,,,,,1675252800000,,,,,,1675267199999,,,,,1675252800000,,,,,,1675267199999,,,,,1675252800000,,,,,,1675267199999,,,,,1675252800000,1.0001000100,0.9999000100,1.0002000400,1.0000000000,,1675267199999,,,,,1675252800000,,,,,,1675267199999,,,,,1675252800000,,,,,,1675267199999,,,,
1675267200000,,,,,,1675281599999,,,,,1675267200000,,,,,,1675281599999,,,,,1675267200000,,,,,,1675281599999,,,,,1675267200000,,,,,,1675281599999,,,,,1675267200000,1,1,1,1,,1675281599999,,,,,1675267200000,,,,,,1675281599999,,,,,1675267200000,0.0006347755,0.0006151272,0.0006410832,0.0006180279,,1675281599999,,,,,1675267200000,,,,,,1675281599999,,,,,1675267200000,,,,,,1675281599999,,,,,1675267200000,,,,,,1675281599999,,,,,1675267200000,,,,,,1675281599999,,,,,1675267200000,,,,,,1675281599999,,,,,1675267200000,1.0000000000,0.9997000900,1.0003000900,0.9998000400,,1675281599999,,,,,1675267200000,,,,,,1675281599999,,,,,1675267200000,,,,,,1675281599999,,,,
1675281600000,,,,,,1675295999999,,,,,1675281600000,,,,,,1675295999999,,,,,1675281600000,,,,,,1675295999999,,,,,1675281600000,,,,,,1675295999999,,,,,1675281600000,1,1,1,1,,1675295999999,,,,,1675281600000,,,,,,1675295999999,,,,,1675281600000,0.0006179706,0.0006072125,0.0006192794,0.0006087984,,1675295999999,,,,,1675281600000,,,,,,1675295999999,,,,,1675281600000,,,,,,1675295999999,,,,,1675281600000,,,,,,1675295999999,,,,,1675281600000,,,,,,1675295999999,,,,,1675281600000,,,,,,1675295999999,,,,,1675281600000,0.9998000400,0.9997000900,1.0000000000,0.9997000900,,1675295999999,,,,,1675281600000,,,,,,1675295999999,,,,,1675281600000,,,,,,1675295999999,,,,
1675296000000,,,,,,1675310399999,,,,,1675296000000,,,,,,1675310399999,,,,,1675296000000,,,,,,1675310399999,,,,,1675296000000,,,,,,1675310399999,,,,,1675296000000,1,1,1,1,,1675310399999,,,,,1675296000000,,,,,,1675310399999,,,,,1675296000000,0.0006088540,0.0005905419,0.0006094737,0.0005982006,,1675310399999,,,,,1675296000000,,,,,,1675310399999,,,,,1675296000000,,,,,,1675310399999,,,,,1675296000000,,,,,,1675310399999,,,,,1675296000000,,,,,,1675310399999,,,,,1675296000000,,,,,,1675310399999,,,,,1675296000000,0.9997000900,0.9980039920,1.0000000000,0.9994003598,,1675310399999,,,,,1675296000000,,,,,,1675310399999,,,,,1675296000000,,,,,,1675310399999,,,,
1675310400000,,,,,,1675324799999,,,,,1675310400000,,,,,,1675324799999,,,,,1675310400000,,,,,,1675324799999,,,,,1675310400000,,,,,,1675324799999,,,,,1675310400000,1,1,1,1,,1675324799999,,,,,1675310400000,,,,,,1675324799999,,,,,1675310400000,0.0005978787,0.0005966338,0.0006017245,0.0006005176,,1675324799999,,,,,1675310400000,,,,,,1675324799999,,,,,1675310400000,,,,,,1675324799999,,,,,1675310400000,,,,,,1675324799999,,,,,1675310400000,,,,,,1675324799999,,,,,1675310400000,,,,,,1675324799999,,,,,1675310400000,0.9995002499,0.9980039920,0.9999000100,0.9998000400,,1675324799999,,,,,1675310400000,,,,,,1675324799999,,,,,1675310400000,,,,,,1675324799999,,,,
1675324800000,,,,,,1675339199999,,,,,1675324800000,,,,,,1675339199999,,,,,1675324800000,,,,,,1675339199999,,,,,1675324800000,,,,,,1675339199999,,,,,1675324800000,1,1,1,1,,1675339199999,,,,,1675324800000,,,,,,1675339199999,,,,,1675324800000,0.0006009182,0.0005970363,0.0006009182,0.0005985408,,1675339199999,,,,,1675324800000,,,,,,1675339199999,,,,,1675324800000,,,,,,1675339199999,,,,,1675324800000,,,,,,1675339199999,,,,,1675324800000,,,,,,1675339199999,,,,,1675324800000,,,,,,1675339199999,,,,,1675324800000,0.9999000100,0.9996001599,0.9999000100,0.9996001599,,1675339199999,,,,,1675324800000,,,,,,1675339199999,,,,,1675324800000,,,,,,1675339199999,,,,
1675339200000,,,,,,1675353599999,,,,,1675339200000,,,,,,1675353599999,,,,,1675339200000,,,,,,1675353599999,,,,,1675339200000,,,,,,1675353599999,,,,,1675339200000,1,1,1,1,,1675353599999,,,,,1675339200000,,,,,,1675353599999,,,,,1675339200000,0.0005977751,0.0005923679,0.0006049570,0.0005956565,,1675353599999,,,,,1675339200000,,,,,,1675353599999,,,,,1675339200000,,,,,,1675353599999,,,,,1675339200000,,,,,,1675353599999,,,,,1675339200000,,,,,,1675353599999,,,,,1675339200000,,,,,,1675353599999,,,,,1675339200000,0.9996001599,0.9981036032,0.9999000100,0.9996001599,,1675353599999,,,,,1675339200000,,,,,,1675353599999,,,,,1675339200000,,,,,,1675353599999,,,,
1675353600000,,,,,,1675367999999,,,,,1675353600000,,,,,,1675367999999,,,,,1675353600000,,,,,,1675367999999,,,,,1675353600000,,,,,,1675367999999,,,,,1675353600000,1,1,1,1,,1675367999999,,,,,1675353600000,,,,,,1675367999999,,,,,1675353600000,0.0005959085,0.0005837814,0.0005995599,0.0005968225,,1675367999999,,,,,1675353600000,,,,,,1675367999999,,,,,1675353600000,,,,,,1675367999999,,,,,1675353600000,,,,,,1675367999999,,,,,1675353600000,,,,,,1675367999999,,,,,1675353600000,,,,,,1675367999999,,,,,1675353600000,0.9996001599,0.9994003598,0.9999000100,0.9997000900,,1675367999999,,,,,1675353600000,,,,,,1675367999999,,,,,1675353600000,,,,,,1675367999999,,,,
1675368000000,,,,,,1675382399999,,,,,1675368000000,,,,,,1675382399999,,,,,1675368000000,,,,,,1675382399999,,,,,1675368000000,,,,,,1675382399999,,,,,1675368000000,1,1,1,1,,1675382399999,,,,,1675368000000,,,,,,1675382399999,,,,,1675368000000,0.0005967798,0.0005934260,0.0006132825,0.0006084798,,1675382399999,,,,,1675368000000,,,,,,1675382399999,,,,,1675368000000,,,,,,1675382399999,,,,,1675368000000,,,,,,1675382399999,,,,,1675368000000,,,,,,1675382399999,,,,,1675368000000,,,,,,1675382399999,,,,,1675368000000,0.9996001599,0.9994003598,0.9999000100,0.9997000900,,1675382399999,,,,,1675368000000,,,,,,1675382399999,,,,,1675368000000,,,,,,1675382399999,,,,
1675382400000,,,,,,1675396799999,,,,,1675382400000,,,,,,1675396799999,,,,,1675382400000,,,,,,1675396799999,,,,,1675382400000,,,,,,1675396799999,,,,,1675382400000,1,1,1,1,,1675396799999,,,,,1675382400000,,,,,,1675396799999,,,,,1675382400000,0.0006083983,0.0006059614,0.0006128352,0.0006094365,,1675396799999,,,,,1675382400000,,,,,,1675396799999,,,,,1675382400000,,,,,,1675396799999,,,,,1675382400000,,,,,,1675396799999,,,,,1675382400000,,,,,,1675396799999,,,,,1675382400000,,,,,,1675396799999,,,,,1675382400000,0.9997000900,0.9995002499,0.9997000900,0.9996001599,,1675396799999,,,,,1675382400000,,,,,,1675396799999,,,,,1675382400000,,,,,,1675396799999,,,,
1675396800000,,,,,,1675411199999,,,,,1675396800000,,,,,,1675411199999,,,,,1675396800000,,,,,,1675411199999,,,,,1675396800000,,,,,,1675411199999,,,,,1675396800000,1,1,1,1,,1675411199999,,,,,1675396800000,,,,,,1675411199999,,,,,1675396800000,0.0006094662,0.0006071645,0.0006105752,0.0006103627,,1675411199999,,,,,1675396800000,,,,,,1675411199999,,,,,1675396800000,,,,,,1675411199999,,,,,1675396800000,,,,,,1675411199999,,,,,1675396800000,,,,,,1675411199999,,,,,1675396800000,,,,,,1675411199999,,,,,1675396800000,0.9996001599,0.9994003598,0.9997000900,0.9994003598,,1675411199999,,,,,1675396800000,,,,,,1675411199999,,,,,1675396800000,,,,,,1675411199999,,,,
1675411200000,,,,,,1675425599999,,,,,1675411200000,,,,,,1675425599999,,,,,1675411200000,,,,,,1675425599999,,,,,1675411200000,,,,,,1675425599999,,,,,1675411200000,1,1,1,1,,1675425599999,,,,,1675411200000,,,,,,1675425599999,,,,,1675411200000,0.0006109183,0.0006061120,0.0006128615,0.0006061855,,1675425599999,,,,,1675411200000,,,,,,1675425599999,,,,,1675411200000,,,,,,1675425599999,,,,,1675411200000,,,,,,1675425599999,,,,,1675411200000,,,,,,1675425599999,,,,,1675411200000,,,,,,1675425599999,,,,,1675411200000,0.9994003598,0.9994003598,1.0000000000,1.0000000000,,1675425599999,,,,,1675411200000,,,,,,1675425599999,,,,,1675411200000,,,,,,1675425599999,,,,
1675425600000,,,,,,1675439999999,,,,,1675425600000,,,,,,1675439999999,,,,,1675425600000,,,,,,1675439999999,,,,,1675425600000,,,,,,1675439999999,,,,,1675425600000,1,1,1,1,,1675439999999,,,,,1675425600000,,,,,,1675439999999,,,,,1675425600000,0.0006058660,0.0005977644,0.0006144544,0.0006009940,,1675439999999,,,,,1675425600000,,,,,,1675439999999,,,,,1675425600000,,,,,,1675439999999,,,,,1675425600000,,,,,,1675439999999,,,,,1675425600000,,,,,,1675439999999,,,,,1675425600000,,,,,,1675439999999,,,,,1675425600000,1.0000000000,0.9998000400,1.0000000000,0.9998000400,,1675439999999,,,,,1675425600000,,,,,,1675439999999,,,,,1675425600000,,,,,,1675439999999,,,,
1675440000000,,,,,,1675454399999,,,,,1675440000000,,,,,,1675454399999,,,,,1675440000000,,,,,,1675454399999,,,,,1675440000000,,,,,,1675454399999,,,,,1675440000000,1,1,1,1,,1675454399999,,,,,1675440000000,,,,,,1675454399999,,,,,1675440000000,0.0006005393,0.0005969900,0.0006069176,0.0006047960,,1675454399999,,,,,1675440000000,,,,,,1675454399999,,,,,1675440000000,,,,,,1675454399999,,,,,1675440000000,,,,,,1675454399999,,,,,1675440000000,,,,,,1675454399999,,,,,1675440000000,,,,,,1675454399999,,,,,1675440000000,0.9999000100,0.9997000900,1.0000000000,0.9997000900,,1675454399999,,,,,1675440000000,,,,,,1675454399999,,,,,1675440000000,,,,,,1675454399999,,,,
1675454400000,,,,,,1675468799999,,,,,1675454400000,,,,,,1675468799999,,,,,1675454400000,,,,,,1675468799999,,,,,1675454400000,,,,,,1675468799999,,,,,1675454400000,1,1,1,1,,1675468799999,,,,,1675454400000,,,,,,1675468799999,,,,,1675454400000,0.0006049717,0.0005984906,0.0006085316,0.0006006764,,1675468799999,,,,,1675454400000,,,,,,1675468799999,,,,,1675454400000,,,,,,1675468799999,,,,,1675454400000,,,,,,1675468799999,,,,,1675454400000,,,,,,1675468799999,,,,,1675454400000,,,,,,1675468799999,,,,,1675454400000,0.9997000900,0.9993004897,1.0000000000,0.9993004897,,1675468799999,,,,,1675454400000,,,,,,1675468799999,,,,,1675454400000,,,,,,1675468799999,,,,
1675468800000,,,,,,1675483199999,,,,,1675468800000,,,,,,1675483199999,,,,,1675468800000,,,,,,1675483199999,,,,,1675468800000,,,,,,1675483199999,,,,,1675468800000,1,1,1,1,,1675483199999,,,,,1675468800000,,,,,,1675483199999,,,,,1675468800000,0.0006006764,0.0006003446,0.0006052060,0.0006044049,,1675483199999,,,,,1675468800000,,,,,,1675483199999,,,,,1675468800000,,,,,,1675483199999,,,,,1675468800000,,,,,,1675483199999,,,,,1675468800000,,,,,,1675483199999,,,,,1675468800000,,,,,,1675483199999,,,,,1675468800000,0.9993004897,0.9993004897,1.0000000000,0.9994003598,,1675483199999,,,,,1675468800000,,,,,,1675483199999,,,,,1675468800000,,,,,,1675483199999,,,,
1675483200000,,,,,,1675497599999,,,,,1675483200000,,,,,,1675497599999,,,,,1675483200000,,,,,,1675497599999,,,,,1675483200000,,,,,,1675497599999,,,,,1675483200000,1,1,1,1,,1675497599999,,,,,1675483200000,,,,,,1675497599999,,,,,1675483200000,0.0006050046,0.0006026456,0.0006072936,0.0006032564,,1675497599999,,,,,1675483200000,,,,,,1675497599999,,,,,1675483200000,,,,,,1675497599999,,,,,1675483200000,,,,,,1675497599999,,,,,1675483200000,,,,,,1675497599999,,,,,1675483200000,,,,,,1675497599999,,,,,1675483200000,0.9994003598,0.9993004897,0.9998000400,0.9993004897,,1675497599999,,,,,1675483200000,,,,,,1675497599999,,,,,1675483200000,,,,,,1675497599999,,,,
1675497600000,,,,,,1675511999999,,,,,1675497600000,,,,,,1675511999999,,,,,1675497600000,,,,,,1675511999999,,,,,1675497600000,,,,,,1675511999999,,,,,1675497600000,1,1,1,1,,1675511999999,,,,,1675497600000,,,,,,1675511999999,,,,,1675497600000,0.0006029617,0.0006015580,0.0006051327,0.0006018259,,1675511999999,,,,,1675497600000,,,,,,1675511999999,,,,,1675497600000,,,,,,1675511999999,,,,,1675497600000,,,,,,1675511999999,,,,,1675497600000,,,,,,1675511999999,,,,,1675497600000,,,,,,1675511999999,,,,,1675497600000,0.9997000900,0.9993004897,0.9997000900,0.9995002499,,1675511999999,,,,,1675497600000,,,,,,1675511999999,,,,,1675497600000,,,,,,1675511999999,,,,
1675512000000,,,,,,1675526399999,,,,,1675512000000,,,,,,1675526399999,,,,,1675512000000,,,,,,1675526399999,,,,,1675512000000,,,,,,1675526399999,,,,,1675512000000,1,1,1,1,,1675526399999,,,,,1675512000000,,,,,,1675526399999,,,,,1675512000000,0.0006016340,0.0005900610,0.0006020615,0.0005956636,,1675526399999,,,,,1675512000000,,,,,,1675526399999,,,,,1675512000000,,,,,,1675526399999,,,,,1675512000000,,,,,,1675526399999,,,,,1675512000000,,,,,,1675526399999,,,,,1675512000000,,,,,,1675526399999,,,,,1675512000000,0.9995002499,0.9994003598,1.0000000000,0.9998000400,,1675526399999,,,,,1675512000000,,,,,,1675526399999,,,,,1675512000000,,,,,,1675526399999,,,,
1675526400000,,,,,,1675540799999,,,,,1675526400000,,,,,,1675540799999,,,,,1675526400000,,,,,,1675540799999,,,,,1675526400000,,,,,,1675540799999,,,,,1675526400000,1,1,1,1,,1675540799999,,,,,1675526400000,,,,,,1675540799999,,,,,1675526400000,0.0005951389,0.0005938489,0.0005976715,0.0005968368,,1675540799999,,,,,1675526400000,,,,,,1675540799999,,,,,1675526400000,,,,,,1675540799999,,,,,1675526400000,,,,,,1675540799999,,,,,1675526400000,,,,,,1675540799999,,,,,1675526400000,,,,,,1675540799999,,,,,1675526400000,0.9998000400,0.9993004897,1.0000000000,0.9993004897,,1675540799999,,,,,1675526400000,,,,,,1675540799999,,,,,1675526400000,,,,,,1675540799999,,,,
1675540800000,,,,,,1675555199999,,,,,1675540800000,,,,,,1675555199999,,,,,1675540800000,,,,,,1675555199999,,,,,1675540800000,,,,,,1675555199999,,,,,1675540800000,1,1,1,1,,1675555199999,,,,,1675540800000,,,,,,1675555199999,,,,,1675540800000,0.0005968510,0.0005921925,0.0006023226,0.0006000024,,1675555199999,,,,,1675540800000,,,,,,1675555199999,,,,,1675540800000,,,,,,1675555199999,,,,,1675540800000,,,,,,1675555199999,,,,,1675540800000,,,,,,1675555199999,,,,,1675540800000,,,,,,1675555199999,,,,,1675540800000,0.9997000900,0.9993004897,1.0001000100,0.9996001599,,1675555199999,,,,,1675540800000,,,,,,1675555199999,,,,,1675540800000,,,,,,1675555199999,,,,
1675555200000,,,,,,1675569599999,,,,,1675555200000,,,,,,1675569599999,,,,,1675555200000,,,,,,1675569599999,,,,,1675555200000,,,,,,1675569599999,,,,,1675555200000,1,1,1,1,,1675569599999,,,,,1675555200000,,,,,,1675569599999,,,,,1675555200000,0.0006000456,0.0005986160,0.0006030563,0.0006021956,,1675569599999,,,,,1675555200000,,,,,,1675569599999,,,,,1675555200000,,,,,,1675569599999,,,,,1675555200000,,,,,,1675569599999,,,,,1675555200000,,,,,,1675569599999,,,,,1675555200000,,,,,,1675569599999,,,,,1675555200000,0.9996001599,0.9993004897,1.0000000000,0.9994003598,,1675569599999,,,,,1675555200000,,,,,,1675569599999,,,,,1675555200000,,,,,,1675569599999,,,,
1675569600000,,,,,,1675583999999,,,,,1675569600000,,,,,,1675583999999,,,,,1675569600000,,,,,,1675583999999,,,,,1675569600000,,,,,,1675583999999,,,,,1675569600000,1,1,1,1,,1675583999999,,,,,1675569600000,,,,,,1675583999999,,,,,1675569600000,0.0006020035,0.0005984082,0.0006022319,0.0005992366,,1675583999999,,,,,1675569600000,,,,,,1675583999999,,,,,1675569600000,,,,,,1675583999999,,,,,1675569600000,,,,,,1675583999999,,,,,1675569600000,,,,,,1675583999999,,,,,1675569600000,,,,,,1675583999999,,,,,1675569600000,0.9994003598,0.9987016878,0.9998000400,0.9994003598,,1675583999999,,,,,1675569600000,,,,,,1675583999999,,,,,1675569600000,,,,,,1675583999999,,,,
1675584000000,,,,,,1675598399999,,,,,1675584000000,,,,,,1675598399999,,,,,1675584000000,,,,,,1675598399999,,,,,1675584000000,,,,,,1675598399999,,,,,1675584000000,1,1,1,1,,1675598399999,,,,,1675584000000,,,,,,1675598399999,,,,,1675584000000,0.0005992797,0.0005977072,0.0006014676,0.0006010518,,1675598399999,,,,,1675584000000,,,,,,1675598399999,,,,,1675584000000,,,,,,1675598399999,,,,,1675584000000,,,,,,1675598399999,,,,,1675584000000,,,,,,1675598399999,,,,,1675584000000,,,,,,1675598399999,,,,,1675584000000,0.9995002499,0.9992006395,0.9995002499,0.9995002499,,1675598399999,,,,,1675584000000,,,,,,1675598399999,,,,,1675584000000,,,,,,1675598399999,,,,
1675598400000,,,,,,1675612799999,,,,,1675598400000,,,,,,1675612799999,,,,,1675598400000,,,,,,1675612799999,,,,,1675598400000,,,,,,1675612799999,,,,,1675598400000,1,1,1,1,,1675612799999,,,,,1675598400000,,,,,,1675612799999,,,,,1675598400000,0.0006010844,0.0006007521,0.0006100872,0.0006077291,,1675612799999,,,,,1675598400000,,,,,,1675612799999,,,,,1675598400000,,,,,,1675612799999,,,,,1675598400000,,,,,,1675612799999,,,,,1675598400000,,,,,,1675612799999,,,,,1675598400000,,,,,,1675612799999,,,,,1675598400000,0.9995002499,0.9993004897,0.9998000400,0.9997000900,,1675612799999,,,,,1675598400000,,,,,,1675612799999,,,,,1675598400000,,,,,,1675612799999,,,,
1675612800000,,,,,,1675627199999,,,,,1675612800000,,,,,,1675627199999,,,,,1675612800000,,,,,,1675627199999,,,,,1675612800000,,,,,,1675627199999,,,,,1675612800000,1,1,1,1,,1675627199999,,,,,1675612800000,,,,,,1675627199999,,,,,1675612800000,0.0006082873,0.0006069876,0.0006203051,0.0006170097,,1675627199999,,,,,1675612800000,,,,,,1675627199999,,,,,1675612800000,,,,,,1675627199999,,,,,1675612800000,,,,,,1675627199999,,,,,1675612800000,,,,,,1675627199999,,,,,1675612800000,,,,,,1675627199999,,,,,1675612800000,0.9998000400,0.9995002499,0.9998000400,0.9997000900,,1675627199999,,,,,1675612800000,,,,,,1675627199999,,,,,1675612800000,,,,,,1675627199999,,,,
1675627200000,,,,,,1675641599999,,,,,1675627200000,,,,,,1675641599999,,,,,1675627200000,,,,,,1675641599999,,,,,1675627200000,,,,,,1675641599999,,,,,1675627200000,1,1,1,1,,1675641599999,,,,,1675627200000,,,,,,1675641599999,,,,,1675627200000,0.0006171811,0.0006100202,0.0006197438,0.0006133878,,1675641599999,,,,,1675627200000,,,,,,1675641599999,,,,,1675627200000,,,,,,1675641599999,,,,,1675627200000,,,,,,1675641599999,,,,,1675627200000,,,,,,1675641599999,,,,,1675627200000,,,,,,1675641599999,,,,,1675627200000,0.9997000900,0.9994003598,0.9998000400,0.9997000900,,1675641599999,,,,,1675627200000,,,,,,1675641599999,,,,,1675627200000,,,,,,1675641599999,,,,
1675641600000,,,,,,1675655999999,,,,,1675641600000,,,,,,1675655999999,,,,,1675641600000,,,,,,1675655999999,,,,,1675641600000,,,,,,1675655999999,,,,,1675641600000,1,1,1,1,,1675655999999,,,,,1675641600000,,,,,,1675655999999,,,,,1675641600000,0.0006131208,0.0006087428,0.0006175165,0.0006147188,,1675655999999,,,,,1675641600000,,,,,,1675655999999,,,,,1675641600000,,,,,,1675655999999,,,,,1675641600000,,,,,,1675655999999,,,,,1675641600000,,,,,,1675655999999,,,,,1675641600000,,,,,,1675655999999,,,,,1675641600000,0.9997000900,0.9996001599,1.0000000000,0.9999000100,,1675655999999,,,,,1675641600000,,,,,,1675655999999,,,,,1675641600000,,,,,,1675655999999,,,,
1675656000000,,,,,,1675670399999,,,,,1675656000000,,,,,,1675670399999,,,,,1675656000000,,,,,,1675670399999,,,,,1675656000000,,,,,,1675670399999,,,,,1675656000000,1,1,1,1,,1675670399999,,,,,1675656000000,,,,,,1675670399999,,,,,1675656000000,0.0006140394,0.0006125612,0.0006208134,0.0006126325,,1675670399999,,,,,1675656000000,,,,,,1675670399999,,,,,1675656000000,,,,,,1675670399999,,,,,1675656000000,,,,,,1675670399999,,,,,1675656000000,,,,,,1675670399999,,,,,1675656000000,,,,,,1675670399999,,,,,1675656000000,1.0000000000,0.9996001599,1.0000000000,0.9999000100,,1675670399999,,,,,1675656000000,,,,,,1675670399999,,,,,1675656000000,,,,,,1675670399999,,,,
1675670400000,,,,,,1675684799999,,,,,1675670400000,,,,,,1675684799999,,,,,1675670400000,,,,,,1675684799999,,,,,1675670400000,,,,,,1675684799999,,,,,1675670400000,1,1,1,1,,1675684799999,,,,,1675670400000,,,,,,1675684799999,,,,,1675670400000,0.0006111722,0.0006106385,0.0006156384,0.0006110826,,1675684799999,,,,,1675670400000,,,,,,1675684799999,,,,,1675670400000,,,,,,1675684799999,,,,,1675670400000,,,,,,1675684799999,,,,,1675670400000,,,,,,1675684799999,,,,,1675670400000,,,,,,1675684799999,,,,,1675670400000,0.9998000400,0.9994003598,0.9999000100,0.9995002499,,1675684799999,,,,,1675670400000,,,,,,1675684799999,,,,,1675670400000,,,,,,1675684799999,,,,
1675684800000,,,,,,1675699199999,,,,,1675684800000,,,,,,1675699199999,,,,,1675684800000,,,,,,1675699199999,,,,,1675684800000,,,,,,1675699199999,,,,,1675684800000,1,1,1,1,,1675699199999,,,,,1675684800000,,,,,,1675699199999,,,,,1675684800000,0.0006110826,0.0006065716,0.0006168841,0.0006065937,,1675699199999,,,,,1675684800000,,,,,,1675699199999,,,,,1675684800000,,,,,,1675699199999,,,,,1675684800000,,,,,,1675699199999,,,,,1675684800000,,,,,,1675699199999,,,,,1675684800000,,,,,,1675699199999,,,,,1675684800000,0.9995002499,0.9995002499,1.0000000000,0.9999000100,,1675699199999,,,,,1675684800000,,,,,,1675699199999,,,,,1675684800000,,,,,,1675699199999,,,,
1675699200000,,,,,,1675713599999,,,,,1675699200000,,,,,,1675713599999,,,,,1675699200000,,,,,,1675713599999,,,,,1675699200000,,,,,,1675713599999,,,,,1675699200000,1,1,1,1,,1675713599999,,,,,1675699200000,,,,,,1675713599999,,,,,1675699200000,0.0006064024,0.0006030999,0.0006093622,0.0006067519,,1675713599999,,,,,1675699200000,,,,,,1675713599999,,,,,1675699200000,,,,,,1675713599999,,,,,1675699200000,,,,,,1675713599999,,,,,1675699200000,,,,,,1675713599999,,,,,1675699200000,,,,,,1675713599999,,,,,1675699200000,0.9999000100,0.9995002499,1.0000000000,0.9997000900,,1675713599999,,,,,1675699200000,,,,,,1675713599999,,,,,1675699200000,,,,,,1675713599999,,,,
1675713600000,,,,,,1675727999999,,,,,1675713600000,,,,,,1675727999999,,,,,1675713600000,,,,,,1675727999999,,,,,1675713600000,,,,,,1675727999999,,,,,1675713600000,1,1,1,1,,1675727999999,,,,,1675713600000,,,,,,1675727999999,,,,,1675713600000,0.0006068145,0.0006062811,0.0006222117,0.0006187506,,1675727999999,,,,,1675713600000,,,,,,1675727999999,,,,,1675713600000,,,,,,1675727999999,,,,,1675713600000,,,,,,1675727999999,,,,,1675713600000,,,,,,1675727999999,,,,,1675713600000,,,,,,1675727999999,,,,,1675713600000,0.9997000900,0.9995002499,1.0002000400,0.9996001599,,1675727999999,,,,,1675713600000,,,,,,1675727999999,,,,,1675713600000,,,,,,1675727999999,,,,
1675728000000,,,,,,1675742399999,,,,,1675728000000,,,,,,1675742399999,,,,,1675728000000,,,,,,1675742399999,,,,,1675728000000,,,,,,1675742399999,,,,,1675728000000,1,1,1,1,,1675742399999,,,,,1675728000000,,,,,,1675742399999,,,,,1675728000000,0.0006192602,0.0006115909,0.0006192602,0.0006116881,,1675742399999,,,,,1675728000000,,,,,,1675742399999,,,,,1675728000000,,,,,,1675742399999,,,,,1675728000000,,,,,,1675742399999,,,,,1675728000000,,,,,,1675742399999,,,,,1675728000000,,,,,,1675742399999,,,,,1675728000000,0.9996001599,0.9995002499,0.9998000400,0.9996001599,,1675742399999,,,,,1675728000000,,,,,,1675742399999,,,,,1675728000000,,,,,,1675742399999,,,,
1675742400000,,,,,,1675756799999,,,,,1675742400000,,,,,,1675756799999,,,,,1675742400000,,,,,,1675756799999,,,,,1675742400000,,,,,,1675756799999,,,,,1675742400000,1,1,1,1,,1675756799999,,,,,1675742400000,,,,,,1675756799999,,,,,1675742400000,0.0006118977,0.0006106199,0.0006127714,0.0006127714,,1675756799999,,,,,1675742400000,,,,,,1675756799999,,,,,1675742400000,,,,,,1675756799999,,,,,1675742400000,,,,,,1675756799999,,,,,1675742400000,,,,,,1675756799999,,,,,1675742400000,,,,,,1675756799999,,,,,1675742400000,0.9996001599,0.9994003598,0.9997000900,0.9995002499,,1675756799999,,,,,1675742400000,,,,,,1675756799999,,,,,1675742400000,,,,,,1675756799999,,,,
